epoch,loss,loss/data,loss/ic,loss/res,loss/zeta,lr,step
,,,,,,6.25e-05,113800
1138,0.02293170616030693,0.02270474098622799,8.403504762100056e-05,0.00014293116691987962,0.0004256850224919617,,113899
,,,,,,6.25e-05,113900
1139,0.02323789894580841,0.022899508476257324,0.00014604980242438614,0.00019234843784943223,0.0004021277418360114,,113999
,,,,,,6.25e-05,114000
1140,0.02336353249847889,0.022991258651018143,0.00017653680697549134,0.00019573212193790823,0.0004193120403215289,,114099
,,,,,,6.25e-05,114100
1141,0.023083297535777092,0.022761400789022446,0.00016137471538968384,0.0001605205616215244,0.0004277691477909684,,114199
,,,,,,6.25e-05,114200
1142,0.02322405017912388,0.0228706244379282,0.00018419827392790467,0.00016922480426728725,0.00042779449722729623,,114299
,,,,,,6.25e-05,114300
1143,0.02297903411090374,0.022682711482048035,0.00013293900701683015,0.00016337507986463606,0.0004258983535692096,,114399
,,,,,,6.25e-05,114400
1144,0.02318212017416954,0.022821422666311264,0.00018828485917765647,0.00017241410387214273,0.00041578279342502356,,114499
,,,,,,6.25e-05,114500
1145,0.02290302887558937,0.022650282829999924,9.050258086062968e-05,0.00016225091530941427,0.00043234697659499943,,114599
,,,,,,6.25e-05,114600
1146,0.023494718596339226,0.02304713986814022,0.00021268028649501503,0.000234906910918653,0.0003996353188995272,,114699
,,,,,,6.25e-05,114700
1147,0.02319234050810337,0.022903315722942352,8.794244058663025e-05,0.00020108513126615435,0.00043602014193311334,,114799
,,,,,,6.25e-05,114800
1148,0.023848790675401688,0.02336892858147621,0.00024069218488875777,0.00023917682119645178,0.0004079321806784719,,114899
,,,,,,6.25e-05,114900
1149,0.023421328514814377,0.023027239367365837,0.00018356714281253517,0.00021052834927104414,0.00043656324851326644,,114999
,,,,,,6.25e-05,115000
1150,0.023083679378032684,0.022783460095524788,0.00013361612218432128,0.0001665944146225229,0.0004231730999890715,,115099
,,,,,,6.25e-05,115100
1151,0.023178234696388245,0.022828035056591034,0.00017395113536622375,0.0001762461179168895,0.00042475410737097263,,115199
,,,,,,6.25e-05,115200
1152,0.022809188812971115,0.022568123415112495,9.046577179105952e-05,0.00015059775614645332,0.0004178208764642477,,115299
,,,,,,6.25e-05,115300
1153,0.02320966124534607,0.022862954065203667,0.00015702485688962042,0.00018968018412124366,0.0004159549134783447,,115399
,,,,,,6.25e-05,115400
1154,0.02294173836708069,0.02261802740395069,0.00016988988500088453,0.00015381642151623964,0.0004226068558637053,,115499
,,,,,,6.25e-05,115500
1155,0.022683149203658104,0.022455653175711632,6.953733827685937e-05,0.0001579595118528232,0.00040938114398159087,,115599
,,,,,,6.25e-05,115600
1156,0.023204009979963303,0.022818222641944885,0.00018215311865787953,0.0002036353398580104,0.00041844454244710505,,115699
,,,,,,6.25e-05,115700
1157,0.022757722064852715,0.02253117598593235,7.678993279114366e-05,0.0001497635239502415,0.00042542367009446025,,115799
,,,,,,6.25e-05,115800
1158,0.023400116711854935,0.022982677444815636,0.00022223165433388203,0.00019521448120940477,0.00039808155270293355,,115899
,,,,,,6.25e-05,115900
1159,0.023112470284104347,0.022804630920290947,0.00012610024714376777,0.00018173933494836092,0.0004360864986665547,,115999
,,,,,,6.25e-05,116000
1160,0.02370058372616768,0.023266324773430824,0.0001918147609103471,0.00024244947417173535,0.0004067230620421469,,116099
,,,,,,6.25e-05,116100
1161,0.023643579334020615,0.02317303977906704,0.00021406418818514794,0.0002564801834523678,0.00041540898382663727,,116199
,,,,,,6.25e-05,116200
1162,0.02278420515358448,0.022520259022712708,0.00010496174218133092,0.00015898029960226268,0.0004082354425918311,,116299
,,,,,,6.25e-05,116300
1163,0.022906819358468056,0.02261953055858612,0.00012166616943432018,0.000165620309417136,0.00040161400102078915,,116399
,,,,,,6.25e-05,116400
1164,0.023097660392522812,0.0227060504257679,0.00018669643031898886,0.0002049188333330676,0.0004085346299689263,,116499
,,,,,,6.25e-05,116500
1165,0.022795740514993668,0.0225495807826519,8.043777052080259e-05,0.0001657198736211285,0.0004192987398710102,,116599
,,,,,,6.25e-05,116600
1166,0.0233775544911623,0.022939130663871765,0.00021599057072307914,0.00022242813429329544,0.0003733734483830631,,116699
,,,,,,6.25e-05,116700
1167,0.023203974589705467,0.022870175540447235,0.00013780371227767318,0.00019599469669628888,0.0004167241568211466,,116799
,,,,,,6.25e-05,116800
1168,0.023478828370571136,0.02304350957274437,0.00020731067343149334,0.00022800815349910408,0.0003925340424757451,,116899
,,,,,,6.25e-05,116900
1169,0.02378934621810913,0.02327853813767433,0.0002329736016690731,0.0002778319176286459,0.00041988096199929714,,116999
,,,,,,6.25e-05,117000
1170,0.022825807332992554,0.022544195875525475,0.00011207069474039599,0.00016954465536400676,0.00039653401472605765,,117099
,,,,,,6.25e-05,117100
1171,0.022893179208040237,0.022559193894267082,0.0001744916517054662,0.00015949351654853672,0.0003929170488845557,,117199
,,,,,,6.25e-05,117200
1172,0.022625362500548363,0.022390048950910568,9.143324132310227e-05,0.00014388770796358585,0.0003902757016476244,,117299
,,,,,,6.25e-05,117300
1173,0.023118088021874428,0.022736918181180954,0.00018656556494534016,0.00019459992472548038,0.00039379054214805365,,117399
,,,,,,6.25e-05,117400
1174,0.022623855620622635,0.02238231524825096,0.00010036008461611345,0.0001411846315022558,0.00040425019687972963,,117499
,,,,,,6.25e-05,117500
1175,0.02281413972377777,0.022520193830132484,0.00011629926302703097,0.00017763931828085333,0.0003840260615106672,,117599
,,,,,,6.25e-05,117600
1176,0.02302645333111286,0.022650303319096565,0.00017480409587733448,0.00020134785154368728,0.0003963091876357794,,117699
,,,,,,6.25e-05,117700
1177,0.022679612040519714,0.02244056575000286,6.876317638671026e-05,0.00017028447473421693,0.00039144849870353937,,117799
,,,,,,6.25e-05,117800
1178,0.023184366524219513,0.022780634462833405,0.00020572688663378358,0.0001979990629479289,0.0003737443475984037,,117899
,,,,,,6.25e-05,117900
1179,0.02258005551993847,0.0223480686545372,6.938964361324906e-05,0.00016260590928141028,0.00039445291622541845,,117999
,,,,,,6.25e-05,118000
1180,0.023392977192997932,0.02292802184820175,0.00023358048929367214,0.00023137536481954157,0.00036401906982064247,,118099
,,,,,,6.25e-05,118100
1181,0.022691113874316216,0.022450635209679604,9.04293337953277e-05,0.00015005581371951848,0.00038845959352329373,,118199
,,,,,,6.25e-05,118200
1182,0.02290637604892254,0.022593222558498383,0.0001371281687170267,0.00017602423031348735,0.00036985109909437597,,118299
,,,,,,6.25e-05,118300
1183,0.02321881614625454,0.022769493982195854,0.00022637489018961787,0.00022294691007118672,0.000391266104998067,,118399
,,,,,,6.25e-05,118400
1184,0.0227609034627676,0.022486897185444832,0.00010538752394495532,0.00016862299526110291,0.0003815549716819078,,118499
,,,,,,6.25e-05,118500
1185,0.02302335388958454,0.02261439338326454,0.0002162524760933593,0.00019270738994237036,0.0003748692397493869,,118599
,,,,,,6.25e-05,118600
1186,0.02253739908337593,0.02230219915509224,0.00010030922567239031,0.0001348993246210739,0.00038703856989741325,,118699
,,,,,,6.25e-05,118700
1187,0.02279254049062729,0.02246212027966976,0.0001717319682938978,0.00015868470654822886,0.0003670427540782839,,118799
,,,,,,6.25e-05,118800
1188,0.022840797901153564,0.022520702332258224,0.00015488333883695304,0.00016520332428626716,0.0003866507322527468,,118899
,,,,,,6.25e-05,118900
1189,0.022701671347022057,0.022439900785684586,0.00011093047942267731,0.0001508419227320701,0.0003669137950055301,,118999
,,,,,,6.25e-05,119000
1190,0.022892097011208534,0.022522874176502228,0.00019719326519407332,0.00017202725575771183,0.00038058863719925284,,119099
,,,,,,6.25e-05,119100
1191,0.02243305742740631,0.02221621945500374,6.029477299307473e-05,0.00015654567687306553,0.0003563756472431123,,119199
,,,,,,6.25e-05,119200
1192,0.023183360695838928,0.022767607122659683,0.00020442507229745388,0.0002113215741701424,0.00037460282328538597,,119299
,,,,,,6.25e-05,119300
1193,0.022636208683252335,0.022376539185643196,0.00010461421334184706,0.00015505796181969345,0.00038253996171988547,,119399
,,,,,,6.25e-05,119400
1194,0.022999465465545654,0.022600160911679268,0.00020251551177352667,0.00019678723765537143,0.00036699470365419984,,119499
,,,,,,6.25e-05,119500
1195,0.02271113730967045,0.02244248054921627,9.472909732721746e-05,0.00017392619338352233,0.0003834949166048318,,119599
,,,,,,6.25e-05,119600
1196,0.023316025733947754,0.02281775511801243,0.00025242476840503514,0.0002458487288095057,0.0003478192666079849,,119699
,,,,,,6.25e-05,119700
1197,0.023351766169071198,0.02292058803141117,0.00017896108329296112,0.0002522243885323405,0.0003778868413064629,,119799
,,,,,,6.25e-05,119800
1198,0.023022057488560677,0.022646691650152206,0.00013905683590564877,0.0002362980303587392,0.0003458371211308986,,119899
,,,,,,6.25e-05,119900
1199,0.023385491222143173,0.022884612902998924,0.00022288634500000626,0.0002779881178867072,0.00036692546564154327,,119999
,,,,,,6.25e-05,120000
1200,0.022597679868340492,0.02232346311211586,0.00011350246495567262,0.00016071597929112613,0.00035612881765700877,,120099
,,,,,,6.25e-05,120100
1201,0.022794213145971298,0.02245360240340233,0.00016553590830881149,0.00017508029122836888,0.0003543900966178626,,120199
,,,,,,6.25e-05,120200
1202,0.022263066843152046,0.022031595930457115,9.326192957814783e-05,0.00013820997264701873,0.00033866375451907516,,120299
,,,,,,6.25e-05,120300
1203,0.022838814184069633,0.022496400400996208,0.0001624400756554678,0.0001799792080419138,0.00035705839400179684,,120399
,,,,,,6.25e-05,120400
1204,0.02258414775133133,0.022260012105107307,0.00015523386537097394,0.00016889961261767894,0.00035140407271683216,,120499
,,,,,,6.25e-05,120500
1205,0.02249283529818058,0.022271934896707535,7.068910053931177e-05,0.00015021026774775237,0.00035891286097466946,,120599
,,,,,,6.25e-05,120600
1206,0.022831913083791733,0.022465702146291733,0.00018212305440101773,0.00018409134645480663,0.0003439550055190921,,120699
,,,,,,6.25e-05,120700
1207,0.02256457880139351,0.022306615486741066,9.757753286976367e-05,0.0001603895507287234,0.00037165035610087216,,120799
,,,,,,6.25e-05,120800
1208,0.023215685039758682,0.02277076058089733,0.00023655399854760617,0.0002083801809931174,0.000345288630342111,,120899
,,,,,,6.25e-05,120900
1209,0.022478269413113594,0.02222416177392006,0.00011038838420063257,0.00014370799181051552,0.0003559305041562766,,120999
,,,,,,6.25e-05,121000
1210,0.022322658449411392,0.02209232561290264,7.500236824853346e-05,0.00015533350233454257,0.0003503955958876759,,121099
,,,,,,6.25e-05,121100
1211,0.022794410586357117,0.0225035659968853,0.00010810042294906452,0.00018273772730026394,0.00035984371788799763,,121199
,,,,,,6.25e-05,121200
1212,0.02237509936094284,0.02211473509669304,0.00010116928751813248,0.0001592051557963714,0.0003477088175714016,,121299
,,,,,,6.25e-05,121300
1213,0.022694360464811325,0.022371456027030945,0.00011375399481039494,0.00020915470668114722,0.0003696367493830621,,121399
,,,,,,6.25e-05,121400
1214,0.02285834588110447,0.022494683042168617,0.00016910777776502073,0.0001945587428053841,0.0003452631353866309,,121499
,,,,,,6.25e-05,121500
1215,0.022926533594727516,0.02252485789358616,0.0001913867745315656,0.00021029247727710754,0.00036473257932811975,,121599
,,,,,,6.25e-05,121600
1216,0.02225644700229168,0.022030040621757507,6.745292921550572e-05,0.00015895618707872927,0.00032777132582850754,,121699
,,,,,,6.25e-05,121700
1217,0.02320057712495327,0.022753329947590828,0.00022455473663285375,0.00022269433247856796,0.0003560322802513838,,121799
,,,,,,6.25e-05,121800
1218,0.02235742099583149,0.02208232879638672,0.00011755695595638826,0.00015753787010908127,0.0003314187633804977,,121899
,,,,,,6.25e-05,121900
1219,0.02293454110622406,0.02252141945064068,0.00019116148178000003,0.00022196224017534405,0.0003635553875938058,,121999
,,,,,,6.25e-05,122000
1220,0.022636467590928078,0.02230958081781864,0.00013337146083358675,0.0001935158798005432,0.0003355969092808664,,122099
,,,,,,6.25e-05,122100
1221,0.022839492186903954,0.02246261201798916,0.00016195574426092207,0.0002149217907572165,0.00035753039992414415,,122199
,,,,,,6.25e-05,122200
1222,0.022549176588654518,0.022243395447731018,0.00012264365795999765,0.0001831302943173796,0.0003457001585047692,,122299
,,,,,,6.25e-05,122300
1223,0.022513944655656815,0.02223336324095726,0.00010027066309703514,0.00018031483341474086,0.00034563158988021314,,122399
,,,,,,6.25e-05,122400
1224,0.022436678409576416,0.022142961621284485,0.0001234470255440101,0.00017026950081344694,0.00034877951839007437,,122499
,,,,,,6.25e-05,122500
1225,0.022524576634168625,0.0222469549626112,0.00010124552500201389,0.00017638091230764985,0.00034408646752126515,,122599
,,,,,,6.25e-05,122600
1226,0.022472944110631943,0.022135434672236443,0.00017855438636615872,0.00015896347758825868,0.00033952074591070414,,122699
,,,,,,6.25e-05,122700
1227,0.02216905727982521,0.021949701011180878,7.440448098350316e-05,0.0001449489500373602,0.00034082107595168054,,122799
,,,,,,6.25e-05,122800
1228,0.022703271359205246,0.02233741246163845,0.000175486333318986,0.00019037231686525047,0.0003265559789724648,,122899
,,,,,,6.25e-05,122900
1229,0.02226049080491066,0.022034529596567154,8.564856398152187e-05,0.00014032068429514766,0.00034522273926995695,,122999
,,,,,,6.25e-05,123000
1230,0.022394241765141487,0.02212139032781124,9.401737042935565e-05,0.00017883737746160477,0.0003121300833299756,,123099
,,,,,,6.25e-05,123100
1231,0.022987589240074158,0.022599730640649796,0.0001697702391538769,0.00021808809833601117,0.000350717396941036,,123199
,,,,,,6.25e-05,123200
1232,0.022618824616074562,0.022289063781499863,0.00012290778977330774,0.00020685052732005715,0.0003218883357476443,,123299
,,,,,,6.25e-05,123300
1233,0.0226890929043293,0.022365953773260117,0.00012267120473552495,0.00020046185818500817,0.0003500363964121789,,123399
,,,,,,6.25e-05,123400
1234,0.022484419867396355,0.02219240926206112,0.00011226433707633987,0.00017974806542042643,0.0003304444544482976,,123499
,,,,,,6.25e-05,123500
1235,0.022679390385746956,0.022345643490552902,0.00014353108417708427,0.0001902199728647247,0.00035257768467999995,,123599
,,,,,,6.25e-05,123600
1236,0.022386016324162483,0.02206759713590145,0.0001505700929556042,0.0001678553526289761,0.0003462658205535263,,123699
,,,,,,6.25e-05,123700
1237,0.02234414406120777,0.022102532908320427,8.254287240561098e-05,0.00015906780026853085,0.0003444884205237031,,123799
,,,,,,6.25e-05,123800
1238,0.022470032796263695,0.02210940234363079,0.00018612937128636986,0.00017450247833039612,0.00033730154973454773,,123899
,,,,,,6.25e-05,123900
1239,0.022116268053650856,0.021906966343522072,6.854115054011345e-05,0.00014076117076911032,0.00034514861181378365,,123999
,,,,,,6.25e-05,124000
1240,0.02268243208527565,0.022311367094516754,0.00018210204143542796,0.00018896693654824048,0.000326175446389243,,124099
,,,,,,6.25e-05,124100
1241,0.02238016203045845,0.02205466479063034,0.00015133741544559598,0.00017415749607607722,0.00035432929871603847,,124199
,,,,,,6.25e-05,124200
1242,0.022643381729722023,0.022304462268948555,0.00014853713219054043,0.00019038401660509408,0.00033385661663487554,,124299
,,,,,,6.25e-05,124300
1243,0.022822149097919464,0.02238360419869423,0.00021138488955330104,0.0002271579287480563,0.00033748618443496525,,124399
,,,,,,6.25e-05,124400
1244,0.02227756753563881,0.02194441296160221,0.00015674697351641953,0.00017640064470469952,0.00033636539592407644,,124499
,,,,,,6.25e-05,124500
1245,0.022525819018483162,0.022232236340641975,0.0001167033042293042,0.00017687665240373462,0.00033276877366006374,,124599
,,,,,,6.25e-05,124600
1246,0.022039158269762993,0.021843383088707924,6.922821194166318e-05,0.00012654898455366492,0.000335542019456625,,124699
,,,,,,6.25e-05,124700
1247,0.02237781509757042,0.02208888716995716,0.0001415884617017582,0.00014733510033693165,0.0003210698487237096,,124799
,,,,,,6.25e-05,124800
1248,0.022477319464087486,0.022138601168990135,0.0001608807360753417,0.00017783930525183678,0.00033322867238894105,,124899
,,,,,,6.25e-05,124900
1249,0.022150013595819473,0.02193337492644787,7.952083251439035e-05,0.00013711962674278766,0.0003333071363158524,,124999
,,,,,,6.25e-05,125000
1250,0.022182976827025414,0.021923188120126724,0.0001250014902325347,0.00013479184417519718,0.0003163624496664852,,125099
,,,,,,6.25e-05,125100
1251,0.022477252408862114,0.0221590306609869,0.0001505361869931221,0.0001676817482803017,0.000350313785020262,,125199
,,,,,,6.25e-05,125200
1252,0.022716054692864418,0.022422809153795242,0.00011370179709047079,0.00017954339273273945,0.0003176568716298789,,125299
,,,,,,6.25e-05,125300
1253,0.022870182991027832,0.02246161736547947,0.0002016339567489922,0.00020693357510026544,0.0003447979688644409,,125399
,,,,,,6.25e-05,125400
1254,0.022457776591181755,0.02217337302863598,0.00011305279622320086,0.00017134746303781867,0.0003183470107614994,,125499
,,,,,,6.25e-05,125500
1255,0.022562723606824875,0.022257808595895767,0.00012658869673032314,0.00017832851153798401,0.0003472829994279891,,125599
,,,,,,6.25e-05,125600
1256,0.022456813603639603,0.022189447656273842,0.00010050775745185092,0.00016685981245245785,0.000324717431794852,,125699
,,,,,,6.25e-05,125700
1257,0.022793332114815712,0.022381294518709183,0.00020702212350443006,0.00020501588005572557,0.0003469178918749094,,125799
,,,,,,6.25e-05,125800
1258,0.022337567061185837,0.022082814946770668,0.00010025854135164991,0.0001544886763440445,0.0003207305271644145,,125899
,,,,,,6.25e-05,125900
1259,0.022455446422100067,0.022162770852446556,0.00011605425970628858,0.00017661761376075447,0.00033662558416835964,,125999
,,,,,,6.25e-05,126000
1260,0.022449498996138573,0.022101810202002525,0.0001673458464210853,0.00018034195818472654,0.0003223397070541978,,126099
,,,,,,6.25e-05,126100
1261,0.022492634132504463,0.022171977907419205,0.00013242744898889214,0.00018823235586751252,0.00033554539550095797,,126199
,,,,,,6.25e-05,126200
1262,0.022240519523620605,0.0219586081802845,0.0001115034319809638,0.00017040997045114636,0.0003188511182088405,,126299
,,,,,,6.25e-05,126300
1263,0.02260688692331314,0.02220826782286167,0.00016169794253073633,0.00023692040122114122,0.00031742494320496917,,126399
,,,,,,6.25e-05,126400
1264,0.02238369546830654,0.02207147888839245,0.000142094271723181,0.0001701222063275054,0.00031827884959056973,,126499
,,,,,,6.25e-05,126500
1265,0.02224866859614849,0.021946649998426437,0.00014345280942507088,0.00015856527897994965,0.00031149614369496703,,126599
,,,,,,6.25e-05,126600
1266,0.022211652249097824,0.021938972175121307,0.00012032355152769014,0.00015235913451761007,0.00031214821501635015,,126699
,,,,,,6.25e-05,126700
1267,0.02191454917192459,0.021697998046875,8.538764086551964e-05,0.00013116587069816887,0.00030763729591853917,,126799
,,,,,,6.25e-05,126800
1268,0.02245510369539261,0.022099360823631287,0.00017179058340843767,0.00018394927610643208,0.0003143465146422386,,126899
,,,,,,6.25e-05,126900
1269,0.022000031545758247,0.02179020270705223,7.79917390900664e-05,0.0001318396389251575,0.0003082768525928259,,126999
,,,,,,6.25e-05,127000
1270,0.022175313904881477,0.021878454834222794,0.00014846728299744427,0.0001483824016759172,0.0003136773011647165,,127099
,,,,,,6.25e-05,127100
1271,0.02217250131070614,0.02192520536482334,8.443013211945072e-05,0.00016286710160784423,0.0003117418382316828,,127199
,,,,,,6.25e-05,127200
1272,0.022385261952877045,0.02204096131026745,0.0001626986631890759,0.0001816056901589036,0.0002987492480315268,,127299
,,,,,,6.25e-05,127300
1273,0.022175509482622147,0.021915772929787636,8.5546234913636e-05,0.00017419856158085167,0.00031649169977754354,,127399
,,,,,,6.25e-05,127400
1274,0.022632358595728874,0.022191010415554047,0.0002440589014440775,0.0001972952886717394,0.00029512966284528375,,127499
,,,,,,6.25e-05,127500
1275,0.02216126210987568,0.021917853504419327,9.099519957089797e-05,0.00015241534856613725,0.00032150623155757785,,127599
,,,,,,6.25e-05,127600
1276,0.02243124134838581,0.022110730409622192,0.00013163879339117557,0.0001888647529995069,0.00029351425473578274,,127699
,,,,,,6.25e-05,127700
1277,0.022651487961411476,0.02225915901362896,0.00016610181774012744,0.0002262354682898149,0.0003191042924299836,,127799
,,,,,,6.25e-05,127800
1278,0.022306570783257484,0.022003408521413803,0.00011078312672907487,0.00019238375534769148,0.000295208184979856,,127899
,,,,,,6.25e-05,127900
1279,0.0224776491522789,0.02213628590106964,0.00013260803825687617,0.00020874946494586766,0.0003102810587733984,,127999
,,,,,,6.25e-05,128000
1280,0.02222331613302231,0.021920571103692055,0.0001397529267705977,0.00016298796981573105,0.00030299319769255817,,128099
,,,,,,6.25e-05,128100
1281,0.022337673231959343,0.021986741572618484,0.00016239100659731776,0.00018854247173294425,0.0003099770692642778,,128199
,,,,,,6.25e-05,128200
1282,0.022090472280979156,0.021839987486600876,8.793120650807396e-05,0.00016256122034974396,0.00030316581251099706,,128299
,,,,,,6.25e-05,128300
1283,0.022411255165934563,0.02209527976810932,0.00013262864376883954,0.0001833450369304046,0.00029324437491595745,,128399
,,,,,,6.25e-05,128400
1284,0.022065863013267517,0.02179412730038166,0.0001256051764357835,0.00014613843814004213,0.00030422399868257344,,128499
,,,,,,6.25e-05,128500
1285,0.021964045241475105,0.021714286878705025,9.101053728954867e-05,0.0001587514707352966,0.0002791825099848211,,128599
,,,,,,6.25e-05,128600
1286,0.022355683147907257,0.0220028068870306,0.000162082418682985,0.00019079603953287005,0.0003085002535954118,,128699
,,,,,,6.25e-05,128700
1287,0.02209298685193062,0.021839965134859085,8.132464427035302e-05,0.0001717051927698776,0.0002850691962521523,,128799
,,,,,,6.25e-05,128800
1288,0.02243507280945778,0.022068418562412262,0.00018240150529891253,0.00018424665904603899,0.0003047465579584241,,128899
,,,,,,6.25e-05,128900
1289,0.02215520851314068,0.02185545675456524,0.00013881541963201016,0.0001609412720426917,0.000290836178464815,,128999
,,,,,,6.25e-05,129000
1290,0.022260814905166626,0.02191658318042755,0.00016865329234860837,0.00017557504179421812,0.0002917496021836996,,129099
,,,,,,6.25e-05,129100
1291,0.021958256140351295,0.021737059578299522,7.802094478392974e-05,0.00014316827582661062,0.0003041741729248315,,129199
,,,,,,6.25e-05,129200
1292,0.022048093378543854,0.021720217540860176,0.00016192429757211357,0.0001659583067521453,0.00029267321224324405,,129299
,,,,,,6.25e-05,129300
1293,0.022003445774316788,0.021732984110713005,9.241288353223354e-05,0.00017805361130740494,0.0003026498307008296,,129399
,,,,,,6.25e-05,129400
1294,0.02245189994573593,0.02209431864321232,0.00015370453184004873,0.0002038785896729678,0.00028321330319158733,,129499
,,,,,,6.25e-05,129500
1295,0.02237045206129551,0.022015497088432312,0.0001436495949747041,0.0002113037626259029,0.00031416481942869723,,129599
,,,,,,6.25e-05,129600
1296,0.022375497967004776,0.022072523832321167,0.00013100045907776803,0.00017197367560584098,0.0002929045876953751,,129699
,,,,,,6.25e-05,129700
1297,0.02217094786465168,0.021856607869267464,0.00014271926193032414,0.00017161651339847594,0.00029131773044355214,,129799
,,,,,,6.25e-05,129800
1298,0.021828539669513702,0.021585991606116295,0.0001022555006784387,0.00014029463636688888,0.0002932352654170245,,129899
,,,,,,6.25e-05,129900
1299,0.02207508496940136,0.021804770454764366,0.00011324946535751224,0.0001570611639181152,0.0002904455177485943,,129999
,,,,,,6.25e-05,130000
1300,0.022097043693065643,0.021800413727760315,0.00012836871610488743,0.00016826640057843179,0.00029266378260217607,,130099
,,,,,,6.25e-05,130100
1301,0.02179558575153351,0.02156819775700569,7.638023816980422e-05,0.00015101194730959833,0.00029827389516867697,,130199
,,,,,,6.25e-05,130200
1302,0.022232215851545334,0.021912530064582825,0.00014355698658619076,0.00017612257215660065,0.00028420277521945536,,130299
,,,,,,6.25e-05,130300
1303,0.022299746051430702,0.02198110707104206,0.00011065159924328327,0.0002079856931231916,0.0003049149236176163,,130399
,,,,,,6.25e-05,130400
1304,0.022165868431329727,0.021872159093618393,0.00012001086724922061,0.00017369877605233341,0.000282965978840366,,130499
,,,,,,6.25e-05,130500
1305,0.02224878780543804,0.021927151829004288,0.0001335336419288069,0.00018809366156347096,0.0002851240860763937,,130599
,,,,,,6.25e-05,130600
1306,0.021817658096551895,0.021489933133125305,0.00016981267253868282,0.00015790048928465694,0.0002873560297302902,,130699
,,,,,,6.25e-05,130700
1307,0.02183602564036846,0.02159624919295311,8.159183926181868e-05,0.0001581770775374025,0.0002951663627754897,,130799
,,,,,,6.25e-05,130800
1308,0.022060291841626167,0.02174551971256733,0.00014356641622725874,0.00017120812844950706,0.0002897724334616214,,130899
,,,,,,6.25e-05,130900
1309,0.021903151646256447,0.021639281883835793,9.954808047041297e-05,0.00016432306438218802,0.00029269602964632213,,130999
,,,,,,6.25e-05,131000
1310,0.022211162373423576,0.021876556798815727,0.0001511770096840337,0.00018342965631745756,0.00027354262419976294,,131099
,,,,,,6.25e-05,131100
1311,0.022204337641596794,0.021848084405064583,0.00015609235560987145,0.00020015949849039316,0.00030191842233762145,,131199
,,,,,,6.25e-05,131200
1312,0.02212829887866974,0.021850569173693657,0.00010657441453076899,0.00017115903028752655,0.00028135156026110053,,131299
,,,,,,6.25e-05,131300
1313,0.022144319489598274,0.021841509267687798,0.00013513075828086585,0.00016768279601819813,0.00028538398328237236,,131399
,,,,,,6.25e-05,131400
1314,0.021903173997998238,0.021616360172629356,0.00014209921937435865,0.00014471772010438144,0.0002887877344619483,,131499
,,,,,,6.25e-05,131500
1315,0.02186903916299343,0.021610306575894356,0.00011796726903412491,0.00014075876970309764,0.00027921205037273467,,131599
,,,,,,6.25e-05,131600
1316,0.021831274032592773,0.021540619432926178,0.0001453868462704122,0.00014526188897434622,0.0002930211485363543,,131699
,,,,,,6.25e-05,131700
1317,0.021961426362395287,0.021730002015829086,8.605205221101642e-05,0.00014536248636431992,0.0002867653965950012,,131799
,,,,,,6.25e-05,131800
1318,0.022000452503561974,0.021702736616134644,0.00013577927893493325,0.00016193569172173738,0.00029257056303322315,,131899
,,,,,,6.25e-05,131900
1319,0.021883543580770493,0.02162645012140274,9.157507884083316e-05,0.0001655146770644933,0.0002984489838127047,,131999
,,,,,,6.25e-05,132000
1320,0.022017423063516617,0.02171822264790535,0.00012296941713429987,0.00017623229359742254,0.0002845951239578426,,132099
,,,,,,6.25e-05,132100
1321,0.022134235128760338,0.02184070646762848,0.0001076798071153462,0.00018585192447062582,0.0003096514265052974,,132199
,,,,,,6.25e-05,132200
1322,0.022034132853150368,0.021712983027100563,0.00014353496953845024,0.00017762236529961228,0.000286052527371794,,132299
,,,,,,6.25e-05,132300
1323,0.022202448919415474,0.02185693010687828,0.0001450112322345376,0.00020050887542311102,0.00030217759194783866,,132399
,,,,,,6.25e-05,132400
1324,0.022008318454027176,0.021707633510231972,0.00012800419062841684,0.0001726837217574939,0.00028390955412760377,,132499
,,,,,,6.25e-05,132500
1325,0.022171413525938988,0.021839264780282974,0.00013687476166523993,0.0001952817547135055,0.00029657193226739764,,132599
,,,,,,6.25e-05,132600
1326,0.021931299939751625,0.021645262837409973,0.00012742489343509078,0.00015861679275985807,0.0002840384258888662,,132699
,,,,,,6.25e-05,132700
1327,0.02198810689151287,0.021670985966920853,0.00014887016732245684,0.00016825186321511865,0.0002923172141890973,,132799
,,,,,,6.25e-05,132800
1328,0.02181354910135269,0.021503426134586334,0.00015787057054694742,0.00015225264360196888,0.00028504844522103667,,132899
,,,,,,6.25e-05,132900
1329,0.02192971669137478,0.02163488045334816,0.00012315833009779453,0.00017168089107144624,0.00028935607406310737,,132999
,,,,,,6.25e-05,133000
1330,0.02189984731376171,0.02158503793179989,0.0001549436419736594,0.00015986189828254282,0.0002876564394682646,,133099
,,,,,,6.25e-05,133100
1331,0.02183476649224758,0.02158856764435768,9.314410999650136e-05,0.0001530495355837047,0.00029465844272635877,,133199
,,,,,,6.25e-05,133200
1332,0.022013073787093163,0.02169983647763729,0.0001430405827704817,0.00017019742517732084,0.00027428127941675484,,133299
,,,,,,6.25e-05,133300
1333,0.02212214469909668,0.021815231069922447,0.00011136144166812301,0.00019555160542950034,0.00030840575345791876,,133399
,,,,,,6.25e-05,133400
