x,t,u_pred,u_true,error
4.081633e-02,8.367347e-01,5.646229e-02,5.599409e-02,4.682019e-04
4.081633e-02,8.571429e-01,5.536363e-02,5.487753e-02,4.860908e-04
4.081633e-02,8.775510e-01,5.428180e-02,5.378325e-02,4.985556e-04
4.081633e-02,8.979592e-01,5.321410e-02,5.271078e-02,5.033240e-04
4.081633e-02,9.183673e-01,5.215731e-02,5.165970e-02,4.976168e-04
4.081633e-02,9.387755e-01,5.110830e-02,5.062957e-02,4.787296e-04
4.081633e-02,9.591837e-01,5.006349e-02,4.961999e-02,4.434995e-04
4.081633e-02,9.795918e-01,4.901937e-02,4.863054e-02,3.888272e-04
4.081633e-02,1.000000e+00,4.797217e-02,4.766082e-02,3.113523e-04
6.122449e-02,0.000000e+00,1.908303e-01,1.911586e-01,3.283173e-04
6.122449e-02,2.040816e-02,1.870334e-01,1.873468e-01,3.133863e-04
6.122449e-02,4.081633e-02,1.833490e-01,1.836110e-01,2.619773e-04
6.122449e-02,6.122449e-02,1.797506e-01,1.799497e-01,1.991242e-04
6.122449e-02,8.163265e-02,1.762183e-01,1.763614e-01,1.431704e-04
6.122449e-02,1.020408e-01,1.727415e-01,1.728447e-01,1.032203e-04
6.122449e-02,1.224490e-01,1.693178e-01,1.693981e-01,8.027256e-05
6.122449e-02,1.428571e-01,1.659503e-01,1.660202e-01,6.982684e-05
6.122449e-02,1.632653e-01,1.626448e-01,1.627096e-01,6.483495e-05
6.122449e-02,1.836735e-01,1.594064e-01,1.594651e-01,5.872548e-05
6.122449e-02,2.040816e-01,1.562385e-01,1.562853e-01,4.680455e-05
6.122449e-02,2.244898e-01,1.531421e-01,1.531689e-01,2.676249e-05
6.122449e-02,2.448980e-01,1.501160e-01,1.501146e-01,1.400709e-06
6.122449e-02,2.653061e-01,1.471574e-01,1.471212e-01,3.618002e-05
6.122449e-02,2.857143e-01,1.442630e-01,1.441876e-01,7.542968e-05
6.122449e-02,3.061225e-01,1.414297e-01,1.413124e-01,1.173466e-04
6.122449e-02,3.265306e-01,1.386546e-01,1.384945e-01,1.600236e-04
6.122449e-02,3.469388e-01,1.359352e-01,1.357329e-01,2.022684e-04
6.122449e-02,3.673469e-01,1.332693e-01,1.330263e-01,2.429634e-04
6.122449e-02,3.877551e-01,1.306546e-01,1.303737e-01,2.809614e-04
6.122449e-02,4.081632e-01,1.280891e-01,1.277740e-01,3.151745e-04
6.122449e-02,4.285714e-01,1.255704e-01,1.252261e-01,3.442913e-04
6.122449e-02,4.489796e-01,1.230960e-01,1.227290e-01,3.670603e-04
6.122449e-02,4.693877e-01,1.206644e-01,1.202817e-01,3.827438e-04
6.122449e-02,4.897959e-01,1.182739e-01,1.178832e-01,3.907308e-04
6.122449e-02,5.102041e-01,1.159241e-01,1.155326e-01,3.915578e-04
6.122449e-02,5.306122e-01,1.136147e-01,1.132288e-01,3.859252e-04
6.122449e-02,5.510204e-01,1.113467e-01,1.109709e-01,3.757626e-04
