epoch,loss,loss/alpha,loss/bc_left,loss/bc_right,loss/data,loss/ic,loss/pde_residual,loss/smma,lr,step
,,,,,,,,,0.0008439534967734158,485000
388,0.0007815432036295533,8.942746489992714e-07,3.1840048904996365e-05,3.3318076020805165e-05,0.0005856741336174309,4.194719804218039e-05,8.876322681317106e-05,0.0008094359072856605,,486249
,,,,,,,,,0.000843193139702283,486250
389,0.0007907703402452171,8.569764986532391e-07,3.341128831380047e-05,3.477617065072991e-05,0.000588524155318737,4.209348844597116e-05,9.196554310619831e-05,0.0008090625633485615,,487499
,,,,,,,,,0.0008424312794113796,487500
390,0.0007899552001617849,8.829835564938548e-07,3.2737683795858175e-05,3.421713336138055e-05,0.000587928225286305,4.214679211145267e-05,9.292603499488905e-05,0.0008086804300546646,,488749
,,,,,,,,,0.0008416679192425978,488750
391,0.0007894267910160124,8.46782540975255e-07,3.389662742847577e-05,3.528793604345992e-05,0.0005868853186257184,4.188582897768356e-05,9.147217497229576e-05,0.000808295386377722,,489999
,,,,,,,,,0.0008409030625444088,490000
392,0.0007860168698243797,8.770043109507242e-07,3.125374496448785e-05,3.295882561360486e-05,0.0005870327586308122,4.181815529591404e-05,9.295385825680569e-05,0.0008078498067334294,,491249
,,,,,,,,,0.0008401367126718481,491250
393,0.000793659477494657,8.79110018559004e-07,3.38223107974045e-05,3.5344222851563245e-05,0.0005888767191208899,4.227917452226393e-05,9.333641355624422e-05,0.0008075659861788154,,492499
,,,,,,,,,0.0008393688729865012,492500
394,0.0007913346053101122,9.283596682507778e-07,3.3165029890369624e-05,3.501502578728832e-05,0.0005891451146453619,4.104299659957178e-05,9.296753705712035e-05,0.000807241362053901,,493749
,,,,,,,,,0.0008385995468564887,493750
395,0.0007877061143517494,8.689608534950821e-07,3.1930376280797645e-05,3.346599260112271e-05,0.0005874182679690421,4.1988008888438344e-05,9.290371963288635e-05,0.0008068506722338498,,494999
,,,,,,,,,0.0008378287376564513,495000
396,0.0007898089825175703,8.265275255325832e-07,3.512531839078292e-05,3.612769432947971e-05,0.0005853331531397998,4.236812310409732e-05,9.085470082936808e-05,0.0008065098081715405,,496249
,,,,,,,,,0.0008370564487675355,496250
397,0.0007845727377571166,8.226874115280225e-07,3.2683379686204717e-05,3.346411176607944e-05,0.0005877356161363423,4.0110979171004146e-05,9.057806164491922e-05,0.0008060710970312357,,497499
,,,,,,,,,0.0008362826835773779,497500
398,0.0007882415666244924,8.114429306260718e-07,3.309912062832154e-05,3.473878314252943e-05,0.000587399466894567,4.1130151657853276e-05,9.18739679036662e-05,0.0008057145169004798,,498749
,,,,,,,,,0.0008355074454800914,498750
399,0.0007749099167995155,8.920500818021537e-07,3.084806667175144e-05,3.1066541851032525e-05,0.0005831155576743186,4.0054328565020114e-05,8.982439612736925e-05,0.0008050983888097107,,499999
,,,,,,,,,0.0008347307378762494,500000
400,0.0007880298653617501,8.552375447834493e-07,3.273565016570501e-05,3.479055885691196e-05,0.000588643248192966,4.059011916979216e-05,9.127131488639861e-05,0.0008047570590861142,,501249
,,,,,,,,,0.0008339525641728715,501250
401,0.0007765117916278541,8.966688938016887e-07,3.0415829314733855e-05,3.097804437857121e-05,0.0005846091080456972,4.0299390093423426e-05,9.020970173878595e-05,0.000804192153736949,,502499
,,,,,,,,,0.0008331729277834083,502500
402,0.0007784072658978403,8.774867410465959e-07,3.0229979529394768e-05,3.10877148876898e-05,0.0005849538138136268,4.046340109198354e-05,9.167360985884443e-05,0.0008036764338612556,,503749
,,,,,,,,,0.0008323918321277266,503750
403,0.0007964920368976891,8.713997203813051e-07,3.370745980646461e-05,3.5878209018846974e-05,0.0005895223002880812,4.3489901145221666e-05,9.389416663907468e-05,0.0008035327191464603,,504999
,,,,,,,,,0.0008316092806320938,505000
404,0.0007787374779582024,8.945905847212998e-07,3.208268390153535e-05,3.24955144606065e-05,0.0005840128869749606,4.0098908357322216e-05,9.004745515994728e-05,0.0008030368480831385,,506249
,,,,,,,,,0.0008308252767291638,506250
405,0.000786371121648699,7.791874168106006e-07,3.1740200938656926e-05,3.359405673108995e-05,0.0005869854358024895,4.115775300306268e-05,9.28931767703034e-05,0.000802703492809087,,507499
,,,,,,,,,0.0008300398238579613,507500
406,0.0007783302571624517,8.477897495140496e-07,3.1672578188590705e-05,3.3313073799945414e-05,0.0005853045731782913,4.035158417536877e-05,8.768818952376023e-05,0.0008022160618565977,,508749
,,,,,,,,,0.0008292529254638667,508750
407,0.0007857712917029858,8.810165468275954e-07,3.16444129566662e-05,3.3347121643600985e-05,0.0005875410861335695,4.131985770072788e-05,9.191766730509698e-05,0.0008018871885724366,,509999
,,,,,,,,,0.0008284645849986015,510000
408,0.0007817944278940558,8.937376492212934e-07,3.08749258692842e-05,3.2064523111330345e-05,0.0005869706510566175,4.030401032650843e-05,9.157968452200294e-05,0.00080148532288149,,511249
,,,,,,,,,0.0008276748059202126,511250
409,0.000779556343331933,8.305087817461754e-07,3.121993722743355e-05,3.2758547604316846e-05,0.0005847065476700664,3.968817327404395e-05,9.118316665990278e-05,0.000801046728156507,,512499
,,,,,,,,,0.0008268835916930576,512500
410,0.0007898969925008714,8.319836979353568e-07,3.33956049871631e-05,3.5976288927486166e-05,0.0005870521417818964,4.102726234123111e-05,9.244601824320853e-05,0.0008008237346075475,,513749
,,,,,,,,,0.0008260909457877888,513750
411,0.0007746681803837419,8.37115749163786e-07,3.1525523809250444e-05,3.2336280128220096e-05,0.0005842192331328988,3.958954766858369e-05,8.699735190020874e-05,0.0008003006223589182,,514999
,,,,,,,,,0.0008252968716813393,515000
412,0.000789821264334023,8.374698268198699e-07,3.239750731154345e-05,3.422360896365717e-05,0.0005899696261622012,4.140321470913477e-05,9.18280056794174e-05,0.0008000910165719688,,516249
,,,,,,,,,0.0008245013728569063,516250
413,0.0007792229880578816,8.387984848923224e-07,3.1343668524641544e-05,3.2303883926942945e-05,0.00058563711354509,3.9523783925687894e-05,9.041427256306633e-05,0.0007996736676432192,,517499
,,,,,,,,,0.0008237044528039373,517500
414,0.0007853382267057896,8.416909054176358e-07,3.184107117704116e-05,3.3093227102654055e-05,0.0005868442822247744,4.1716575651662424e-05,9.18424702831544e-05,0.0007993869367055595,,518749
,,,,,,,,,0.0008229061150181132,518750
415,0.0007791274692863226,9.012873078972916e-07,3.147849201923236e-05,3.272305548307486e-05,0.0005861601093783975,4.0066050132736564e-05,8.869969315128401e-05,0.0007989817531779408,,519999
,,,,,,,,,0.0008221063630013341,520000
416,0.0007799815502949059,8.466748795399326e-07,3.248191569582559e-05,3.395184830878861e-05,0.0005855659255757928,3.990914046880789e-05,8.807284029899165e-05,0.0007986017735674977,,521249
,,,,,,,,,0.0008213052002617037,521250
417,0.0007795401616021991,8.820970265333017e-07,3.066338467760943e-05,3.2137577363755554e-05,0.0005855826893821359,3.9625094359507784e-05,9.153081191470847e-05,0.0007982205133885145,,522499
,,,,,,,,,0.0008205026303135137,522500
418,0.0007887703250162303,8.308367682730022e-07,3.379338886588812e-05,3.5464723623590544e-05,0.0005894362693652511,4.028163311886601e-05,8.97945647011511e-05,0.0007980315131135285,,523749
,,,,,,,,,0.0008196986566772287,523750
419,0.000772619154304266,8.431317155555007e-07,3.078970985370688e-05,3.13902273774147e-05,0.0005837836652062833,3.903559991158545e-05,8.761990466155112e-05,0.000797523302026093,,524999
,,,,,,,,,0.0008188932828794703,525000
420,0.0007831659750081599,8.026634077396011e-07,3.237643977627158e-05,3.36549237545114e-05,0.0005873106420040131,4.020670894533396e-05,8.961735875345767e-05,0.0007972361636348069,,526249
,,,,,,,,,0.0008180865124530019,526250
421,0.0007752086385153234,8.5894043877488e-07,3.078241570619866e-05,3.167476461385377e-05,0.000585871166549623,3.975246727350168e-05,8.712829003343359e-05,0.0007967955898493528,,527499
,,,,,,,,,0.0008172783489367135,527500
422,0.0007722481968812644,8.522326311322104e-07,2.9827077014488168e-05,3.0746123229619116e-05,0.0005844288971275091,3.871681838063523e-05,8.853001054376364e-05,0.0007963046664372087,,528749
,,,,,,,,,0.0008164687958756054,528750
423,0.0007848677923902869,8.410413556703134e-07,3.232414019294083e-05,3.4169737773481756e-05,0.0005865827552042902,4.0396334952674806e-05,9.139488247456029e-05,0.0007960759103298187,,529999
,,,,,,,,,0.0008156578568207736,530000
424,0.0007797961588948965,8.073462254287733e-07,3.078209192608483e-05,3.2361476769438013e-05,0.0005852505564689636,3.9824910345487297e-05,9.157766180578619e-05,0.0007957502966746688,,531249
,,,,,,,,,0.0008148455353293936,531250
425,0.0007779703591950238,8.437763199253823e-07,3.225218824809417e-05,3.336639565532096e-05,0.0005843365797773004,3.936256325687282e-05,8.865227573551238e-05,0.0007953947060741484,,532499
,,,,,,,,,0.0008140318349647047,532500
426,0.000772716011852026,8.789953653831617e-07,3.083935007452965e-05,3.176992686348967e-05,0.0005826708511449397,3.919708979083225e-05,8.823783718980849e-05,0.0007949411519803107,,533749
,,,,,,,,,0.0008132167592959947,533750
427,0.0007718434208072722,8.401457876061613e-07,3.010883301612921e-05,3.073409607168287e-05,0.0005842329701408744,3.875172114931047e-05,8.801589865470305e-05,0.0007944791577756405,,534999
,,,,,,,,,0.0008124003118985846,535000
428,0.0007823667256161571,8.77068089266686e-07,3.2446409022668377e-05,3.374732841621153e-05,0.0005870215827599168,3.922611358575523e-05,8.992444782052189e-05,0.0007942369556985795,,536249
,,,,,,,,,0.0008115824963538119,536250
429,0.0007941296207718551,8.127154842441087e-07,3.2077547075459734e-05,3.573852882254869e-05,0.0005893582128919661,4.12505614804104e-05,9.570489055477083e-05,0.0007942348020151258,,537499
,,,,,,,,,0.0008107633162490157,537500
430,0.0007709857309237123,8.813553336040059e-07,3.1765997846378013e-05,3.237366399844177e-05,0.0005822912789881229,3.896600173902698e-05,8.558959962101653e-05,0.0007937697810120881,,538749
,,,,,,,,,0.0008099427751775207,538750
431,0.0007769913063384593,8.503371873302967e-07,3.087649020017125e-05,3.181236024829559e-05,0.0005842618993483484,3.980560722993687e-05,9.023488382808864e-05,0.0007934342138469219,,539999
,,,,,,,,,0.0008091208767386216,540000
432,0.0007716281106695533,8.330256946464942e-07,3.064950942643918e-05,3.151404234813526e-05,0.0005833450122736394,3.864193786284886e-05,8.747701940592378e-05,0.0007929981220513582,,541249
,,,,,,,,,0.000808297624537567,541250
433,0.000773560837842524,8.403695233027975e-07,3.10780196741689e-05,3.225787077099085e-05,0.0005835408228449523,3.8803587813163176e-05,8.78802893566899e-05,0.0007926093530841172,,542499
,,,,,,,,,0.0008074730221855438,542500
434,0.0007761523593217134,8.381042562177754e-07,3.0337288990267552e-05,3.141917841276154e-05,0.0005849357694387436,3.9693433791399e-05,8.976679964689538e-05,0.0007922802469693124,,543749
,,,,,,,,,0.0008066470732996614,543750
435,0.0007794782868586481,8.280916858893761e-07,3.310387546662241e-05,3.4475084248697385e-05,0.0005857587675563991,3.945000935345888e-05,8.669067756272852e-05,0.0007920241914689541,,544999
,,,,,,,,,0.0008058197815029357,545000
436,0.0007758316351100802,8.053577289501845e-07,3.109870885964483e-05,3.1756037060404196e-05,0.0005853534094057977,3.888665742124431e-05,8.873666229192168e-05,0.0007917003240436316,,546249
,,,,,,,,,0.000804991150424273,546250
437,0.0007747510680928826,8.682375778334972e-07,3.077041037613526e-05,3.140742774121463e-05,0.0005843806429766119,3.916400237358175e-05,8.902890112949535e-05,0.0007913613808341324,,547499
,,,,,,,,,0.000804161183698455,547500
438,0.0007739083957858384,8.207356358980178e-07,3.164397639920935e-05,3.257589560234919e-05,0.000583709916099906,3.9267171814572066e-05,8.671189425513148e-05,0.0007910123094916344,,548749
,,,,,,,,,0.0008033298849661216,548750
439,0.0007773010875098407,8.34451441278361e-07,3.0440975024248473e-05,3.142459172522649e-05,0.0005855655181221664,3.989113247371279e-05,8.99787264643237e-05,0.000790738093201071,,549999
,,,,,,,,,0.0008024972578737559,550000
440,0.0007692703511565924,8.32261719097005e-07,3.0422877898672596e-05,3.0742296075914055e-05,0.0005812466843053699,3.808925612247549e-05,8.876914216671139e-05,0.0007903086952865124,,551249
,,,,,,,,,0.0008016633060736675,551250
441,0.0007748365169391036,8.879832193997572e-07,3.078020381508395e-05,3.156779348501004e-05,0.0005855331546626985,3.877437848132104e-05,8.818198693916202e-05,0.0007899992633610964,,552499
,,,,,,,,,0.0008008280332239771,552500
442,0.0007720278226770461,8.09599384865578e-07,3.2470139558427036e-05,3.3515982067910954e-05,0.000582920853048563,3.8641486753476784e-05,8.447897562291473e-05,0.0007896398310549557,,553749
,,,,,,,,,0.0007999914429886001,553750
443,0.0007733760285191238,8.108393103611888e-07,3.0261742722359486e-05,3.161775384796783e-05,0.0005840692319907248,3.964307688875124e-05,8.778495976002887e-05,0.0007893145666457713,,554999
,,,,,,,,,0.0007991535390372304,555000
444,0.0007767158094793558,8.451619351035333e-07,3.18391939799767e-05,3.269489388912916e-05,0.0005847848951816559,3.875484617310576e-05,8.864117990015075e-05,0.0007890625856816769,,556249
,,,,,,,,,0.0007983143250453248,556250
445,0.0007753950776532292,8.259810329036554e-07,3.206081237294711e-05,3.284580452600494e-05,0.0005851381574757397,3.81294266844634e-05,8.722045458853245e-05,0.0007887892425060272,,557499
,,,,,,,,,0.0007974738046940865,557500
446,0.0007727134507149458,8.20200966700213e-07,3.1029965612106025e-05,3.16496953018941e-05,0.0005838630022481084,3.8821715861558914e-05,8.734863513382152e-05,0.0007884677033871412,,558749
,,,,,,,,,0.0007966319816704488,558750
447,0.000774568528868258,8.251632834799238e-07,3.1137642508838326e-05,3.247677886974998e-05,0.0005867673316970468,3.936206121579744e-05,8.482513658236712e-05,0.0007881897618062794,,559999
,,,,,,,,,0.0007957888596670595,560000
448,0.0007705909665673971,8.137808436003979e-07,3.0831630283501e-05,3.1686551665188745e-05,0.000583106477279216,3.896073394571431e-05,8.600520231993869e-05,0.0007878377800807357,,561249
,,,,,,,,,0.0007949444423822641,561250
449,0.0007737025152891874,8.251780627688277e-07,3.018372990482021e-05,3.112453123321757e-05,0.000586040667258203,3.847868720185943e-05,8.78753635333851e-05,0.000787555065471679,,562499
,,,,,,,,,0.00079409873352009,562500
450,0.000769256439525634,8.665928703521786e-07,2.9920414817752317e-05,3.0483106456813402e-05,0.0005827222485095263,3.83654551114887e-05,8.776574395596981e-05,0.000787189113907516,,563749
,,,,,,,,,0.00079325173679023,563750
451,0.0007625711150467396,8.412121133005712e-07,2.9727336368523538e-05,3.0412467822316103e-05,0.0005802055238746107,3.803303116001189e-05,8.419227378908545e-05,0.000786696735303849,,564999
,,,,,,,,,0.0007924034559080261,565000
452,0.0007744550821371377,7.937543955449655e-07,3.027686761924997e-05,3.1849769584368914e-05,0.0005845120758749545,3.8220005080802366e-05,8.959584374679253e-05,0.0007864519138820469,,566249
,,,,,,,,,0.0007915538945944533,566250
453,0.0007690781494602561,8.254017416220449e-07,3.0943640012992546e-05,3.158648542012088e-05,0.0005822798702865839,3.869731517625041e-05,8.557073306292295e-05,0.0007861044141463935,,567499
,,,,,,,,,0.0007907030565761034,567500
454,0.0007685173186473548,8.478387485411076e-07,3.0329661967698485e-05,3.128868411295116e-05,0.0005829324363730848,3.798934267251752e-05,8.597746636951342e-05,0.0007857526652514935,,568749
,,,,,,,,,0.0007898509455851676,568750
455,0.0007720674620941281,8.072154855653935e-07,3.1050480174599215e-05,3.1399958970723674e-05,0.0005841786623932421,3.797682438744232e-05,8.746162347961217e-05,0.0007854789728298783,,569999
,,,,,,,,,0.0007889975653594222,570000
456,0.000772165774833411,8.524783652319456e-07,3.0764324037590995e-05,3.1596850021742284e-05,0.0005847369902767241,3.88988628401421e-05,8.616839477326721e-05,0.0007852127309888601,,571249
,,,,,,,,,0.0007881429196422103,571250
457,0.0007632322958670557,8.173940955202852e-07,2.9376958991633728e-05,2.9358616302488372e-05,0.0005807951092720032,3.747010123333894e-05,8.62318483996205e-05,0.0007847730885259807,,572499
,,,,,,,,,0.0007872870121824258,572500
458,0.0007711292710155249,8.264412940661714e-07,2.9938548323116265e-05,3.09409479086753e-05,0.0005851866444572806,3.8068057619966567e-05,8.699514000909403e-05,0.0007845002110116184,,573749
,,,,,,,,,0.0007864298467344977,573750
459,0.0007701960275880992,8.235723498728476e-07,3.126365118077956e-05,3.218082565581426e-05,0.0005824905820190907,3.8238133129198104e-05,8.602247544331476e-05,0.0007842141203582287,,574999
,,,,,,,,,0.0007855714270583731,575000
460,0.0007649380713701248,8.21840217213321e-07,2.9636485123774037e-05,2.9491620807675645e-05,0.0005821312079206109,3.797046883846633e-05,8.570786303607747e-05,0.0007838286110199988,,576249
,,,,,,,,,0.0007847117569195008,576250
461,0.0007752556120976806,7.919995255178947e-07,3.157130777253769e-05,3.300759271951392e-05,0.0005862999241799116,3.779046892304905e-05,8.658612932777032e-05,0.0007836571312509477,,577499
,,,,,,,,,0.0007838508400888143,577500
462,0.0007652892381884158,7.793051395310613e-07,3.105208452325314e-05,3.098167508142069e-05,0.0005798002821393311,3.829785782727413e-05,8.515663648722693e-05,0.0007832897827029228,,578749
,,,,,,,,,0.0007829886803427164,578750
463,0.0007671057828702033,8.233018888859078e-07,3.0242166758398525e-05,3.057385765714571e-05,0.0005836706841364503,3.673577157314867e-05,8.588333002990112e-05,0.0007829661481082439,,579999
,,,,,,,,,0.000782125281463061,580000
464,0.0007685961900278926,8.248376843766891e-07,2.9256885682116263e-05,3.003417805302888e-05,0.0005842734244652092,3.76727657567244e-05,8.73592944117263e-05,0.0007826787186786532,,581249
,,,,,,,,,0.0007812606472371388,581250
465,0.0007716857362538576,8.120610459627642e-07,3.164504960295744e-05,3.3177988370880485e-05,0.0005832724273204803,3.8530091842403635e-05,8.505942969350144e-05,0.0007824588683433831,,582499
,,,,,,,,,0.0007803947814576577,582500
466,0.0007635100046172738,8.119939138850896e-07,3.0062808946240693e-05,3.016583104908932e-05,0.0005813321331515908,3.695162740768865e-05,8.499816613039002e-05,0.0007820798782631755,,583749
,,,,,,,,,0.0007795276879227292,583750
467,0.0007687476463615894,8.429933586739935e-07,2.9586133678094484e-05,3.0446284654317424e-05,0.0005852468893863261,3.9358503272524104e-05,8.411052112933248e-05,0.0007818132289685309,,584999
,,,,,,,,,0.0007786593704358494,585000
468,0.0007677152170799673,8.272901368400198e-07,2.950757152575534e-05,3.0457124012173153e-05,0.0005834188777953386,3.783268766710535e-05,8.64989124238491e-05,0.0007815312710590661,,586249
,,,,,,,,,0.0007777898328058838,586250
469,0.0007654281216673553,8.172939374162524e-07,3.119214306934737e-05,3.202880179742351e-05,0.0005800970830023289,3.7794510717503726e-05,8.43161396915093e-05,0.0007812092080712318,,587499
,,,,,,,,,0.0007769190788470499,587500
470,0.0007655415683984756,7.840109788048721e-07,3.0146389690344222e-05,3.0589886591769755e-05,0.0005827064160257578,3.8100744859548286e-05,8.399799116887152e-05,0.0007808958762325346,,588749
,,,,,,,,,0.0007760471123789003,588750
471,0.0007685578893870115,7.949202540658007e-07,3.123659917037003e-05,3.193628435838036e-05,0.000582726439461112,3.7287471059244126e-05,8.537039684597403e-05,0.0007806490757502615,,589999
,,,,,,,,,0.0007751739372263069,590000
472,0.0007625308353453875,8.111738338811847e-07,3.0000379410921596e-05,3.0656545277452096e-05,0.0005805357359349728,3.732035111170262e-05,8.401767263421789e-05,0.0007802867330610752,,591249
,,,,,,,,,0.0007742995572194429,591250
473,0.0007656051893718541,8.186113973351894e-07,3.0503222660627216e-05,3.118598760920577e-05,0.0005822203238494694,3.749599272850901e-05,8.41994842630811e-05,0.0007799931336194277,,592499
,,,,,,,,,0.0007734239761937669,592500
474,0.0007635315414518118,8.086819320851646e-07,2.966492138511967e-05,3.0442310162470676e-05,0.0005814668838866055,3.7148747651372105e-05,8.480896212859079e-05,0.0007796638528816402,,593749
,,,,,,,,,0.0007725471979900054,593750
475,0.0007665296434424818,7.941692388158117e-07,3.1198425858747214e-05,3.2274125260300934e-05,0.0005815703189000487,3.674396430142224e-05,8.474353671772406e-05,0.0007794012199155986,,594999
,,,,,,,,,0.000771669226454137,595000
476,0.0007644109427928925,7.979007250469294e-07,3.0953062378102913e-05,3.1502582714892924e-05,0.0005799534847028553,3.695506529766135e-05,8.504662400810048e-05,0.0007791013922542334,,596249
,,,,,,,,,0.0007707900654373739,596250
477,0.0007683718577027321,7.692694339311856e-07,3.096481668762863e-05,3.160273263347335e-05,0.0005837832577526569,3.7386016629170626e-05,8.463477570330724e-05,0.0007788867806084454,,597499
,,,,,,,,,0.0007699097187961468,597500
478,0.0007662114221602678,7.813691240698972e-07,3.0105373298283666e-05,3.080730311921798e-05,0.0005826563574373722,3.740843749255873e-05,8.523355791112408e-05,0.0007786332862451673,,598749
,,,,,,,,,0.0007690281903920866,598750
479,0.0007625354919582605,8.080024258561025e-07,3.0067985790083185e-05,3.058298898395151e-05,0.0005807615234516561,3.680270310724154e-05,8.432014874415472e-05,0.0007783113396726549,,599999
,,,,,,,,,0.0007681454840920083,600000
480,0.0007607143488712609,8.257595709437737e-07,2.8558850317494944e-05,2.912572381319478e-05,0.0005811925511807203,3.6911900679115206e-05,8.492523193126544e-05,0.000777959416154772,,601249
,,,,,,,,,0.0007672616037678934,601250
481,0.0007611170876771212,8.225890155699744e-07,2.9589995392598212e-05,3.041922172997147e-05,0.0005805421387776732,3.751207623281516e-05,8.305288793053478e-05,0.0007776225684210658,,602499
,,,,,,,,,0.0007663765532968735,602500
482,0.0007621236145496368,7.995449209374783e-07,2.9899278160883114e-05,3.0498400519718416e-05,0.0005806480185128748,3.732821642188355e-05,8.374978642677888e-05,0.0007773125544190407,,603749
,,,,,,,,,0.000765490336561213,603750
483,0.0007644107681699097,7.575187055408605e-07,3.085178104811348e-05,3.208636917406693e-05,0.0005813139723613858,3.628787089837715e-05,8.386986155528575e-05,0.0007770545198582113,,604999
,,,,,,,,,0.0007646029574482921,605000
484,0.0007604877464473248,7.879267513999366e-07,2.9274851840455085e-05,2.973416485474445e-05,0.0005815642070956528,3.64768820872996e-05,8.343740046257153e-05,0.0007767232018522918,,606249
,,,,,,,,,0.0007637144198505899,606250
485,0.0007607772131450474,7.974649633979425e-07,2.8623440812225454e-05,2.8886124709970318e-05,0.0005809374270029366,3.720120366779156e-05,8.512906788382679e-05,0.0007764042820781469,,607499
,,,,,,,,,0.0007628247276656667,607500
486,0.0007629638421349227,8.058818252720812e-07,3.082951297983527e-05,3.142980858683586e-05,0.000581898377276957,3.728413503267802e-05,8.152248483384028e-05,0.0007761354791000485,,608749
,,,,,,,,,0.0007619338847961477,608750
487,0.0007589596207253635,7.841492219995416e-07,3.0019744372111745e-05,3.042264870600775e-05,0.0005810973816551268,3.517908771755174e-05,8.224041812354699e-05,0.0007757919374853373,,609999
,,,,,,,,,0.0007610418951497058,610000
488,0.0007593951304443181,7.971116247063037e-07,2.8180793378851376e-05,2.9282598916324787e-05,0.0005798842757940292,3.641360308392905e-05,8.563320443499833e-05,0.0007754639955237508,,611249
,,,,,,,,,0.0007601487626390437,611250
489,0.0007605042192153633,8.137041618283547e-07,3.0207551390049048e-05,3.051544990739785e-05,0.0005809246795251966,3.6120232834946364e-05,8.2736078184098e-05,0.0007751648081466556,,612499
,,,,,,,,,0.0007592544911818779,612500
490,0.0007588883163407445,7.920621669654793e-07,2.8966358513571322e-05,2.990496977872681e-05,0.0005809536087326705,3.7288784369593486e-05,8.17752443253994e-05,0.0007748393109068274,,613749
,,,,,,,,,0.0007583590847009202,613750
491,0.0007653693319298327,8.194738256861456e-07,3.093564373557456e-05,3.105211726506241e-05,0.0005800375947728753,3.760606705327518e-05,8.573765080654994e-05,0.000774649903178215,,614999
,,,,,,,,,0.0007574625471238618,615000
492,0.0007551723974756896,8.056644560383575e-07,2.897001468227245e-05,2.9513254048652016e-05,0.0005791932344436646,3.611829743022099e-05,8.137727127177641e-05,0.0007742603193037212,,616249
,,,,,,,,,0.000756564882383355,616250
493,0.0007550246664322913,7.815604021743638e-07,2.7834836146212183e-05,2.8794169338652864e-05,0.0005809816648252308,3.593646397348493e-05,8.147761400323361e-05,0.0007738756248727441,,617499
,,,,,,,,,0.0007556660944169964,617500
494,0.0007575353374704719,8.478448876303446e-07,2.873795892810449e-05,2.877194492612034e-05,0.0005802483065053821,3.6654153518611565e-05,8.31228171591647e-05,0.0007735488470643759,,618749
,,,,,,,,,0.0007547661871673099,618750
495,0.0007594462367706001,7.923827638478542e-07,2.9697084755753167e-05,3.0080076612648554e-05,0.0005803413805551827,3.648415076895617e-05,8.284344949061051e-05,0.0007732667727395892,,619999
,,,,,,,,,0.0007538651645817288,620000
496,0.0007528490386903286,7.878246606196626e-07,2.8560301871038973e-05,2.8621470846701413e-05,0.000578707258682698,3.5829936678055674e-05,8.112978684948757e-05,0.0007728583877906203,,621249
,,,,,,,,,0.0007529630306125793,621250
497,0.0007606857107020915,7.966178259266599e-07,2.9117110898368992e-05,2.9880688089178875e-05,0.0005812711315229535,3.639697752078064e-05,8.401986997341737e-05,0.0007726149633526802,,622499
,,,,,,,,,0.0007520597892170621,622500
498,0.0007673558429814875,7.99701467713021e-07,3.177906182827428e-05,3.275986455264501e-05,0.0005832755123265088,3.7290792533895e-05,8.225094643421471e-05,0.0007725097821094096,,623749
,,,,,,,,,0.0007511554443572358,623750
499,0.0007574200863018632,7.698217245888372e-07,2.930234040832147e-05,2.9915556297055446e-05,0.000580425898078829,3.5839068004861474e-05,8.193760004360229e-05,0.0007722079753875732,,624999
,,,,,,,,,0.0007502499999999995,625000
500,0.0007529877475462854,7.907395911388448e-07,2.892124030040577e-05,2.91063934128033e-05,0.0005792443407699466,3.5113356716465205e-05,8.060140680754557e-05,0.0007718235719949007,,626249
,,,,,,,,,0.0007493434601170752,626250
501,0.0007535849581472576,7.716549816905172e-07,2.8254155040485784e-05,2.883304114220664e-05,0.0005797366611659527,3.590134292608127e-05,8.085992158157751e-05,0.000771458784583956,,627499
,,,,,,,,,0.0007484358286849902,627500
502,0.0007545268163084984,7.85395059210714e-07,3.0340921512106434e-05,3.0337232601596043e-05,0.0005783544620499015,3.5556564398575574e-05,7.99375120550394e-05,0.0007711201906204224,,628749
,,,,,,,,,0.0007475271096850602,628750
503,0.0007580721867270768,7.627618288097437e-07,2.901922198361717e-05,2.9261451345519163e-05,0.0005805475520901382,3.615946479840204e-05,8.308338874485344e-05,0.0007708591874688864,,629999
,,,,,,,,,0.0007466173071033711,630000
504,0.0007612570188939571,8.039806971282815e-07,2.990194298035931e-05,3.097181979683228e-05,0.0005817665951326489,3.657057459349744e-05,8.20463610580191e-05,0.0007706671603955328,,631249
,,,,,,,,,0.0007457064249307623,631250
505,0.0007520508952438831,8.075829782683286e-07,2.7740850782720372e-05,2.775974826363381e-05,0.0005794144817627966,3.5384728107601404e-05,8.175044058589265e-05,0.0007702948641963303,,632499
,,,,,,,,,0.0007447944671628087,632500
506,0.0007497828337363899,7.738267413515132e-07,2.8155654945294373e-05,2.819566179823596e-05,0.0005780209903605282,3.5451113944873214e-05,7.996004569577053e-05,0.0007698846166022122,,633749
,,,,,,,,,0.000743881437799803,633750
507,0.000755815242882818,7.697195769651444e-07,2.9191403882578015e-05,2.9519733288907446e-05,0.0005798634956590831,3.6017383536091074e-05,8.12237267382443e-05,0.0007696031825616956,,634999
,,,,,,,,,0.0007429673408467388,635000
508,0.0007519571227021515,7.972904541020398e-07,2.8660067982855253e-05,2.8785991162294522e-05,0.0005794342141598463,3.490186281851493e-05,8.017537038540468e-05,0.0007692502695135772,,636249
,,,,,,,,,0.0007420521803132927,636250
509,0.0007596021168865263,7.807900033185433e-07,3.0872164643369615e-05,3.116344305453822e-05,0.000579956395085901,3.5965669667348266e-05,8.164440805558115e-05,0.0007690573111176491,,637499
,,,,,,,,,0.0007411359602138063,637500
