epoch,loss,loss/alpha,loss/bc_left,loss/bc_right,loss/data,loss/ic,loss/pde_residual,lr,step
147,0.0009013305534608662,1.1417522500778432e-06,6.816805398557335e-05,7.056033791741356e-05,0.0005657969159074128,9.760641114553437e-05,9.919914737110958e-05,,184999
,,,,,,,,0.001,185000
148,0.0008813231252133846,1.1327958873152966e-06,6.416395626729354e-05,6.688209396088496e-05,0.0005647223442792892,9.113019041251391e-05,9.442439477425069e-05,,186249
,,,,,,,,0.001,186250
149,0.0008694307180121541,1.1431255870775203e-06,6.291917088674381e-05,6.513734115287662e-05,0.000559893436729908,8.605571929365396e-05,9.542482439428568e-05,,187499
,,,,,,,,0.001,187500
150,0.0008788129780441523,1.100420831789961e-06,6.384407606674358e-05,6.614148151129484e-05,0.0005597498966380954,9.124905045609921e-05,9.782850975170732e-05,,188749
,,,,,,,,0.001,188750
151,0.0008798071648925543,1.1374593213986373e-06,6.604951340705156e-05,6.920702435309067e-05,0.0005616500275209546,8.808400889392942e-05,9.481642337050289e-05,,189999
,,,,,,,,0.001,190000
152,0.0008672844851389527,1.1606964562815847e-06,6.298880907706916e-05,6.643070810241625e-05,0.0005593803944066167,8.598007843829691e-05,9.250456787412986e-05,,191249
,,,,,,,,0.001,191250
153,0.0008863953407853842,1.1790782536991173e-06,6.684560503344983e-05,6.91990862833336e-05,0.0005622016033157706,8.983923180494457e-05,9.830952330958098e-05,,192499
,,,,,,,,0.001,192500
154,0.0008799750357866287,1.1944039215450175e-06,6.497751746792346e-05,6.771051266696304e-05,0.0005636985879391432,9.032241359818727e-05,9.326588042313233e-05,,193749
,,,,,,,,0.001,193750
155,0.0009393150103278458,1.1431113762228051e-06,7.121512317098677e-05,7.474799349438399e-05,0.0005767320399172604,0.00011005043052136898,0.00010656987433321774,,194999
,,,,,,,,0.001,195000
156,0.0008804298122413456,1.2455348041839898e-06,6.484179175458848e-05,6.654953904217109e-05,0.0005588717176578939,9.0909750724677e-05,9.925667836796492e-05,,196249
,,,,,,,,0.001,196250
157,0.0008886898285709321,1.1020387091775774e-06,6.251819286262617e-05,6.447037594625726e-05,0.0005667728837579489,9.542049519950524e-05,9.950820094672963e-05,,197499
,,,,,,,,0.001,197500
158,0.0008712635026313365,1.2069691592841991e-06,6.234352622414008e-05,6.48257409920916e-05,0.0005600681179203093,8.828823047224432e-05,9.573852003086358e-05,,198749
,,,,,,,,0.001,198750
159,0.0008806799887679517,1.0856817880267045e-06,6.329145253403112e-05,6.626696267630905e-05,0.0005622411845251918,9.076270362129435e-05,9.811716881813481e-05,,199999
,,,,,,,,0.001,200000
160,0.0009029933135025203,1.1771454637710121e-06,6.689767178613693e-05,6.936169666005298e-05,0.0005703393253497779,9.588908142177388e-05,0.0001005050798994489,,201249
,,,,,,,,0.001,201250
161,0.0008973031071946025,1.1441619562901906e-06,6.333970668492839e-05,6.423467129934579e-05,0.0005708066164515913,9.670999861555174e-05,0.00010221192496828735,,202499
,,,,,,,,0.001,202500
162,0.0008793699089437723,1.1846786946989596e-06,6.234999455045909e-05,6.469465006375685e-05,0.0005630748928524554,9.129010868491605e-05,9.796011727303267e-05,,203749
,,,,,,,,0.001,203750
163,0.0008792327716946602,1.1402935342630371e-06,6.190939893713221e-05,6.367035530274734e-05,0.0005634526023641229,8.980924758361652e-05,0.00010039203334599733,,204999
,,,,,,,,0.001,205000
164,0.00087673933012411,1.1642564459179994e-06,6.411226058844477e-05,6.637776823481545e-05,0.0005604131147265434,8.673090633237734e-05,9.910412336466834e-05,,206249
,,,,,,,,0.001,206250
165,0.0008865472045727074,1.119334683608031e-06,5.9748435887740925e-05,6.146833038656041e-05,0.0005677918670699,9.376517846249044e-05,0.0001037732872646302,,207499
,,,,,,,,0.001,207500
166,0.0008883628179319203,1.1638047681117314e-06,6.632007716689259e-05,6.773149652872235e-05,0.0005667301593348384,8.725195220904425e-05,0.00010032897989731282,,208749
,,,,,,,,0.001,208750
167,0.0008950978517532349,1.1644144706224324e-06,6.607561226701364e-05,6.814351945649832e-05,0.0005676595028489828,9.407405741512775e-05,9.914403199218214e-05,,209999
,,,,,,,,0.001,210000
168,0.00088461086852476,1.1484378319437383e-06,6.202195800142363e-05,6.419114652089775e-05,0.0005690610269084573,8.824031101539731e-05,0.00010109685536008328,,211249
,,,,,,,,0.001,211250
169,0.0008933973149396479,1.1378178896848112e-06,6.457050767494366e-05,6.665970431640744e-05,0.0005710515542887151,8.960165723692626e-05,0.0001015140805975534,,212499
,,,,,,,,0.001,212500
170,0.000876098230946809,1.0930933740382898e-06,6.184247467899695e-05,6.508897786261514e-05,0.0005650360253639519,8.592939411755651e-05,9.820061677601188e-05,,213749
,,,,,,,,0.001,213750
171,0.0008673571865074337,1.1701097264449345e-06,5.984845120110549e-05,6.275117630138993e-05,0.0005624385084956884,8.269138197647408e-05,9.962748299585655e-05,,214999
,,,,,,,,0.001,215000
172,0.0008763617370277643,1.155854192802508e-06,6.237327761482447e-05,6.41869191895239e-05,0.0005644602933898568,8.61877269926481e-05,9.915347618516535e-05,,216249
,,,,,,,,0.001,216250
173,0.0008720419136807323,1.1593203907978022e-06,5.955828964943066e-05,6.186380778672174e-05,0.0005637969588860869,8.85844201548025e-05,9.823783329920843e-05,,217499
,,,,,,,,0.001,217500
174,0.0008611222147010267,1.1505136399136973e-06,5.9482568758539855e-05,6.128665700089186e-05,0.0005616057314909995,8.158123819157481e-05,9.716640488477424e-05,,218749
,,,,,,,,0.001,218750
175,0.0008651338866911829,1.1480436796773574e-06,5.938562753726728e-05,6.149880209704861e-05,0.0005620758165605366,8.339057967532426e-05,9.878357377601787e-05,,219999
,,,,,,,,0.001,220000
176,0.0008859795634634793,1.1024686727978406e-06,5.884291385882534e-05,6.017768828314729e-05,0.0005720995832234621,8.829200669424608e-05,0.00010656709491740912,,221249
,,,,,,,,0.001,221250
177,0.0008664368651807308,1.1801029131675023e-06,5.885564678465016e-05,6.155941082397476e-05,0.0005628620856441557,8.209054794861004e-05,0.0001010685446090065,,222499
,,,,,,,,0.001,222500
178,0.0008705519721843302,1.1623360478552058e-06,6.056511847418733e-05,6.228606071090326e-05,0.0005638941656798124,8.256695582531393e-05,0.00010123979882337153,,223749
,,,,,,,,0.001,223750
179,0.0008659425657242537,1.1219374300708296e-06,5.774114833911881e-05,5.879286618437618e-05,0.000563030072953552,8.254410931840539e-05,0.00010383401240687817,,224999
,,,,,,,,0.001,225000
180,0.0008814814500510693,1.172920860881277e-06,6.113333074608818e-05,6.273831968428567e-05,0.0005690641701221466,8.60556319821626e-05,0.00010249042679788545,,226249
,,,,,,,,0.001,226250
181,0.0008553151274099946,1.1185939001734369e-06,5.646931458613835e-05,5.800236976938322e-05,0.000561188964638859,8.068545866990462e-05,9.897035488393158e-05,,227499
,,,,,,,,0.001,227500
182,0.0008797514019533992,1.2083261253792443e-06,5.961261922493577e-05,6.167776155052707e-05,0.0005650395178236067,8.318407344631851e-05,0.00011023739352822304,,228749
,,,,,,,,0.001,228750
183,0.000881434534676373,1.1287987717878423e-06,6.221936200745404e-05,6.41911756247282e-05,0.0005653098342008889,8.644507761346176e-05,0.00010326852498110384,,229999
,,,,,,,,0.001,230000
184,0.0008705261279828846,1.1210728416699567e-06,5.683954805135727e-05,5.885993959964253e-05,0.0005675143329426646,8.48210693220608e-05,0.00010249022307107225,,231249
,,,,,,,,0.001,231250
185,0.0008750252891331911,1.1597505817917408e-06,6.08866466791369e-05,6.306388968368992e-05,0.0005656897556036711,8.261569018941373e-05,0.00010277002002112567,,232499
,,,,,,,,0.001,232500
186,0.0008749819826334715,1.116286853175552e-06,6.0262267652433366e-05,6.158550968393683e-05,0.0005674408166669309,8.122091821860522e-05,0.00010447220847709104,,233749
,,,,,,,,0.001,233750
187,0.0008556536631658673,1.193333332594193e-06,5.653036350850016e-05,5.854463597643189e-05,0.0005591149092651904,7.795169949531555e-05,0.00010351245146011934,,234999
,,,,,,,,0.001,235000
188,0.0008591741789132357,1.0846331406355603e-06,5.5760825489414856e-05,5.742198118241504e-05,0.0005631606909446418,7.781912427162752e-05,0.00010501102224225178,,236249
,,,,,,,,0.001,236250
189,0.0008761510835029185,1.1447781389506417e-06,6.109148671384901e-05,6.23236846877262e-05,0.0005661491886712611,8.216358401114121e-05,0.00010442257189424708,,237499
,,,,,,,,0.001,237500
190,0.0008661755709908903,1.169893039332237e-06,5.973653242108412e-05,6.132564158178866e-05,0.0005638065631501377,7.769084913888946e-05,0.00010361567547079176,,238749
,,,,,,,,0.001,238750
191,0.0008665562490932643,1.1434435691626277e-06,5.6104450777638704e-05,5.841488382429816e-05,0.0005689996760338545,7.981824455782771e-05,0.00010321851732442155,,239999
,,,,,,,,0.001,240000
192,0.0008713449351489544,1.182574919766921e-06,6.182392098708078e-05,6.361165287671611e-05,0.0005635035922750831,7.779329462209716e-05,0.00010461175406817347,,241249
,,,,,,,,0.001,241250
193,0.0008731684647500515,1.1386636060706223e-06,5.778548074886203e-05,5.839403092977591e-05,0.0005659916787408292,8.345454261871055e-05,0.00010754205140983686,,242499
,,,,,,,,0.001,242500
194,0.0008606211631558836,1.1618092230492039e-06,5.872135079698637e-05,6.120571197243407e-05,0.0005612401873804629,7.895278395153582e-05,0.00010050170385511592,,243749
,,,,,,,,0.001,243750
195,0.0008594105602242053,1.1006645763700362e-06,5.6794069678289816e-05,5.763938315794803e-05,0.0005633013788610697,7.849480607546866e-05,0.00010317959822714329,,244999
,,,,,,,,0.001,245000
196,0.0008613626705482602,1.143212671195215e-06,5.6814271374605596e-05,5.8587862440617755e-05,0.0005617747083306313,7.697921682847664e-05,0.00010720592399593443,,246249
,,,,,,,,0.001,246250
197,0.0008817168418318033,1.1406715429984615e-06,6.315609789453447e-05,6.528721860377118e-05,0.0005668171215802431,7.997067586984485e-05,0.00010648566239979118,,247499
,,,,,,,,0.001,247500
198,0.0008622973691672087,1.1130947541460046e-06,5.6734163081273437e-05,5.8791458286577836e-05,0.0005639500450342894,7.793954137014225e-05,0.00010488131374586374,,248749
,,,,,,,,0.001,248750
199,0.0008791689178906381,1.1565244903977145e-06,6.273156759561971e-05,6.443147867685184e-05,0.0005656530265696347,8.026881550904363e-05,0.0001060844078892842,,249999
,,,,,,,,0.001,250000
200,0.0008461006218567491,1.16178796361055e-06,5.592886736849323e-05,5.718873217119835e-05,0.0005590179935097694,7.309354987228289e-05,0.00010087178816320375,,251249
,,,,,,,,0.001,251250
201,0.0008700215257704258,1.0632247722242028e-06,5.80231353524141e-05,6.037812272552401e-05,0.0005684926873072982,7.828429079381749e-05,0.00010484283120604232,,252499
,,,,,,,,0.001,252500
202,0.0008510121260769665,1.1275537872279529e-06,5.590238652075641e-05,5.764175148215145e-05,0.0005618894356302917,7.168979936977848e-05,0.00010388852388132364,,253749
,,,,,,,,0.001,253750
203,0.0008767805993556976,1.0764088074211031e-06,6.007546835462563e-05,6.25454485998489e-05,0.0005685980431735516,7.993967301445082e-05,0.0001056215915014036,,254999
,,,,,,,,0.001,255000
204,0.0008712730486877263,1.1605835652517271e-06,6.080011007725261e-05,6.234693864826113e-05,0.0005642102914862335,7.875446317484602e-05,0.00010516070324229077,,256249
,,,,,,,,0.001,256250
205,0.000869814888574183,1.0923349691438489e-06,5.820162914460525e-05,5.9774680266855285e-05,0.000566235336009413,7.738098793197423e-05,0.00010822276817634702,,257499
,,,,,,,,0.001,257500
206,0.0008506423910148442,1.1248791906837141e-06,5.667707955581136e-05,5.873960253666155e-05,0.000559653271920979,7.497399928979576e-05,0.00010059874330181628,,258749
,,,,,,,,0.001,258750
207,0.0008765662205405533,1.1736576652765507e-06,6.0252023104112595e-05,6.149084947537631e-05,0.000564330373890698,8.026261639315635e-05,0.00011023119441233575,,259999
,,,,,,,,0.001,260000
208,0.0008618447463959455,1.0989348311341018e-06,5.7349872804479674e-05,5.9378333389759064e-05,0.0005628627259284258,7.681848364882171e-05,0.00010543600365053862,,261249
,,,,,,,,0.001,261250
209,0.0008689882233738899,1.1391811085559311e-06,5.987885742797516e-05,6.186653627082705e-05,0.0005651343381032348,7.982508395798504e-05,0.00010228365863440558,,262499
,,,,,,,,0.001,262500
210,0.0008657908183522522,1.1193226328032324e-06,5.6814449635567144e-05,5.793025411549024e-05,0.0005653844564221799,7.708843622822315e-05,0.00010857349843718112,,263749
,,,,,,,,0.001,263750
211,0.0008510886109434068,1.1124242291771225e-06,5.200224040891044e-05,5.401624002843164e-05,0.0005640673916786909,7.195687794592232e-05,0.00010904602822847664,,264999
,,,,,,,,0.001,265000
212,0.0008639171719551086,1.1298621984678903e-06,6.0517351812450215e-05,6.168348045321181e-05,0.0005622479948215187,7.609574095113203e-05,0.00010337230196455494,,266249
,,,,,,,,0.001,266250
213,0.0008532507927156985,1.087693249246513e-06,5.6005741498665884e-05,5.7236975408159196e-05,0.0005603028694167733,7.507136615458876e-05,0.00010463359649293125,,267499
,,,,,,,,0.001,267500
214,0.0008521798299625516,1.1485602726679645e-06,5.760191197623499e-05,5.953223808319308e-05,0.0005590993678197265,7.378900772891939e-05,0.00010215654037892818,,268749
,,,,,,,,0.001,268750
215,0.0008488178136758506,1.128918938775314e-06,5.5397289543179795e-05,5.66195922147017e-05,0.0005594954709522426,7.454159640474245e-05,0.00010276415559928864,,269999
,,,,,,,,0.001,270000
216,0.0008618925348855555,1.0491773991816444e-06,5.6021475757006556e-05,5.80196974624414e-05,0.0005646669305860996,7.847546658013016e-05,0.00010470869892742485,,271249
,,,,,,,,0.001,271250
217,0.00086750223999843,1.1753515991586028e-06,6.097638470237143e-05,6.167313404148445e-05,0.0005629506194964051,7.502234075218439e-05,0.0001068788260454312,,272499
,,,,,,,,0.001,272500
218,0.0008547534234821796,1.1057816209358862e-06,5.593166497419588e-05,5.703566057491116e-05,0.0005604647449217737,7.683111471123993e-05,0.00010449010005686432,,273749
,,,,,,,,0.001,273750
219,0.0008601096924394369,1.1496624665596755e-06,5.761095235357061e-05,5.9121597587363794e-05,0.0005615116097033024,7.556828495580703e-05,0.00010629695316310972,,274999
,,,,,,,,0.001,275000
220,0.0008634863188490272,1.106170429920894e-06,5.8524805353954434e-05,5.97312391619198e-05,0.0005633687251247466,7.444277434842661e-05,0.00010741868027253076,,276249
,,,,,,,,0.001,276250
221,0.000857687380630523,1.1172854783580988e-06,5.675954889738932e-05,5.7199136790586635e-05,0.0005618662689812481,7.288250344572589e-05,0.00010898031905526295,,277499
,,,,,,,,0.001,277500
222,0.0008592050289735198,1.099069550036802e-06,5.892267290619202e-05,6.027748167980462e-05,0.0005601680022664368,7.535560871474445e-05,0.00010448165267007425,,278749
,,,,,,,,0.001,278750
223,0.0008579459390603006,1.1496379102027277e-06,5.65435184398666e-05,5.809691720060073e-05,0.0005610125372186303,7.418676977977157e-05,0.00010810595995280892,,279999
,,,,,,,,0.001,280000
224,0.0008661577012389898,1.15067916794942e-06,5.867495565325953e-05,5.8895635447697714e-05,0.0005648455116897821,7.530254515586421e-05,0.00010843881318578497,,281249
,,,,,,,,0.001,281250
225,0.0008560054702684283,1.1102464441137272e-06,5.6693734222790226e-05,5.689690078725107e-05,0.0005626360070891678,7.240335253300145e-05,0.00010737586853792891,,282499
,,,,,,,,0.001,282500
226,0.0008626114577054977,1.1002349538102862e-06,5.7087207096628845e-05,5.774711462436244e-05,0.0005654195556417108,7.574139453936368e-05,0.00010661726264515892,,283749
,,,,,,,,0.001,283750
227,0.0008502194541506469,1.1666135151244816e-06,5.549928027903661e-05,5.6934921303763986e-05,0.0005606822669506073,7.409394311252981e-05,0.0001030091880238615,,284999
,,,,,,,,0.001,285000
228,0.0008574709645472467,1.1516278846102068e-06,5.8232955780113116e-05,5.907081867917441e-05,0.0005617882707156241,7.35937210265547e-05,0.00010478543117642403,,286249
,,,,,,,,0.001,286250
229,0.000851395248901099,1.1360330063325819e-06,5.576244438998401e-05,5.655325003317557e-05,0.0005602072924375534,7.418536551995203e-05,0.00010468713298905641,,287499
,,,,,,,,0.001,287500
230,0.0008525204611942172,1.110518496716395e-06,5.63105168112088e-05,5.7898425438907e-05,0.0005571538931690156,7.337793795159087e-05,0.0001077795386663638,,288749
,,,,,,,,0.001,288750
231,0.0008473315392620862,1.1650544138319674e-06,5.6307519116671756e-05,5.7078450481640175e-05,0.0005588384810835123,7.095342880347744e-05,0.00010415325232315809,,289999
,,,,,,,,0.001,290000
232,0.000865346344653517,1.120672891374852e-06,5.654973938362673e-05,5.644478369504213e-05,0.0005666408687829971,7.672001811442897e-05,0.0001089918368961662,,291249
,,,,,,,,0.001,291250
233,0.0008424915140494704,1.119350599765312e-06,5.2763294661417603e-05,5.360312570701353e-05,0.0005608904175460339,7.286605978151783e-05,0.0001023679506033659,,292499
,,,,,,,,0.001,292500
234,0.0008519787807017565,1.114314386541082e-06,5.580833021667786e-05,5.7184224715456367e-05,0.0005611642845906317,7.254452793858945e-05,0.00010527663107495755,,293749
,,,,,,,,0.001,293750
235,0.0008515235967934132,1.1172169251949526e-06,5.5287724535446614e-05,5.624285768135451e-05,0.0005605165497399867,7.24323108443059e-05,0.00010704449232434854,,294999
,,,,,,,,0.001,295000
236,0.0008455671486444771,1.0763419595605228e-06,5.318833063938655e-05,5.403887189459056e-05,0.0005596285918727517,7.32253902242519e-05,0.00010548662976361811,,296249
,,,,,,,,0.001,296250
237,0.0008579569985158741,1.1310054333080188e-06,5.701934787794016e-05,5.717652311432175e-05,0.0005632542888633907,7.34466448193416e-05,0.00010706033936003223,,297499
,,,,,,,,0.001,297500
238,0.0008528860053047538,1.098055122383812e-06,5.677445369656198e-05,5.823052561026998e-05,0.0005596779519692063,7.44110147934407e-05,0.00010379213199485093,,298749
,,,,,,,,0.001,298750
239,0.0008570065256208181,1.1430482800278696e-06,5.886785947950557e-05,5.8606226957635954e-05,0.0005608756328001618,7.362217729678378e-05,0.00010503511293791234,,299999
,,,,,,,,0.001,300000
240,0.0008460310054942966,1.1199682603546535e-06,5.420961315394379e-05,5.5417240218957886e-05,0.0005619297735393047,7.032143184915185e-05,0.00010415267024654895,,301249
,,,,,,,,0.001,301250
241,0.0008421799866482615,1.1253491720708553e-06,5.383987445384264e-05,5.386678094509989e-05,0.000556488404981792,6.91319874022156e-05,0.00010885359370149672,,302499
,,,,,,,,0.001,302500
242,0.0008428838918916881,1.0930787084362237e-06,5.2422034059418365e-05,5.327009057509713e-05,0.0005585472681559622,7.07195358700119e-05,0.00010792475950438529,,303749
,,,,,,,,0.001,303750
243,0.0008521988638676703,1.1085505775554338e-06,5.4574607929680496e-05,5.5188702390296385e-05,0.0005638194270431995,7.253722287714481e-05,0.00010607839794829488,,304999
,,,,,,,,0.001,305000
244,0.0008432233589701355,1.0947527471216745e-06,5.3041643695905805e-05,5.3697629482485354e-05,0.0005584539612755179,6.992810813244432e-05,0.00010810178355313838,,306249
,,,,,,,,0.001,306250
245,0.0008470184402540326,1.0991277576977154e-06,5.533741568797268e-05,5.5291515309363604e-05,0.0005610265652649105,6.885322363814339e-05,0.00010650877084117383,,307499
,,,,,,,,0.001,307500
246,0.0008472261251881719,1.0553305855864892e-06,5.440645691123791e-05,5.5052740208338946e-05,0.0005593615351244807,7.022930367384106e-05,0.00010817604925250635,,308749
,,,,,,,,0.001,308750
247,0.0008326133829541504,1.0683162372515653e-06,5.1665527280420065e-05,5.246677392278798e-05,0.000555711449123919,7.095281034708023e-05,0.00010181629477301612,,309999
,,,,,,,,0.001,310000
248,0.0008323091315105557,1.150115963355347e-06,5.40563887625467e-05,5.382212475524284e-05,0.0005557988188229501,6.650256545981392e-05,0.00010212845518253744,,311249
,,,,,,,,0.001,311250
249,0.0008434572955593467,1.0378934121035854e-06,5.48365933354944e-05,5.539715857594274e-05,0.0005618169088847935,6.926727655809373e-05,0.00010213944915449247,,312499
,,,,,,,,0.001,312500
250,0.0008538117399439216,1.110388666347717e-06,5.711253106710501e-05,5.688262535841204e-05,0.00056150380987674,7.244187145261094e-05,0.00010587042925180867,,313749
,,,,,,,,0.001,313750
251,0.0008445718558505177,1.0880365834964323e-06,5.368727579480037e-05,5.383884490584023e-05,0.0005608707433566451,6.833794031990692e-05,0.00010783736797748134,,314999
,,,,,,,,0.001,315000
252,0.0008502354612573981,1.143090571531502e-06,5.52363162569236e-05,5.5010299547575414e-05,0.0005622064345516264,7.333349640248343e-05,0.000104449616628699,,316249
,,,,,,,,0.001,316250
253,0.0008499459945596755,1.1506471082611824e-06,5.889359090360813e-05,5.884016718482599e-05,0.0005594922113232315,7.0943046011962e-05,0.00010177624062635005,,317499
,,,,,,,,0.001,317500
254,0.0008475829381495714,1.0667255310181645e-06,5.488030728884041e-05,5.505381341208704e-05,0.0005615265108644962,7.13620102033019e-05,0.00010475982708157972,,318749
,,,,,,,,0.001,318750
255,0.0008327754912897944,1.1622493047980242e-06,5.399144720286131e-05,5.435355342342518e-05,0.0005555282114073634,6.9321074988693e-05,9.958100417861715e-05,,319999
,,,,,,,,0.001,320000
256,0.0008540013222955167,1.1226075002923608e-06,5.930154293309897e-05,5.968808545731008e-05,0.0005590381333604455,7.149509474402294e-05,0.00010447895328979939,,321249
,,,,,,,,0.001,321250
257,0.0008436591015197337,1.0462067621119786e-06,5.50232725800015e-05,5.5817781685618684e-05,0.0005591990193352103,7.061091309878975e-05,0.00010300801659468561,,322499
,,,,,,,,0.001,322500
258,0.0008372102747671306,1.1015209793185932e-06,5.422290996648371e-05,5.5413551308447495e-05,0.0005561729776673019,6.827447941759601e-05,0.00010312490485375747,,323749
,,,,,,,,0.001,323750
259,0.0008443320984952152,1.102744931813504e-06,5.481391053763218e-05,5.5343763960991055e-05,0.0005583648453466594,6.983638741075993e-05,0.00010597326763672754,,324999
,,,,,,,,0.001,325000
260,0.0008360049105249345,1.1169281606271397e-06,5.301375495037064e-05,5.313909059623256e-05,0.0005579947610385716,6.802932330174372e-05,0.00010382710752310231,,326249
,,,,,,,,0.001,326250
261,0.0008624052861705422,1.0481332992640091e-06,5.981824506307021e-05,5.937619062024169e-05,0.0005612803506664932,7.34194545657374e-05,0.00010851123079191893,,327499
,,,,,,,,0.001,327500
262,0.0008438887307420373,1.0919311534962617e-06,5.301342025632039e-05,5.390389560488984e-05,0.0005606285994872451,6.994662544457242e-05,0.00010639660467859358,,328749
,,,,,,,,0.001,328750
263,0.0008503824938088655,1.0449307410453912e-06,5.800234794151038e-05,5.8543479099171236e-05,0.00056019879411906,7.128170545911416e-05,0.00010235660010948777,,329999
,,,,,,,,0.001,330000
264,0.0008404048858210444,1.0801705911944737e-06,5.450709431897849e-05,5.5497999710496515e-05,0.0005569768836721778,6.668615969829261e-05,0.00010673716315068305,,331249
,,,,,,,,0.001,331250
265,0.0008249149541370571,1.0989648444592603e-06,4.96033753734082e-05,4.987617285223678e-05,0.0005548069020733237,6.437698903027922e-05,0.00010625089635141194,,332499
,,,,,,,,0.001,332500
266,0.0008490112377330661,1.0871010545088211e-06,5.7395078329136595e-05,5.748433613916859e-05,0.0005589157808572054,6.944643246242777e-05,0.0001057688714354299,,333749
,,,,,,,,0.001,333750
267,0.0008418909274041653,1.0735935802586027e-06,5.289397086016834e-05,5.346094258129597e-05,0.0005590389482676983,6.848272460047156e-05,0.0001080148431356065,,334999
,,,,,,,,0.001,335000
268,0.0008384264656342566,1.0631131317495601e-06,5.3391682740766555e-05,5.347939077182673e-05,0.0005575318355113268,6.795157969463617e-05,0.00010607188596623018,,336249
,,,,,,,,0.001,336250
269,0.0008521621930412948,1.0825232266142848e-06,5.737060200772248e-05,5.855457857251167e-05,0.0005589448264800012,7.110215665306896e-05,0.00010619088425301015,,337499
,,,,,,,,0.001,337500
270,0.0008602345478720963,1.1095206673417124e-06,5.956345921731554e-05,6.0058559029130265e-05,0.0005598516436293721,7.566269050585106e-05,0.00010509889398235828,,338749
,,,,,,,,0.001,338750
271,0.00084596814122051,1.138581637860625e-06,5.659760063281283e-05,5.689189856639132e-05,0.0005572829395532608,6.887473136885092e-05,0.0001063202871591784,,339999
,,,,,,,,0.001,340000
272,0.0008432185859419405,1.112877725972794e-06,5.4025400459067896e-05,5.419239460024983e-05,0.000558727711904794,6.815199594711885e-05,0.00010812070104293525,,341249
,,,,,,,,0.001,341250
273,0.0008432288886979222,1.1054188462367165e-06,5.686221265932545e-05,5.714492726838216e-05,0.0005569393397308886,6.845054303994402e-05,0.00010383132757851854,,342499
,,,,,,,,0.001,342500
274,0.0008340351050719619,1.1221649174331105e-06,5.132038131705485e-05,5.175863407202996e-05,0.0005592733505181968,6.745951395714656e-05,0.00010422318882774562,,343749
,,,,,,,,0.001,343750
275,0.0008272379054687917,1.098925395126571e-06,5.276003503240645e-05,5.403682735050097e-05,0.000553845486138016,6.406033207895234e-05,0.00010253566142637283,,344999
,,,,,,,,0.001,345000
276,0.0008291589911095798,1.0829069196915952e-06,5.140538269188255e-05,5.205286652198993e-05,0.0005563789163716137,6.561008194694296e-05,0.00010371217649662867,,346249
,,,,,,,,0.001,346250
277,0.0008427310967817903,1.1197931826245622e-06,5.405369302025065e-05,5.39928259968292e-05,0.0005603359313681722,6.858901178929955e-05,0.00010575962369330227,,347499
,,,,,,,,0.001,347500
278,0.0008566780015826225,1.0542954669290339e-06,5.76931779505685e-05,5.80829509999603e-05,0.0005620934534817934,7.071696745697409e-05,0.00010809158266056329,,348749
,,,,,,,,0.001,348750
279,0.0008498434326611459,1.1622918236753321e-06,5.622999742627144e-05,5.649373633787036e-05,0.0005593802779912949,7.090823783073574e-05,0.00010683038271963596,,349999
,,,,,,,,0.001,350000
280,0.0008429443114437163,1.121099671763659e-06,5.5822121794335544e-05,5.5699543736409396e-05,0.0005578779964707792,6.774453504476696e-05,0.00010580050729913637,,351249
,,,,,,,,0.001,351250
281,0.0008275381987914443,1.0960666259052232e-06,4.889446427114308e-05,4.97670189361088e-05,0.0005557883996516466,6.629377458011732e-05,0.00010679409751901403,,352499
,,,,,,,,0.001,352500
282,0.0008293840219266713,1.094658614420041e-06,5.1201368478359655e-05,5.194375989958644e-05,0.0005560256540775299,6.520319584524259e-05,0.00010500953067094088,,353749
,,,,,,,,0.001,353750
283,0.0008322186185978353,1.095137236006849e-06,5.2398681873455644e-05,5.373852400225587e-05,0.0005533155053853989,6.703007966279984e-05,0.00010573608597042039,,354999
,,,,,,,,0.001,355000
284,0.000843156361952424,1.1256104244239395e-06,5.387588680605404e-05,5.40825494681485e-05,0.0005583888851106167,6.841049616923556e-05,0.00010839801689144224,,356249
,,,,,,,,0.001,356250
285,0.0008297603344544768,1.1002254041159176e-06,4.856019950238988e-05,4.9427402700530365e-05,0.00055513164261356,6.682326056761667e-05,0.000109817337943241,,357499
,,,,,,,,0.001,357500
286,0.000828586402349174,1.0580623666101019e-06,5.1076654926873744e-05,5.1142764277756214e-05,0.000556644459720701,6.644614040851593e-05,0.00010327606287319213,,358749
,,,,,,,,0.001,358750
287,0.0008410465088672936,1.1164797797391657e-06,5.6180841056630015e-05,5.7269375247415155e-05,0.0005541656282730401,6.80571174598299e-05,0.00010537397611187771,,359999
,,,,,,,,0.001,360000
288,0.000837384897749871,1.116734893003013e-06,5.3745399782201275e-05,5.3708423365605995e-05,0.0005568494088947773,6.567734817508608e-05,0.00010740481957327574,,361249
,,,,,,,,0.001,361250
289,0.0008529156912118196,1.1170196785315056e-06,5.667953519150615e-05,5.744598456658423e-05,0.000559507985599339,7.120172813301906e-05,0.000108079839264974,,362499
,,,,,,,,0.001,362500
290,0.0008496684022247791,1.1160914255015086e-06,5.475824946188368e-05,5.5001717555569485e-05,0.0005625548074021935,7.114517939044163e-05,0.00010620787361403927,,363749
,,,,,,,,0.001,363750
291,0.0008418758516199887,1.1305337466183119e-06,5.4368410928873345e-05,5.462957051349804e-05,0.0005574094248004258,6.782264972571284e-05,0.0001076457483577542,,364999
,,,,,,,,0.001,365000
