epoch,loss,loss/bc_left,loss/bc_right,loss/c,loss/data,loss/ic,loss/ic_velocity,loss/pde_residual,loss/smma,lr,step
,,,,,,,,,,0.0008401367126718481,491250
393,0.0042821867391467094,0.0004447309474926442,0.00043869370711036026,1.2717840036202688e-05,0.0007975398912094533,0.00047989224549382925,0.00012492599489632994,0.001996406586840749,0.004053714219480753,,492499
,,,,,,,,,,0.0008393688729865012,492500
394,0.00392698310315609,0.00048335466999560595,0.0004883497022092342,1.5223686204990372e-05,0.000794455932918936,0.000516046304255724,9.978075104299933e-05,0.0015449953498318791,0.004047377500683069,,493749
,,,,,,,,,,0.0008385995468564887,493750
395,0.004038720857352018,0.00047841263585723937,0.00047989588347263634,5.2326859076856636e-06,0.0008072527125477791,0.000510148354806006,8.735121809877455e-05,0.0016756601398810744,0.00404694490134716,,494999
,,,,,,,,,,0.0008378287376564513,495000
396,0.0038273227401077747,0.0003617375041358173,0.0003643149684648961,1.3801621207676362e-05,0.000759467133320868,0.0003753980854526162,0.00011541210551513359,0.0018509883666411042,0.004035963676869869,,496249
,,,,,,,,,,0.0008370564487675355,496250
397,0.0033804206177592278,0.0003221869992557913,0.00032242361339740455,1.5910323782009073e-05,0.0007010833942331374,0.00035406558890827,0.0001028008118737489,0.0015778597444295883,0.004003186710178852,,497499
,,,,,,,,,,0.0008362826835773779,497500
398,0.004222171846777201,0.0005203355103731155,0.000512932485435158,1.171916755993152e-05,0.0008210559608414769,0.0005405378760769963,9.713733743410558e-05,0.0017301685875281692,0.004014135804027319,,498749
,,,,,,,,,,0.0008355074454800914,498750
399,0.003960433881729841,0.0004417462332639843,0.0004438839096110314,1.7076306903618388e-05,0.0007690585916861892,0.00046687579015269876,8.676556899445131e-05,0.0017521013505756855,0.0040114508010447025,,499999
,,,,,,,,,,0.0008347307378762494,500000
400,0.003974138293415308,0.0004651724884752184,0.0004612069751601666,6.969318746996578e-06,0.0008075780933722854,0.0005004672566428781,9.954769484465942e-05,0.0016401660395786166,0.004009585361927748,,501249
,,,,,,,,,,0.0008339525641728715,501250
401,0.0042891912162303925,0.0005542945582419634,0.0005527820321731269,1.3925195162300952e-05,0.0008691262337379158,0.0005972314393147826,9.078686707653105e-05,0.0016249732580035925,0.004023565445095301,,502499
,,,,,,,,,,0.0008331729277834083,502500
402,0.0039399671368300915,0.00044354714918881655,0.0004480956413317472,1.5210612218652386e-05,0.0008130432106554508,0.0004682531871367246,8.966431050794199e-05,0.0016773651586845517,0.004019385669380426,,503749
,,,,,,,,,,0.0008323918321277266,503750
403,0.003940165974199772,0.00044887562398798764,0.00044779552263207734,1.090745809051441e-05,0.000774623651523143,0.0004724906466435641,9.687792044132948e-05,0.001699503161944449,0.004015424754470587,,504999
,,,,,,,,,,0.0008316092806320938,505000
404,0.003647824749350548,0.000416129594668746,0.0004085347172804177,8.571671969548333e-06,0.000809886958450079,0.00044454206363298,7.650866609765217e-05,0.001492217881605029,0.003997044637799263,,506249
,,,,,,,,,,0.0008308252767291638,506250
405,0.003916462883353233,0.000411131011787802,0.00040849443757906556,1.7927248336491175e-05,0.0007534120813943446,0.0004435394366737455,0.00010629933240124956,0.0017935892101377249,0.003993015270680189,,507499
,,,,,,,,,,0.0008300398238579613,507500
406,0.0043747941963374615,0.0004924778477288783,0.00048353872261941433,1.7690354070509784e-05,0.0007940613431856036,0.0005206609494052827,0.0001043706142809242,0.001979682594537735,0.004012104589492083,,508749
,,,,,,,,,,0.0008292529254638667,508750
407,0.0037313858047127724,0.00043355950037948787,0.000429013860411942,1.2268876162124798e-05,0.0007719459827058017,0.0004433673748280853,8.785803947830573e-05,0.0015656393952667713,0.003998068626970053,,509999
,,,,,,,,,,0.0008284645849986015,510000
408,0.0038234929088503122,0.00041517525096423924,0.00041567927110008895,1.894668093882501e-05,0.000774154148530215,0.0004438094038050622,8.487488958053291e-05,0.001689801225438714,0.003989339806139469,,511249
,,,,,,,,,,0.0008276748059202126,511250
409,0.003856728319078684,0.00043230748269706964,0.00043026619823649526,1.5659472410334274e-05,0.0008088565664365888,0.0004691659414675087,9.626873361412436e-05,0.0016198602970689535,0.003982709255069494,,512499
,,,,,,,,,,0.0008268835916930576,512500
410,0.003797908080741763,0.0004178013186901808,0.0004136761708650738,9.007428161567077e-06,0.0007953332387842238,0.0004304823814891279,9.82150377240032e-05,0.001642406452447176,0.003973469138145447,,513749
,,,,,,,,,,0.0008260909457877888,513750
411,0.0037829552311450243,0.00036376784555613995,0.00035848841071128845,1.4130807358014863e-05,0.0007533020689152181,0.00038688103086315095,0.0001061805960489437,0.0018143343040719628,0.00396394357085228,,514999
,,,,,,,,,,0.0008252968716813393,515000
412,0.00364745338447392,0.0003965514770243317,0.0003948537923861295,1.690233693807386e-05,0.0007828429224900901,0.0004216917441226542,8.263139170594513e-05,0.0015688809799030423,0.003948119003325701,,516249
,,,,,,,,,,0.0008245013728569063,516250
413,0.004212018568068743,0.00047268150956369936,0.0004638389509636909,1.5313857147702947e-05,0.0007961306255310774,0.0005154278478585184,0.0001040139322867617,0.0018599266186356544,0.003961313981562853,,517499
,,,,,,,,,,0.0008237044528039373,517500
414,0.0041690063662827015,0.00047073501627892256,0.00046220136573538184,1.766433342709206e-05,0.0008149737259373069,0.0004915122408419847,0.00011158224515384063,0.0018180025508627295,0.003971698693931103,,518749
,,,,,,,,,,0.0008229061150181132,518750
415,0.00381589587777853,0.0005649026716127992,0.0005692146951332688,1.0254094377160072e-05,0.0008600561413913965,0.0005976540269330144,9.144472278421745e-05,0.0011326262028887868,0.003963908180594444,,519999
,,,,,,,,,,0.0008221063630013341,520000
416,0.004055474419146776,0.0004638291720766574,0.00046642275992780924,7.707875738560688e-06,0.000777237000875175,0.0004955801996402442,0.0001083203314919956,0.0017440817318856716,0.003968486562371254,,521249
,,,,,,,,,,0.0008213052002617037,521250
417,0.003939928486943245,0.00042214099084958434,0.00041562863043509424,9.627148756408133e-06,0.0007632874185219407,0.00045214046258479357,0.00010344495967729017,0.0017832863377407193,0.0039670588448643684,,522499
,,,,,,,,,,0.0008205026303135137,522500
418,0.004035421181470156,0.000485524331452325,0.00048799996147863567,1.3285533896123525e-05,0.0008157998090609908,0.0005160964792594314,7.67479941714555e-05,0.0016532574081793427,0.003970476798713207,,523749
,,,,,,,,,,0.0008196986566772287,523750
419,0.0035306087229400873,0.0003738238010555506,0.00037005500053055584,5.850858087796951e-06,0.0007263403385877609,0.0003913198015652597,0.00010105358524015173,0.0015680185751989484,0.003948483616113663,,524999
,,,,,,,,,,0.0008188932828794703,525000
420,0.0034970673732459545,0.00037152942968532443,0.00037572713335976005,1.3890001355321147e-05,0.0007735009421594441,0.0003969175450038165,8.538340625818819e-05,0.0014940053224563599,0.003925912547856569,,526249
,,,,,,,,,,0.0008180865124530019,526250
421,0.0041578239761292934,0.0004478452610783279,0.0004491422150749713,1.5788828022778034e-05,0.000806689087767154,0.00048803933896124363,9.092812251765281e-05,0.0018751779571175575,0.003937508445233107,,527499
,,,,,,,,,,0.0008172783489367135,527500
422,0.0038154046051204205,0.00045480698463506997,0.00044236998655833304,1.801920916477684e-05,0.0008005705894902349,0.0004750596999656409,9.584236977389082e-05,0.001546751824207604,0.003931403160095215,,528749
,,,,,,,,,,0.0008164687958756054,528750
423,0.003659648122265935,0.00038488738937303424,0.00037928891833871603,1.916185829031747e-05,0.0007783824112266302,0.00041009968845173717,0.00010290967475157231,0.0016040835762396455,0.003917815163731575,,529999
,,,,,,,,,,0.0008156578568207736,530000
424,0.00387558713555336,0.00041805877117440104,0.00041099372901953757,1.5338349840021692e-05,0.0007923478842712939,0.00043941684998571873,0.00011356351024005562,0.001701204339042306,0.003915703855454922,,531249
,,,,,,,,,,0.0008148455353293936,531250
425,0.0035104912240058184,0.00037674049963243306,0.0003786485467571765,1.3206917174102273e-05,0.000783595081884414,0.000400098564568907,9.201825741911307e-05,0.001479387516155839,0.0038954431656748056,,532499
,,,,,,,,,,0.0008140318349647047,532500
426,0.003774472512304783,0.00040308901225216687,0.00039207347435876727,1.0785352060338482e-05,0.0007663920405320823,0.0004210585029795766,9.529639646643773e-05,0.00169656693469733,0.0038893946912139654,,533749
,,,,,,,,,,0.0008132167592959947,533750
427,0.003913635853677988,0.00041902161319740117,0.00041594053618609905,1.7984681107918732e-05,0.0007985091069713235,0.0004446558596100658,9.292054892284796e-05,0.001742588821798563,0.0038906068075448275,,534999
,,,,,,,,,,0.0008124003118985846,535000
428,0.003881212556734681,0.0004984363331459463,0.0004921733634546399,7.0420687734440435e-06,0.0008141865837387741,0.0005427183350548148,7.905377424322069e-05,0.001454642741009593,0.003890136955305934,,536249
,,,,,,,,,,0.0008115824963538119,536250
429,0.003744936315342784,0.0003752774209715426,0.0003777472011279315,1.5609331967425533e-05,0.0007660482078790665,0.00040065799839794636,8.589353819843382e-05,0.0017393104499205947,0.0038828770630061626,,537499
,,,,,,,,,,0.0008107633162490157,537500
430,0.003432424971833825,0.0003621126525104046,0.0003677685162983835,1.2876835171482526e-05,0.0007133071194402874,0.00038967569707892835,8.770683780312538e-05,0.0015118536539375782,0.0038603544235229492,,538749
,,,,,,,,,,0.0008099427751775207,538750
431,0.003932249266654253,0.00048576827975921333,0.00048704605433158576,1.1890677342307754e-05,0.0007810002425685525,0.0005146301118656993,0.00010561160161159933,0.0015581947518512607,0.0038639490958303213,,539999
,,,,,,,,,,0.0008091208767386216,540000
432,0.0038809191901236773,0.0004209649923723191,0.0004197041562292725,1.2651546057895757e-05,0.0008139671990647912,0.0004756675334647298,0.00010700945858843625,0.0016436059959232807,0.0038647977635264397,,541249
,,,,,,,,,,0.000808297624537567,541250
433,0.0035305439960211515,0.0003553554124664515,0.00034891668474301696,1.19223013825831e-05,0.0007447388488799334,0.0003619209455791861,0.00010818382725119591,0.0016114282188937068,0.0038480849470943213,,542499
,,,,,,,,,,0.0008074730221855438,542500
434,0.004020037595182657,0.0005059749819338322,0.0005027673905715346,1.618933856661897e-05,0.0008557699038647115,0.0005391292506828904,8.824896212900057e-05,0.0015281453961506486,0.0038566826842725277,,543749
,,,,,,,,,,0.0008066470732996614,543750
435,0.003755009500309825,0.00044740282464772463,0.0004389046225696802,1.0089986972161569e-05,0.0008110713679343462,0.0004889211850240827,9.562689228914678e-05,0.0014730810653418303,0.003851599059998989,,544999
,,,,,,,,,,0.0008058197815029357,545000
436,0.0038004752714186907,0.0003949495148845017,0.00039344781544059515,1.327421978203347e-05,0.0007642456330358982,0.00040729145985096693,9.362276614410803e-05,0.001746918074786663,0.0038490428123623133,,546249
,,,,,,,,,,0.000804991150424273,546250
437,0.0038174628280103207,0.0005255308351479471,0.0005224237684160471,1.0884031325986143e-05,0.0008263243944384158,0.0005512911011464894,7.767119677737355e-05,0.001314222114160657,0.0038474637549370527,,547499
,,,,,,,,,,0.000804161183698455,547500
438,0.003594903275370598,0.00035169231705367565,0.000352171016857028,8.21951744001126e-06,0.0007123685791157186,0.0003958188754040748,9.203420631820336e-05,0.001690818928182125,0.003834835719317198,,548749
,,,,,,,,,,0.0008033298849661216,548750
439,0.003810316091403365,0.0004836696607526392,0.0004790685197804123,1.2334507118794136e-05,0.0008206476923078299,0.000502788636367768,8.82704698597081e-05,0.0014358700718730688,0.00383360986597836,,549999
,,,,,,,,,,0.0008024972578737559,550000
440,0.0039029521867632866,0.0004946343833580613,0.0004901972715742886,6.929270057298709e-06,0.0008249890524893999,0.0005227955407463014,9.340677206637338e-05,0.0014769297558814287,0.00383707694709301,,551249
,,,,,,,,,,0.0008016633060736675,551250
441,0.003667063545435667,0.0003749521274585277,0.0003701027890201658,1.01510486274492e-05,0.0007383369957096875,0.00039200441096909344,9.602666250430048e-05,0.0016956437611952424,0.003828576300293207,,552499
,,,,,,,,,,0.0008008280332239771,552500
442,0.0034750979393720627,0.00039307857514359057,0.00039424505666829646,1.230220641446067e-05,0.0007475597667507827,0.00041119055822491646,8.301465277327225e-05,0.0014460118254646659,0.0038109023589640856,,553749
,,,,,,,,,,0.0007999914429886001,553750
443,0.0037106438539922237,0.00043307465966790915,0.0004345304914750159,1.5641913705621846e-05,0.0007545158732682467,0.0004618908860720694,7.90325429989025e-05,0.0015475999098271132,0.003805889282375574,,554999
,,,,,,,,,,0.0007991535390372304,555000
444,0.00392522569745779,0.0004088688001502305,0.0004012386780232191,9.165238225250505e-06,0.0007674775552004576,0.00045425648568198085,9.384049917571247e-05,0.0017995437374338508,0.0038118562661111355,,556249
,,,,,,,,,,0.0007983143250453248,556250
445,0.003804848063737154,0.00042259093606844544,0.00041787748341448605,1.3091874279780313e-05,0.0007987163844518363,0.0004484964010771364,9.537048754282296e-05,0.0016217946540564299,0.0038115058559924364,,557499
,,,,,,,,,,0.0007974738046940865,557500
446,0.0033824527636170387,0.000380363198928535,0.0003863939782604575,1.3663798199559096e-05,0.0007326698396354914,0.00041786485235206783,8.946482557803392e-05,0.0013756990665569901,0.0037900530733168125,,558749
,,,,,,,,,,0.0007966319816704488,558750
447,0.0036012104246765375,0.0004095216281712055,0.0004051735741086304,9.366419362777378e-06,0.0007551779272034764,0.0004352782270871103,8.215011621359736e-05,0.0015139045426622033,0.003780611092224717,,559999
,,,,,,,,,,0.0007957888596670595,560000
448,0.003451797179877758,0.00038790816324763,0.00038835572195239365,1.337022604275262e-05,0.000738755741622299,0.0003995054867118597,8.239264570875093e-05,0.0014548789476975799,0.0037641702219843864,,561249
,,,,,,,,,,0.0007949444423822641,561250
449,0.0037244942504912615,0.0004139536467846483,0.000409637694247067,7.77047171141021e-06,0.0008038503583520651,0.00044454922317527235,0.00010338519496144727,0.0015491191297769547,0.0037621865049004555,,562499
,,,,,,,,,,0.00079409873352009,562500
450,0.0035642716102302074,0.0004409812099765986,0.00044077710481360555,6.408423814718844e-06,0.0007993014878593385,0.0004646873567253351,7.552775787189603e-05,0.0013429946266114712,0.0037522907368838787,,563749
,,,,,,,,,,0.00079325173679023,563750
451,0.003849451430141926,0.0004723451565951109,0.00046584318624809384,6.591468263650313e-06,0.0008075089426711202,0.00048535052337683737,9.053989924723282e-05,0.0015278623905032873,0.0037571487482637167,,564999
,,,,,,,,,,0.0007924034559080261,565000
452,0.00368022033944726,0.00038336566649377346,0.0003806814784184098,9.93860976450378e-06,0.00075780093902722,0.00041380018228664994,9.488926298217848e-05,0.0016496843891218305,0.0037533023860305548,,566249
,,,,,,,,,,0.0007915538945944533,566250
453,0.0034879609011113644,0.00041602691635489464,0.000414203415857628,1.3342657439352479e-05,0.000768862955737859,0.0004263470182195306,9.301702812081203e-05,0.0013695056550204754,0.00374003523029387,,567499
,,,,,,,,,,0.0007907030565761034,567500
454,0.0035689929500222206,0.0004217432579025626,0.0004147689905948937,1.1936272130697034e-05,0.000755956512875855,0.00044336766586638987,8.254146086983383e-05,0.001450610114261508,0.0037314831279218197,,568749
,,,,,,,,,,0.0007898509455851676,568750
455,0.0037422829773277044,0.0004932979354634881,0.0004917075857520103,1.0553772881394252e-05,0.0007863398059271276,0.0005110513302497566,8.232474647229537e-05,0.0013775628758594394,0.003732023062184453,,569999
,,,,,,,,,,0.0007889975653594222,570000
456,0.0040444242767989635,0.00034866126952692866,0.00034882486215792596,1.0106627087225206e-05,0.0007597309304401278,0.0003899220610037446,0.00011638428259175271,0.0020809019915759563,0.003747643204405904,,571249
,,,,,,,,,,0.0007881429196422103,571250
457,0.0036396891809999943,0.0004382516781333834,0.0004333383694756776,1.6619760572211817e-05,0.0007865873049013317,0.0004478534683585167,8.496472582919523e-05,0.0014486932195723057,0.003742245491594076,,572499
,,,,,,,,,,0.0007872870121824258,572500
458,0.0033968777861446142,0.00040595169411972165,0.0004050245333928615,1.5271332813426852e-05,0.0007473839214071631,0.0004160923417657614,8.340596832567826e-05,0.0013390181120485067,0.0037249771412461996,,573749
,,,,,,,,,,0.0007864298467344977,573750
459,0.0035609614569693804,0.00039537379052489996,0.0003867103368975222,1.4305298464023508e-05,0.0007630782201886177,0.00040914054261520505,0.00010257875692332163,0.0015040792059153318,0.003716776380315423,,574999
,,,,,,,,,,0.0007855714270583731,575000
460,0.003344847122207284,0.0003544148348737508,0.0003513715055305511,7.0636010605085175e-06,0.0007123318500816822,0.00037346582394093275,7.829577953089029e-05,0.0014749702531844378,0.003698179963976145,,576249
,,,,,,,,,,0.0007847117569195008,576250
461,0.0034479384776204824,0.00047558784717693925,0.0004775049164891243,9.960700481315143e-06,0.0008288881508633494,0.0004899363266304135,6.350922922138125e-05,0.0011125084711238742,0.0036856678780168295,,577499
,,,,,,,,,,0.0007838508400888143,577500
462,0.0036688633263111115,0.0003526922082528472,0.00034785791649483144,6.225980087037897e-06,0.000710725667886436,0.00039254286093637347,9.922643221216276e-05,0.001765814726240933,0.0036848275922238827,,578749
,,,,,,,,,,0.0007829886803427164,578750
463,0.0036381976678967476,0.0004104201216250658,0.0004094791365787387,9.644206329539884e-06,0.0007458334439434111,0.00043707250733859837,9.208754636347294e-05,0.0015433041844516993,0.003682496026158333,,579999
,,,,,,,,,,0.000782125281463061,580000
464,0.003579241456463933,0.00037333020009100437,0.0003718592633958906,1.235019681189442e-05,0.0007376608555205166,0.000381158955860883,0.000108967004052829,0.0016062662471085787,0.0036773334722965956,,581249
,,,,,,,,,,0.0007812606472371388,581250
465,0.0036902816500514746,0.00045672693522647023,0.000456548179499805,1.0298057532054372e-05,0.0008032910409383476,0.00047297897981479764,7.671735511394218e-05,0.0014240205055102706,0.0036779807414859533,,582499
,,,,,,,,,,0.0007803947814576577,582500
466,0.003859949763864279,0.0004823021881747991,0.00047445634845644236,9.19901140150614e-06,0.000806947355158627,0.0005000300006940961,9.490323282079771e-05,0.001501314458437264,0.0036870792973786592,,583749
,,,,,,,,,,0.0007795276879227292,583750
467,0.0035970821045339108,0.00047615417861379683,0.00047410387196578085,1.1887437722180039e-05,0.0008065346628427505,0.0004876041493844241,6.28121051704511e-05,0.0012898700078949332,0.003682579379528761,,584999
,,,,,,,,,,0.0007786593704358494,585000
468,0.003702659159898758,0.00041121983667835593,0.00040800267015583813,1.1898845514224377e-05,0.0007604538113810122,0.000423377932747826,0.00010095090692630038,0.0015986538492143154,0.0036835833452641964,,586249
,,,,,,,,,,0.0007777898328058838,586250
469,0.003497727680951357,0.00035196784301660955,0.00034460326423868537,1.256489304068964e-05,0.000697940238751471,0.0003613911976572126,9.309825691161677e-05,0.0016487264074385166,0.003674290608614683,,587499
,,,,,,,,,,0.0007769190788470499,587500
470,0.0036181339528411627,0.0003709069569595158,0.00036609196104109287,1.0914989616139792e-05,0.0007320683216676116,0.00037506106309592724,0.00010028516408056021,0.001673723803833127,0.0036714826710522175,,588749
,,,,,,,,,,0.0007760471123789003,588750
471,0.0034476653672754765,0.0004344148619566113,0.0004290411598049104,1.3925108760304283e-05,0.0007433220162056386,0.0004454866866581142,8.608165080659091e-05,0.0013093212619423866,0.003660291898995638,,589999
,,,,,,,,,,0.0007751739372263069,590000
472,0.003718746593222022,0.0004242712166160345,0.00042302507790736854,1.2863259144069161e-05,0.0007994757033884525,0.000451096537290141,7.269003981491551e-05,0.001548186643049121,0.003663214622065425,,591249
,,,,,,,,,,0.0007742995572194429,591250
473,0.0031675538048148155,0.0003101728216279298,0.0003049880324397236,9.24897631193744e-06,0.0007061674841679633,0.0003230129077564925,7.810586976120248e-05,0.0014451075112447143,0.0036384316626936197,,592499
,,,,,,,,,,0.0007734239761937669,592500
474,0.0033044260926544666,0.00035905014374293387,0.00034636331838555634,1.0107652087754104e-05,0.0007406699005514383,0.00036449561594054103,9.840495476964861e-05,0.0013954420574009418,0.003621731186285615,,593749
,,,,,,,,,,0.0007725471979900054,593750
475,0.003180758561939001,0.0003556910378392786,0.00034989489358849823,9.829068403632846e-06,0.0007301150471903384,0.00037973810685798526,8.930427429731935e-05,0.001276011229492724,0.003599682589992881,,594999
,,,,,,,,,,0.000771669226454137,595000
476,0.0036578914150595665,0.0004896053578704596,0.0004886503447778523,8.398644240514841e-06,0.0008333454024977982,0.0005008413572795689,8.180776057997718e-05,0.001263643498532474,0.003602593205869198,,596249
,,,,,,,,,,0.0007707900654373739,596250
477,0.003597487695515156,0.000355418334947899,0.0003466762718744576,7.023140824458096e-06,0.0007336403941735625,0.00037472168332897127,8.173134119715542e-05,0.0017053011106327176,0.0036023377906531096,,597499
,,,,,,,,,,0.0007699097187961468,597500
478,0.003282298566773534,0.0003318104718346149,0.00033096506376750767,1.5749410522403196e-05,0.0007422627531923354,0.0003603133955039084,8.613200770923868e-05,0.0014308113604784012,0.0035863358061760664,,598749
,,,,,,,,,,0.0007690281903920866,598750
479,0.0034112290013581514,0.00044027279363945127,0.0004402198828756809,9.599672921467572e-06,0.0007820974569767714,0.0004698742995969951,7.808746886439621e-05,0.0012006749166175723,0.0035775804426521063,,599999
,,,,,,,,,,0.0007681454840920083,600000
480,0.003519393503665924,0.0003934931883122772,0.0003958728921134025,6.153185495350044e-06,0.0007636608788743615,0.0003960165486205369,7.05638449289836e-05,0.0014997863909229636,0.003574671223759651,,601249
,,,,,,,,,,0.0007672616037678934,601250
481,0.0032493870239704847,0.0003213516902178526,0.00031595953623764217,9.391430467076134e-06,0.0006985665531829,0.00033763545798137784,7.897349132690579e-05,0.0014969011535868049,0.0035584070719778538,,602499
,,,,,,,,,,0.0007663765532968735,602500
482,0.0033730589784681797,0.0003591821005102247,0.0003598363255150616,1.1561170140339527e-05,0.000733414723072201,0.00037697827792726457,7.691146311117336e-05,0.0014667331706732512,0.003549139481037855,,603749
,,,,,,,,,,0.000765490336561213,603750
483,0.003483364824205637,0.00039182286127470434,0.0003912393585778773,9.240622603101656e-06,0.0007344527984969318,0.0004071529256179929,9.623980440665036e-05,0.0014624552568420768,0.0035458507481962442,,604999
,,,,,,,,,,0.0007646029574482921,605000
484,0.003505074419081211,0.00040000895387493074,0.00039857078809291124,7.617539722559741e-06,0.0007398976013064384,0.00042787284473888576,8.212799730245024e-05,0.0014565960736945271,0.003543812083080411,,606249
,,,,,,,,,,0.0007637144198505899,606250
485,0.003355113323777914,0.0003771030460484326,0.0003747656010091305,9.397759640705772e-06,0.0007539610960520804,0.0003843669546768069,7.650886982446536e-05,0.0013884088257327676,0.003534377086907625,,607499
,,,,,,,,,,0.0007628247276656667,607500
486,0.0032615780364722013,0.00032571624615229666,0.00032335930154658854,9.324624443252105e-06,0.0007582229445688426,0.00034082564525306225,7.485732930945233e-05,0.001438592211343348,0.0035207371693104506,,608749
,,,,,,,,,,0.0007619338847961477,608750
487,0.003105686279013753,0.0003184524248354137,0.0003122016496490687,8.647291906527244e-06,0.0007165814749896526,0.00033515787799842656,8.155199611792341e-05,0.0013417433947324753,0.003499984508380294,,609999
,,,,,,,,,,0.0007610418951497058,610000
488,0.0035573283676058054,0.000416124879848212,0.0004085636173840612,8.85496410774067e-06,0.0007745129405520856,0.00042830343591049314,8.20666755316779e-05,0.0014477554941549897,0.0035028518177568913,,611249
,,,,,,,,,,0.0007601487626390437,611250
489,0.003439681138843298,0.00046249819570221007,0.0004632329801097512,8.682948646310251e-06,0.0007835579453967512,0.0004681170976255089,7.807523797964677e-05,0.0011841963278129697,0.003499693237245083,,612499
,,,,,,,,,,0.0007592544911818779,612500
490,0.003405492752790451,0.00039766152622178197,0.0003988222742918879,5.9013018471887335e-06,0.0007415948784910142,0.00040553463622927666,8.439883822575212e-05,0.0013774828985333443,0.0034949833061546087,,613749
,,,,,,,,,,0.0007583590847009202,613750
491,0.003373700426891446,0.0004037150938529521,0.0003930948441848159,7.187804385466734e-06,0.0007501703803427517,0.000414465059293434,8.947426977101713e-05,0.001322779688052833,0.00348891899921,,614999
,,,,,,,,,,0.0007574625471238618,615000
492,0.003347940742969513,0.00037437956780195236,0.00037275327485986054,1.3647229934576899e-05,0.0007594632916152477,0.0004081393126398325,7.536068005720153e-05,0.0013578474754467607,0.003481870051473379,,616249
,,,,,,,,,,0.000756564882383355,616250
493,0.0034125414676964283,0.00037155442987568676,0.0003741116088349372,1.1542289939825423e-05,0.0007427293458022177,0.00040343962609767914,8.469288877677172e-05,0.0014360114000737667,0.0034784036688506603,,617499
,,,,,,,,,,0.0007556660944169964,617500
494,0.003459212137386203,0.0004208007303532213,0.0004233985091559589,1.0430216207168996e-05,0.0007930048741400242,0.00042686224333010614,8.228272054111585e-05,0.0013128627324476838,0.0034774441737681627,,618749
,,,,,,,,,,0.0007547661871673099,618750
495,0.0036232296843081713,0.0004095387121196836,0.0004118756332900375,1.1710731996572576e-05,0.0007952371961437166,0.00041272121598012745,9.15024647838436e-05,0.0015023535815998912,0.0034847334027290344,,619999
,,,,,,,,,,0.0007538651645817288,620000
496,0.003295401344075799,0.00037155294558033347,0.0003710916789714247,1.2227245861140545e-05,0.0007340620504692197,0.0003842870064545423,8.376607001991943e-05,0.0013506413670256734,0.0034752667415887117,,621249
,,,,,,,,,,0.0007529630306125793,621250
497,0.0034881550818681717,0.0003888855571858585,0.00038198751281015575,1.0605761417536996e-05,0.0007582508842460811,0.0003925869823433459,7.374345295829698e-05,0.0014927018200978637,0.0034759112168103456,,622499
,,,,,,,,,,0.0007520597892170621,622500
498,0.003422101493924856,0.00042041248525492847,0.00041894250898621976,1.1607137821556535e-05,0.0007579039083793759,0.0004380878817755729,8.087850437732413e-05,0.0013058764161542058,0.003473220858722925,,623749
,,,,,,,,,,0.0007511554443572358,623750
499,0.0033075676765292883,0.0003488440124783665,0.0003453791723586619,9.684426004241686e-06,0.0007334102410823107,0.0003749556199181825,8.90847368282266e-05,0.001415893784724176,0.0034649381414055824,,624999
,,,,,,,,,,0.0007502499999999995,625000
500,0.0031770009081810713,0.0003021688316948712,0.00030194545979611576,1.2730267371807713e-05,0.0007053761510178447,0.00031782445148564875,7.762236782582477e-05,0.0014720644103363156,0.003450541291385889,,626249
,,,,,,,,,,0.0007493434601170752,626250
501,0.003319348441436887,0.00036530138459056616,0.0003645395627245307,1.017929935187567e-05,0.0007526960107497871,0.00038236691034398973,9.116898581851274e-05,0.0013632745249196887,0.003443981520831585,,627499
,,,,,,,,,,0.0007484358286849902,627500
502,0.0033921317663043737,0.00039377983193844557,0.0003882635210175067,9.205560672853608e-06,0.0007705658208578825,0.00040115794399753213,7.70202896092087e-05,0.001361345057375729,0.0034413891844451427,,628749
,,,,,,,,,,0.0007475271096850602,628750
503,0.0033884611912071705,0.00038461427902802825,0.00038145322469063103,6.33363788438146e-06,0.000738367554731667,0.00041964417323470116,7.94672014308162e-05,0.0013849141541868448,0.003438742598518729,,629999
,,,,,,,,,,0.0007466173071033711,630000
504,0.0036058842670172453,0.0004328959039412439,0.0004243055882398039,6.752867193426937e-06,0.0007671881467103958,0.0004554138286039233,8.941117266658694e-05,0.001436674385331571,0.003447099821642041,,631249
,,,,,,,,,,0.0007457064249307623,631250
505,0.003181443316861987,0.0003183853405062109,0.00031512248096987605,1.2613746548595373e-05,0.0007320799049921334,0.000335671822540462,8.73110257089138e-05,0.0013928732369095087,0.0034338170662522316,,632499
,,,,,,,,,,0.0007447944671628087,632500
506,0.003104454604908824,0.0003380086272954941,0.0003374141815584153,9.29007183003705e-06,0.0007003184291534126,0.00035411110729910433,7.472211291315034e-05,0.0012998816091567278,0.0034173489548265934,,633749
,,,,,,,,,,0.000743881437799803,633750
507,0.0032151485793292522,0.0003761072875931859,0.0003687946009449661,8.916396836866625e-06,0.0007724668248556554,0.00037748407339677215,6.881632725708187e-05,0.0012514804257079959,0.0034072387497872114,,634999
,,,,,,,,,,0.0007429673408467388,635000
508,0.0034227382857352495,0.0004335289413575083,0.0004361603350844234,1.1729050129360985e-05,0.0007912126602604985,0.00045351957669481635,7.741884473944083e-05,0.0012308988953009248,0.003408013842999935,,636249
,,,,,,,,,,0.0007420521803132927,636250
