x,y,t,u_pred,u_true,v_pred,v_true
5.263158e-02,1.052632e-01,4.444444e-01,9.996660e-01,9.992946e-01,9.373100e-04,2.216217e-06
5.263158e-02,1.052632e-01,5.555556e-01,9.996711e-01,9.997103e-01,9.373697e-04,2.386580e-07
5.263158e-02,1.052632e-01,6.666667e-01,9.996934e-01,9.998809e-01,9.373995e-04,2.594590e-08
5.263158e-02,1.052632e-01,7.777778e-01,9.996985e-01,9.999511e-01,9.371908e-04,2.773918e-09
5.263158e-02,1.052632e-01,8.888889e-01,9.997053e-01,9.999799e-01,9.368332e-04,3.043446e-10
5.263158e-02,1.052632e-01,1.000000e+00,9.997062e-01,9.999917e-01,9.365948e-04,3.228531e-11
5.263158e-02,1.578947e-01,0.000000e+00,9.997006e-01,1.000000e+00,9.329291e-04,0.000000e+00
5.263158e-02,1.578947e-01,1.111111e-01,9.996681e-01,9.900527e-01,9.362968e-04,1.194123e-03
5.263158e-02,1.578947e-01,2.222222e-01,9.996614e-01,9.957932e-01,9.372206e-04,1.829053e-04
5.263158e-02,1.578947e-01,3.333333e-01,9.996636e-01,9.982791e-01,9.373100e-04,2.054887e-05
5.263158e-02,1.578947e-01,4.444444e-01,9.996662e-01,9.992947e-01,9.373100e-04,2.215547e-06
5.263158e-02,1.578947e-01,5.555556e-01,9.996737e-01,9.997103e-01,9.373398e-04,2.386032e-07
5.263158e-02,1.578947e-01,6.666667e-01,9.996976e-01,9.998809e-01,9.373697e-04,2.594222e-08
5.263158e-02,1.578947e-01,7.777778e-01,9.997020e-01,9.999511e-01,9.372504e-04,2.773686e-09
5.263158e-02,1.578947e-01,8.888889e-01,9.997135e-01,9.999799e-01,9.368928e-04,3.043295e-10
5.263158e-02,1.578947e-01,1.000000e+00,9.997145e-01,9.999917e-01,9.366246e-04,3.228438e-11
5.263158e-02,2.105263e-01,0.000000e+00,9.997142e-01,1.000000e+00,9.334954e-04,0.000000e+00
5.263158e-02,2.105263e-01,1.111111e-01,9.996792e-01,9.899663e-01,9.363564e-04,1.293333e-03
5.263158e-02,2.105263e-01,2.222222e-01,9.996616e-01,9.957949e-01,9.372206e-04,1.843090e-04
5.263158e-02,2.105263e-01,3.333333e-01,9.996636e-01,9.982794e-01,9.373100e-04,2.055259e-05
5.263158e-02,2.105263e-01,4.444444e-01,9.996668e-01,9.992947e-01,9.373398e-04,2.214616e-06
5.263158e-02,2.105263e-01,5.555556e-01,9.996780e-01,9.997103e-01,9.374293e-04,2.385292e-07
5.263158e-02,2.105263e-01,6.666667e-01,9.997008e-01,9.998809e-01,9.373398e-04,2.593727e-08
