x,t,u_pred,u_true,error
4.081633e-02,1.836735e-01,1.071448e-01,1.305591e-01,2.341434e-02
4.081633e-02,2.040816e-01,1.049285e-01,1.120875e-01,7.159002e-03
4.081633e-02,2.244898e-01,1.027486e-01,1.054162e-01,2.667554e-03
4.081633e-02,2.448980e-01,1.006058e-01,9.749291e-02,3.112882e-03
4.081633e-02,2.653061e-01,9.850089e-02,9.795987e-02,5.410165e-04
4.081633e-02,2.857143e-01,9.643518e-02,1.070634e-01,1.062825e-02
4.081633e-02,3.061225e-01,9.440940e-02,9.984250e-02,5.433105e-03
4.081633e-02,3.265306e-01,9.242456e-02,8.469570e-02,7.728867e-03
4.081633e-02,3.469388e-01,9.048154e-02,8.966835e-02,8.131936e-04
4.081633e-02,3.673469e-01,8.858096e-02,9.826618e-02,9.685226e-03
4.081633e-02,3.877551e-01,8.672301e-02,7.515687e-02,1.156614e-02
4.081633e-02,4.081632e-01,8.490803e-02,7.950170e-02,5.406328e-03
4.081633e-02,4.285714e-01,8.313580e-02,7.972728e-02,3.408514e-03
4.081633e-02,4.489796e-01,8.140575e-02,8.443476e-02,3.029011e-03
4.081633e-02,4.693877e-01,7.971756e-02,7.030245e-02,9.415112e-03
4.081633e-02,4.897959e-01,7.807014e-02,7.453558e-02,3.534563e-03
4.081633e-02,5.102041e-01,7.646257e-02,6.946340e-02,6.999172e-03
4.081633e-02,5.306122e-01,7.489365e-02,7.608080e-02,1.187153e-03
4.081633e-02,5.510204e-01,7.336210e-02,9.232029e-02,1.895820e-02
4.081633e-02,5.714286e-01,7.186630e-02,6.638847e-02,5.477838e-03
4.081633e-02,5.918368e-01,7.040458e-02,8.150712e-02,1.110254e-02
4.081633e-02,6.122449e-01,6.897514e-02,7.430847e-02,5.333327e-03
4.081633e-02,6.326531e-01,6.757645e-02,4.769514e-02,1.988132e-02
4.081633e-02,6.530612e-01,6.620628e-02,9.399299e-02,2.778670e-02
4.081633e-02,6.734694e-01,6.486306e-02,7.157493e-02,6.711870e-03
4.081633e-02,6.938776e-01,6.354536e-02,8.329017e-02,1.974481e-02
4.081633e-02,7.142857e-01,6.225204e-02,7.911102e-02,1.685898e-02
4.081633e-02,7.346939e-01,6.098247e-02,5.011434e-02,1.086814e-02
4.081633e-02,7.551020e-01,5.973642e-02,7.055049e-02,1.081407e-02
4.081633e-02,7.755102e-01,5.851433e-02,5.576549e-02,2.748843e-03
4.081633e-02,7.959183e-01,5.731702e-02,5.945492e-02,2.137903e-03
4.081633e-02,8.163266e-01,5.614629e-02,8.622336e-02,3.007707e-02
4.081633e-02,8.367347e-01,5.500355e-02,6.545730e-02,1.045375e-02
4.081633e-02,8.571429e-01,5.389072e-02,3.584360e-02,1.804712e-02
4.081633e-02,8.775510e-01,5.280913e-02,6.679223e-02,1.398311e-02
4.081633e-02,8.979592e-01,5.175967e-02,4.047156e-02,1.128811e-02
4.081633e-02,9.183673e-01,5.074236e-02,5.196950e-02,1.227144e-03
4.081633e-02,9.387755e-01,4.975625e-02,4.997352e-02,2.172701e-04
4.081633e-02,9.591837e-01,4.879876e-02,4.400391e-02,4.794855e-03
4.081633e-02,9.795918e-01,4.786640e-02,3.009220e-02,1.777421e-02
4.081633e-02,1.000000e+00,4.695430e-02,5.335309e-02,6.398797e-03
6.122449e-02,0.000000e+00,1.933532e-01,1.980824e-01,4.729167e-03
6.122449e-02,2.040816e-02,1.894458e-01,1.917117e-01,2.265871e-03
6.122449e-02,4.081633e-02,1.856323e-01,1.897596e-01,4.127279e-03
6.122449e-02,6.122449e-02,1.818988e-01,1.799344e-01,1.964346e-03
6.122449e-02,8.163265e-02,1.782350e-01,1.683178e-01,9.917155e-03
6.122449e-02,1.020408e-01,1.746341e-01,1.732619e-01,1.372188e-03
6.122449e-02,1.224490e-01,1.710923e-01,1.621906e-01,8.901775e-03
6.122449e-02,1.428571e-01,1.676074e-01,1.906809e-01,2.307349e-02
6.122449e-02,1.632653e-01,1.641782e-01,1.649379e-01,7.597208e-04
6.122449e-02,1.836735e-01,1.608045e-01,1.698307e-01,9.026229e-03
6.122449e-02,2.040816e-01,1.574864e-01,1.571265e-01,3.598630e-04
6.122449e-02,2.244898e-01,1.542245e-01,1.645125e-01,1.028794e-02
6.122449e-02,2.448980e-01,1.510194e-01,1.433758e-01,7.643655e-03
6.122449e-02,2.653061e-01,1.478722e-01,1.370573e-01,1.081498e-02
6.122449e-02,2.857143e-01,1.447839e-01,1.381969e-01,6.587043e-03
6.122449e-02,3.061225e-01,1.417553e-01,1.308653e-01,1.089002e-02
6.122449e-02,3.265306e-01,1.387875e-01,1.419882e-01,3.200725e-03
6.122449e-02,3.469388e-01,1.358813e-01,1.662994e-01,3.041814e-02
6.122449e-02,3.673469e-01,1.330373e-01,1.342614e-01,1.224086e-03
6.122449e-02,3.877551e-01,1.302559e-01,1.243749e-01,5.881004e-03
6.122449e-02,4.081632e-01,1.275373e-01,1.204004e-01,7.136807e-03
6.122449e-02,4.285714e-01,1.248808e-01,1.268999e-01,2.019025e-03
6.122449e-02,4.489796e-01,1.222862e-01,1.551073e-01,3.282110e-02
6.122449e-02,4.693877e-01,1.197528e-01,1.098764e-01,9.876311e-03
6.122449e-02,4.897959e-01,1.172793e-01,1.184334e-01,1.154095e-03
6.122449e-02,5.102041e-01,1.148648e-01,1.076676e-01,7.197142e-03
6.122449e-02,5.306122e-01,1.125077e-01,1.253390e-01,1.283125e-02
6.122449e-02,5.510204e-01,1.102067e-01,1.461440e-01,3.593723e-02
6.122449e-02,5.714286e-01,1.079599e-01,1.092650e-01,1.305111e-03
6.122449e-02,5.918368e-01,1.057658e-01,9.506577e-02,1.070003e-02
6.122449e-02,6.122449e-01,1.036221e-01,1.051175e-01,1.495458e-03
6.122449e-02,6.326531e-01,1.015268e-01,9.810722e-02,3.419571e-03
6.122449e-02,6.530612e-01,9.947782e-02,1.080181e-01,8.540288e-03
6.122449e-02,6.734694e-01,9.747315e-02,9.456872e-02,2.904430e-03
6.122449e-02,6.938776e-01,9.551062e-02,1.010709e-01,5.560227e-03
6.122449e-02,7.142857e-01,9.358836e-02,8.453576e-02,9.052604e-03
6.122449e-02,7.346939e-01,9.170505e-02,1.015484e-01,9.843372e-03
6.122449e-02,7.551020e-01,8.985927e-02,9.587757e-02,6.018296e-03
6.122449e-02,7.755102e-01,8.805057e-02,9.008021e-02,2.029642e-03
6.122449e-02,7.959183e-01,8.627888e-02,6.375375e-02,2.252512e-02
6.122449e-02,8.163266e-01,8.454469e-02,8.103746e-02,3.507227e-03
6.122449e-02,8.367347e-01,8.284877e-02,8.203433e-02,8.144453e-04
6.122449e-02,8.571429e-01,8.119245e-02,8.023370e-02,9.587482e-04
6.122449e-02,8.775510e-01,7.957684e-02,8.152047e-02,1.943626e-03
6.122449e-02,8.979592e-01,7.800282e-02,6.991503e-02,8.087792e-03
6.122449e-02,9.183673e-01,7.647067e-02,8.990030e-02,1.342963e-02
6.122449e-02,9.387755e-01,7.497995e-02,7.245574e-02,2.524205e-03
6.122449e-02,9.591837e-01,7.352872e-02,7.409026e-02,5.615354e-04
6.122449e-02,9.795918e-01,7.211413e-02,7.133965e-02,7.744804e-04
6.122449e-02,1.000000e+00,7.073177e-02,7.336849e-02,2.636716e-03
8.163265e-02,0.000000e+00,2.570538e-01,2.499881e-01,7.065684e-03
8.163265e-02,2.040816e-02,2.518731e-01,2.447492e-01,7.123902e-03
8.163265e-02,4.081633e-02,2.468090e-01,2.440328e-01,2.776161e-03
8.163265e-02,6.122449e-02,2.418471e-01,2.326158e-01,9.231299e-03
8.163265e-02,8.163265e-02,2.369765e-01,2.236835e-01,1.329300e-02
8.163265e-02,1.020408e-01,2.321899e-01,2.368416e-01,4.651666e-03
8.163265e-02,1.224490e-01,2.274824e-01,2.269390e-01,5.434006e-04
8.163265e-02,1.428571e-01,2.228513e-01,2.128492e-01,1.000214e-02
8.163265e-02,1.632653e-01,2.182952e-01,2.264925e-01,8.197322e-03
8.163265e-02,1.836735e-01,2.138138e-01,2.180373e-01,4.223481e-03
8.163265e-02,2.040816e-01,2.094072e-01,2.141540e-01,4.746869e-03
8.163265e-02,2.244898e-01,2.050760e-01,2.157119e-01,1.063588e-02
8.163265e-02,2.448980e-01,2.008210e-01,2.031815e-01,2.360508e-03
8.163265e-02,2.653061e-01,1.966433e-01,1.841887e-01,1.245463e-02
8.163265e-02,2.857143e-01,1.925437e-01,2.083539e-01,1.581012e-02
8.163265e-02,3.061225e-01,1.885234e-01,2.037574e-01,1.523395e-02
8.163265e-02,3.265306e-01,1.845834e-01,1.907894e-01,6.206036e-03
8.163265e-02,3.469388e-01,1.807246e-01,1.877119e-01,6.987303e-03
8.163265e-02,3.673469e-01,1.769474e-01,1.699752e-01,6.972194e-03
8.163265e-02,3.877551e-01,1.732525e-01,1.973802e-01,2.412778e-02
8.163265e-02,4.081632e-01,1.696397e-01,1.620759e-01,7.563770e-03
8.163265e-02,4.285714e-01,1.661088e-01,1.638719e-01,2.236933e-03
8.163265e-02,4.489796e-01,1.626590e-01,1.589329e-01,3.726140e-03
8.163265e-02,4.693877e-01,1.592896e-01,1.450980e-01,1.419158e-02
8.163265e-02,4.897959e-01,1.559992e-01,1.446666e-01,1.133257e-02
8.163265e-02,5.102041e-01,1.527865e-01,1.434804e-01,9.306088e-03
8.163265e-02,5.306122e-01,1.496499e-01,1.243972e-01,2.525271e-02
8.163265e-02,5.510204e-01,1.465876e-01,1.459157e-01,6.719083e-04
8.163265e-02,5.714286e-01,1.435979e-01,1.412354e-01,2.362490e-03
8.163265e-02,5.918368e-01,1.406790e-01,1.418735e-01,1.194462e-03
8.163265e-02,6.122449e-01,1.378286e-01,1.321134e-01,5.715147e-03
8.163265e-02,6.326531e-01,1.350445e-01,1.329446e-01,2.099842e-03
8.163265e-02,6.530612e-01,1.323245e-01,1.214276e-01,1.089685e-02
8.163265e-02,6.734694e-01,1.296662e-01,1.320967e-01,2.430528e-03
8.163265e-02,6.938776e-01,1.270671e-01,1.288308e-01,1.763731e-03
8.163265e-02,7.142857e-01,1.245245e-01,1.129695e-01,1.155502e-02
8.163265e-02,7.346939e-01,1.220365e-01,1.290611e-01,7.024534e-03
8.163265e-02,7.551020e-01,1.196008e-01,1.040940e-01,1.550689e-02
