epoch,loss,loss/bc_bottom,loss/bc_left,loss/bc_right,loss/bc_top,loss/pde_residual,lr,step
,,,,,,,7.8125e-06,730800
1624,2.4361206669709645e-06,4.042220780320349e-08,4.464060410214188e-08,2.176300384348906e-08,4.577758616619576e-08,2.283516550960485e-06,,731249
,,,,,,,7.8125e-06,731250
1625,2.433264171486371e-06,3.964857597793525e-08,4.421863053494235e-08,2.118165021158802e-08,4.5183785601921045e-08,2.283031335537089e-06,,731699
,,,,,,,7.8125e-06,731700
1626,2.431246002743137e-06,3.9340125823628114e-08,4.393888630715992e-08,2.084895278642307e-08,4.480421011976432e-08,2.2823135168437148e-06,,732149
,,,,,,,7.8125e-06,732150
1627,2.4346966256416636e-06,3.9760912784458924e-08,4.405691100828335e-08,2.1344011003066043e-08,4.471979764275602e-08,2.2848132630315376e-06,,732599
,,,,,,,7.8125e-06,732600
1628,2.434509042359423e-06,4.0284859892381064e-08,4.483472082483786e-08,2.181130831502287e-08,4.601533731829477e-08,2.281562728967401e-06,,733049
,,,,,,,7.8125e-06,733050
1629,2.4267274056910537e-06,3.9680138286257716e-08,4.3767737878397384e-08,2.0689503443804824e-08,4.4782016317412854e-08,2.27780697059643e-06,,733499
,,,,,,,7.8125e-06,733500
1630,2.4290905002999352e-06,3.954913196935195e-08,4.400943254267986e-08,2.090332884563395e-08,4.5239850976486196e-08,2.2793894913775148e-06,,733949
,,,,,,,7.8125e-06,733950
1631,2.427221488687792e-06,3.932352399260708e-08,4.3193409737796173e-08,2.0635539499380684e-08,4.460392943883562e-08,2.2794652068114374e-06,,734399
,,,,,,,7.8125e-06,734400
1632,2.4280816433019936e-06,4.02212556593895e-08,4.417336185724707e-08,2.1666284766297395e-08,4.5554312322337864e-08,2.276464556416613e-06,,734849
,,,,,,,7.8125e-06,734850
1633,2.4221071726060472e-06,3.980147056381611e-08,4.316611779131563e-08,2.0538063694175435e-08,4.386777519016505e-08,2.2747349248675164e-06,,735299
,,,,,,,7.8125e-06,735300
1634,2.4234086595242843e-06,3.975900852992709e-08,4.3274880567878427e-08,2.0591764737787344e-08,4.454947344356697e-08,2.2752315089746844e-06,,735749
,,,,,,,7.8125e-06,735750
1635,2.4262926672236063e-06,3.986757590723755e-08,4.343902304526637e-08,2.083795891394402e-08,4.5168444984255984e-08,2.2769797851651674e-06,,736199
,,,,,,,7.8125e-06,736200
1636,2.423787009320222e-06,4.036480305558143e-08,4.4117644648622445e-08,2.1620174095460243e-08,4.548700971440667e-08,2.2721976620232454e-06,,736649
,,,,,,,7.8125e-06,736650
1637,2.4152932383003645e-06,3.981049800927394e-08,4.362946981473215e-08,2.1307332787046107e-08,4.4599623549856915e-08,2.2659457954432582e-06,,737099
,,,,,,,7.8125e-06,737100
1638,2.4202404347306583e-06,4.0658665767523416e-08,4.4338214877370774e-08,2.17141291614098e-08,4.509722728585075e-08,2.2684314444632037e-06,,737549
,,,,,,,7.8125e-06,737550
1639,2.413347147012246e-06,3.8965598747608965e-08,4.308298073851802e-08,2.0336774042561956e-08,4.4067444804340994e-08,2.2668939436698565e-06,,737999
,,,,,,,7.8125e-06,738000
1640,2.4210044102801476e-06,4.0892945918358237e-08,4.461904268282524e-08,2.212067684581598e-08,4.5724348751718935e-08,2.267648369524977e-06,,738449
,,,,,,,7.8125e-06,738450
1641,2.4161797682609176e-06,4.009223530943018e-08,4.456928692775364e-08,2.176495605965556e-08,4.549670862274979e-08,2.264256863782066e-06,,738899
,,,,,,,7.8125e-06,738900
1642,2.4089049475151114e-06,3.958373895329714e-08,4.307065282205258e-08,2.113665864555969e-08,4.4614814953547466e-08,2.2604999685427174e-06,,739349
,,,,,,,7.8125e-06,739350
1643,2.408946329524042e-06,3.93373298379629e-08,4.2449308068626124e-08,2.044489910701941e-08,4.450503965358621e-08,2.2622109554504277e-06,,739799
,,,,,,,7.8125e-06,739800
1644,2.4113544441206614e-06,3.933190839688905e-08,4.285237409362708e-08,2.1037346087382502e-08,4.437785960931251e-08,2.263754595333012e-06,,740249
,,,,,,,7.8125e-06,740250
1645,2.4073633539956063e-06,3.967005568483728e-08,4.373766060439266e-08,2.154243716745441e-08,4.469713843491263e-08,2.257715777886915e-06,,740699
,,,,,,,7.8125e-06,740700
1646,2.4047740225796588e-06,3.917013557952487e-08,4.2953995915695486e-08,2.0534042022291032e-08,4.4123598996748115e-08,2.257992719023605e-06,,741149
,,,,,,,7.8125e-06,741150
1647,2.4098535504890606e-06,4.000520803515428e-08,4.411658949265984e-08,2.1727712962160695e-08,4.534418351909153e-08,2.2586589238926535e-06,,741599
,,,,,,,7.8125e-06,741600
1648,2.4017283521970967e-06,3.9082770797449484e-08,4.258203389895243e-08,2.0790679400306544e-08,4.401074349402734e-08,2.2552617338078562e-06,,742049
,,,,,,,7.8125e-06,742050
1649,2.405377927061636e-06,4.0260218270304904e-08,4.374319217959055e-08,2.1958136642297177e-08,4.513886864287997e-08,2.2542762962984852e-06,,742499
,,,,,,,7.8125e-06,742500
1650,2.4047374154179124e-06,4.0089965125389426e-08,4.3394717152978046e-08,2.1512718717531243e-08,4.478484427750118e-08,2.2549550067196833e-06,,742949
,,,,,,,7.8125e-06,742950
1651,2.4006242256291443e-06,4.044373724809702e-08,4.35386802166704e-08,2.152590994342063e-08,4.4789178588189316e-08,2.250325223940308e-06,,743399
,,,,,,,7.8125e-06,743400
1652,2.4009254957491066e-06,4.0225359043688513e-08,4.336002135119088e-08,2.1189988430592166e-08,4.466728142915599e-08,2.2514821012009634e-06,,743849
,,,,,,,7.8125e-06,743850
1653,2.398633114353288e-06,3.9662779727223096e-08,4.3139497307720376e-08,2.124894926680554e-08,4.411401732795639e-08,2.2504684693558374e-06,,744299
,,,,,,,7.8125e-06,744300
1654,2.4003550151974196e-06,4.009095988521949e-08,4.2560195367968845e-08,2.1359829460720903e-08,4.473780279568018e-08,2.2516067019751063e-06,,744749
,,,,,,,7.8125e-06,744750
1655,2.392665010120254e-06,3.951642923993859e-08,4.223071314868321e-08,2.06569374938681e-08,4.3932768534205024e-08,2.2463291315943934e-06,,745199
,,,,,,,7.8125e-06,745200
1656,2.3952707124408334e-06,3.985520891092165e-08,4.319137048014454e-08,2.1526483706679755e-08,4.4767880069684907e-08,2.2459275896835607e-06,,745649
,,,,,,,7.8125e-06,745650
1657,2.3891795990493847e-06,3.8782317801633326e-08,4.200676073651266e-08,2.0372443287897113e-08,4.407304743381246e-08,2.243943072244292e-06,,746099
,,,,,,,7.8125e-06,746100
1658,2.3979166599019663e-06,4.040983014874655e-08,4.3380385505997765e-08,2.2365808760582695e-08,4.532864039674678e-08,2.246432131869369e-06,,746549
,,,,,,,7.8125e-06,746550
1659,2.3928093924041605e-06,3.947067384046932e-08,4.232506611856479e-08,2.1215587509004763e-08,4.447450052680324e-08,2.245323003080557e-06,,746999
,,,,,,,7.8125e-06,747000
1660,2.3893035177025013e-06,3.961808303643011e-08,4.244473217340783e-08,2.123937647979801e-08,4.431412392591483e-08,2.2416866158891935e-06,,747449
,,,,,,,7.8125e-06,747450
1661,2.396078343736008e-06,4.084397176029597e-08,4.402539133252503e-08,2.2610128880273805e-08,4.559842636808753e-08,2.243001063106931e-06,,747899
,,,,,,,7.8125e-06,747900
1662,2.3838870220060926e-06,4.001967823796804e-08,4.2198347927069335e-08,2.1550153661564764e-08,4.4150549882715495e-08,2.2359683953254716e-06,,748349
,,,,,,,7.8125e-06,748350
1663,2.3859922748670215e-06,3.924432689927926e-08,4.247686646863258e-08,2.12302282420751e-08,4.4438383639544554e-08,2.2386034288501833e-06,,748799
,,,,,,,7.8125e-06,748800
1664,2.3840023004595423e-06,3.970897211047486e-08,4.2233835984006873e-08,2.1462470911615128e-08,4.4637683771497905e-08,2.2359595277521294e-06,,749249
,,,,,,,7.8125e-06,749250
1665,2.380647174504702e-06,3.957091365691667e-08,4.197423209006956e-08,2.098762230673401e-08,4.394376063032723e-08,2.234168960058014e-06,,749699
,,,,,,,7.8125e-06,749700
1666,2.3856521238485584e-06,3.975982210135953e-08,4.2683293344225604e-08,2.180624747438742e-08,4.4070493032677405e-08,2.2373319552571047e-06,,750149
,,,,,,,7.8125e-06,750150
1667,2.385778088864754e-06,3.9265245277420036e-08,4.25386517122206e-08,2.1408043338055904e-08,4.4658001741026965e-08,2.237910166513757e-06,,750599
,,,,,,,7.8125e-06,750600
1668,2.378804992986261e-06,3.9955413200232215e-08,4.23222488166175e-08,2.1864927646220167e-08,4.4306844415586966e-08,2.2303547666524537e-06,,751049
,,,,,,,7.8125e-06,751050
1669,2.377721102675423e-06,3.9371546023403425e-08,4.2548766288064144e-08,2.1198854227577613e-08,4.425848842970481e-08,2.230343170595006e-06,,751499
,,,,,,,7.8125e-06,751500
1670,2.3749737465550425e-06,3.919790714235205e-08,4.1866798028422636e-08,2.1293779184361483e-08,4.389386276670848e-08,2.228724042652175e-06,,751949
,,,,,,,7.8125e-06,751950
1671,2.381651029281784e-06,4.107219098159476e-08,4.361864469615284e-08,2.2687135725618646e-08,4.497813321791e-08,2.2292974790616427e-06,,752399
,,,,,,,7.8125e-06,752400
1672,2.370369884374668e-06,3.9197423973291734e-08,4.171040757228184e-08,2.116737718438344e-08,4.410732756809921e-08,2.2241879378270824e-06,,752849
,,,,,,,7.8125e-06,752850
1673,2.374738642174634e-06,3.922585989357685e-08,4.1847847853659914e-08,2.1288768081717535e-08,4.420885346689829e-08,2.2281672045210144e-06,,753299
,,,,,,,7.8125e-06,753300
1674,2.373462166360696e-06,3.980534657443968e-08,4.1972835873593795e-08,2.1685444551167166e-08,4.4418598577067314e-08,2.2255808289628476e-06,,753749
,,,,,,,7.8125e-06,753750
1675,2.373991719650803e-06,3.9503589732703404e-08,4.16389056567823e-08,2.1372239089600953e-08,4.412147092125451e-08,2.227353888883954e-06,,754199
,,,,,,,7.8125e-06,754200
1676,2.374006498939707e-06,4.0201989293109364e-08,4.2944904521391436e-08,2.246907548908439e-08,4.499646522049261e-08,2.223395085820812e-06,,754649
,,,,,,,7.8125e-06,754650
1677,2.3675056581851095e-06,3.948917992602219e-08,4.151171850708124e-08,2.1104980874042667e-08,4.3907029123602115e-08,2.2214942418941064e-06,,755099
,,,,,,,7.8125e-06,755100
1678,2.364583451708313e-06,3.8879701236282926e-08,4.140421694387442e-08,2.107247887295216e-08,4.332312641963654e-08,2.21990330828703e-06,,755549
,,,,,,,7.8125e-06,755550
1679,2.367702336414368e-06,3.9691961717380764e-08,4.1974878683959105e-08,2.1791739968080037e-08,4.400821751460171e-08,2.220235728600528e-06,,755999
,,,,,,,7.8125e-06,756000
1680,2.371286655034055e-06,4.000563791350942e-08,4.1925090954464395e-08,2.1579143805183776e-08,4.452846269487054e-08,2.2232493392948527e-06,,756449
,,,,,,,7.8125e-06,756450
1681,2.3625475478183944e-06,3.91803531840651e-08,4.150217591813998e-08,2.1387808857298296e-08,4.392771302264009e-08,2.216548864453216e-06,,756899
,,,,,,,7.8125e-06,756900
1682,2.363092107771081e-06,3.934594516863399e-08,4.1409876416764746e-08,2.1290988527766785e-08,4.4103039442688896e-08,2.2169404019223293e-06,,757349
,,,,,,,7.8125e-06,757350
1683,2.3627651444257936e-06,4.005561748954278e-08,4.258142638491336e-08,2.240027363598074e-08,4.451034030239498e-08,2.2132182948553236e-06,,757799
,,,,,,,7.8125e-06,757800
1684,2.3583529582538176e-06,3.919450719536144e-08,4.144282783613562e-08,2.135675813974558e-08,4.375611695195403e-08,2.212603931184276e-06,,758249
,,,,,,,7.8125e-06,758250
1685,2.353994204895571e-06,3.866379927330854e-08,4.0717257121514194e-08,2.066892967889089e-08,4.2503206287847206e-08,2.2114411422080593e-06,,758699
,,,,,,,7.8125e-06,758700
1686,2.3599045562150422e-06,3.889845956450699e-08,4.0971382730958794e-08,2.114592945190452e-08,4.379034379553559e-08,2.215097083535511e-06,,759149
,,,,,,,7.8125e-06,759150
1687,2.3584004793519853e-06,4.012129650732277e-08,4.181231005873087e-08,2.2152754297621868e-08,4.418545884732339e-08,2.2101301055954536e-06,,759599
,,,,,,,7.8125e-06,759600
1688,2.3612271888850955e-06,4.0872517814705134e-08,4.257958963194142e-08,2.3087036282731788e-08,4.4754735029073345e-08,2.209932290497818e-06,,760049
,,,,,,,7.8125e-06,760050
1689,2.3539987523690797e-06,3.996852626642067e-08,4.081753246509834e-08,2.1563089092069276e-08,4.3900040935795914e-08,2.2077506400819402e-06,,760499
,,,,,,,7.8125e-06,760500
1690,2.3551847334601916e-06,4.0254079181067937e-08,4.191689129129372e-08,2.2413635392126707e-08,4.4379348196343926e-08,2.2062199604988564e-06,,760949
,,,,,,,7.8125e-06,760950
1691,2.3481520656787325e-06,3.9149320230080775e-08,4.086172467054894e-08,2.124696152350225e-08,4.322510349652475e-08,2.2036688278603833e-06,,761399
,,,,,,,7.8125e-06,761400
1692,2.3485715701099252e-06,3.939313231171582e-08,4.0730874673045037e-08,2.113085884047905e-08,4.3288629569815384e-08,2.2040280782675836e-06,,761849
,,,,,,,7.8125e-06,761850
1693,2.3547841010440607e-06,4.0290633052109115e-08,4.1936548456078526e-08,2.2533839683092083e-08,4.463612413019291e-08,2.2053875454730587e-06,,762299
,,,,,,,7.8125e-06,762300
1694,2.349930809941725e-06,4.01834654439881e-08,4.2238038844288894e-08,2.2412717015640737e-08,4.416412480168219e-08,2.2009296571923187e-06,,762749
,,,,,,,7.8125e-06,762750
1695,2.343900632695295e-06,3.889426025693865e-08,4.078903970139436e-08,2.1120387216910785e-08,4.305724132791511e-08,2.2000390345056076e-06,,763199
,,,,,,,7.8125e-06,763200
1696,2.3434083686879603e-06,3.921869762280039e-08,4.100790818029054e-08,2.168732571306009e-08,4.3987768094666535e-08,2.197509274992626e-06,,763649
,,,,,,,7.8125e-06,763650
1697,2.3447216790373204e-06,3.8958376080699963e-08,4.0478003171529053e-08,2.1294162877438794e-08,4.367954531403484e-08,2.2003109734214377e-06,,764099
,,,,,,,7.8125e-06,764100
1698,2.3454126676369924e-06,3.9559267861477565e-08,4.150461663243732e-08,2.2012068612298208e-08,4.4188990244720117e-08,2.198147967646946e-06,,764549
,,,,,,,7.8125e-06,764550
1699,2.342784000575193e-06,3.95417991683189e-08,4.076352766446689e-08,2.1736219935064582e-08,4.3448977748994366e-08,2.1972946342430077e-06,,764999
,,,,,,,7.8125e-06,765000
1700,2.338291096748435e-06,3.954610150458393e-08,4.129681840936428e-08,2.201618265473826e-08,4.397300656933112e-08,2.19145795199438e-06,,765449
,,,,,,,7.8125e-06,765450
1701,2.3374050215352327e-06,3.893601885351927e-08,4.037852008309528e-08,2.1114118453624542e-08,4.3021437079460156e-08,2.1939540602033958e-06,,765899
,,,,,,,7.8125e-06,765900
1702,2.3409559162246296e-06,3.9723360600874e-08,4.130542663460801e-08,2.2057898618754734e-08,4.364581940308199e-08,2.194223498008796e-06,,766349
,,,,,,,7.8125e-06,766350
1703,2.339491629754775e-06,3.9942591456565424e-08,4.1693741792414585e-08,2.2748775307945834e-08,4.410619069972199e-08,2.1910022951487917e-06,,766799
,,,,,,,7.8125e-06,766800
1704,2.333518295927206e-06,3.936321135711296e-08,4.039659629029302e-08,2.132512477714954e-08,4.324425262325349e-08,2.1891898995818337e-06,,767249
,,,,,,,7.8125e-06,767250
1705,2.3346076432062546e-06,3.931819492208888e-08,4.05832381034088e-08,2.1600451205472382e-08,4.294854250019853e-08,2.1901566924498184e-06,,767699
,,,,,,,7.8125e-06,767700
1706,2.334644705115352e-06,3.904202472426732e-08,4.022120236868432e-08,2.135213428289262e-08,4.3348752143401725e-08,2.1906805613980396e-06,,768149
,,,,,,,7.8125e-06,768150
1707,2.3350303308689035e-06,3.9909831883733204e-08,4.138750497872934e-08,2.2387171227933322e-08,4.4085009420768984e-08,2.187260179198347e-06,,768599
,,,,,,,7.8125e-06,768600
1708,2.330542429263005e-06,3.931002368062764e-08,4.017564947389474e-08,2.130092902064007e-08,4.238376760667961e-08,2.187372501794016e-06,,769049
,,,,,,,7.8125e-06,769050
1709,2.3369232167169685e-06,4.109552165232344e-08,4.182451363021755e-08,2.3317864972227653e-08,4.5052601649331336e-08,2.1856326384295244e-06,,769499
,,,,,,,7.8125e-06,769500
1710,2.3281322683033068e-06,3.978844631546963e-08,4.094391670150799e-08,2.2075839822832677e-08,4.340936499147574e-08,2.181915760957054e-06,,769949
,,,,,,,7.8125e-06,769950
1711,2.3298905489355093e-06,4.0451308080946546e-08,4.129094222093954e-08,2.260182441204961e-08,4.426234667675999e-08,2.181283207391971e-06,,770399
,,,,,,,7.8125e-06,770400
1712,2.324022261745995e-06,3.897354261539476e-08,4.0070958107207844e-08,2.1489908519356504e-08,4.321172397681039e-08,2.1802779883728363e-06,,770849
,,,,,,,7.8125e-06,770850
1713,2.3237867026182357e-06,4.0066368001134833e-08,4.071478443279375e-08,2.2636340801795996e-08,4.351613469566473e-08,2.176852603952284e-06,,771299
,,,,,,,7.8125e-06,771300
1714,2.3249499463418033e-06,3.9816505648104794e-08,4.048646218279828e-08,2.24007994376052e-08,4.365119110616433e-08,2.1785929220641265e-06,,771749
,,,,,,,7.8125e-06,771750
1715,2.3243853775056778e-06,4.0069647155860366e-08,4.11337879313578e-08,2.2169826863205344e-08,4.367347017364409e-08,2.1773400931124343e-06,,772199
,,,,,,,7.8125e-06,772200
1716,2.3195098037831485e-06,4.064094483169356e-08,4.14330614262326e-08,2.2897378215702702e-08,4.405568887477784e-08,2.170484776797821e-06,,772649
,,,,,,,7.8125e-06,772650
1717,2.318216274943552e-06,3.8983724692798205e-08,3.962226102771638e-08,2.157821477055677e-08,4.298615507991599e-08,2.175045892727212e-06,,773099
,,,,,,,7.8125e-06,773100
1718,2.3202699139801553e-06,3.952379756810842e-08,4.05272650993993e-08,2.1644662950848215e-08,4.3512397240874634e-08,2.175062263631844e-06,,773549
,,,,,,,7.8125e-06,773550
1719,2.3187747046904406e-06,3.982765406362887e-08,4.018235344460663e-08,2.209581850820541e-08,4.307761969357671e-08,2.1735943391831825e-06,,773999
,,,,,,,7.8125e-06,774000
1720,2.3139634777180618e-06,3.800227332817485e-08,3.892690259021947e-08,2.076907001935524e-08,4.192492042420781e-08,2.17433944271761e-06,,774449
,,,,,,,7.8125e-06,774450
1721,2.319958866792149e-06,3.989178765095858e-08,4.0396010092536017e-08,2.2169933444615708e-08,4.3612057964992346e-08,2.173889015466557e-06,,774899
,,,,,,,7.8125e-06,774900
1722,2.314821358595509e-06,3.943337745226927e-08,4.016939669782005e-08,2.2078681993775717e-08,4.315663559850691e-08,2.169982735722442e-06,,775349
,,,,,,,7.8125e-06,775350
1723,2.315668325536535e-06,4.0393263844862304e-08,4.072431636359397e-08,2.265442233806425e-08,4.3658058501705455e-08,2.1682367332687136e-06,,775799
,,,,,,,7.8125e-06,775800
1724,2.310329136889777e-06,3.864641939799185e-08,3.9139958829537136e-08,2.15069189124506e-08,4.2893077534245094e-08,2.168143055314431e-06,,776249
,,,,,,,7.8125e-06,776250
1725,2.311038997504511e-06,3.918457736062919e-08,3.993561747961394e-08,2.1973598052227317e-08,4.2758404816822804e-08,2.1671871763828676e-06,,776699
,,,,,,,7.8125e-06,776700
1726,2.313790218977374e-06,3.943583948284868e-08,4.005645948268466e-08,2.2155347778607393e-08,4.350456705992656e-08,2.1686387299268972e-06,,777149
,,,,,,,7.8125e-06,777150
1727,2.305215502929059e-06,3.85466982777416e-08,3.918161795013475e-08,2.1156338902983407e-08,4.18700381032977e-08,2.164460738640628e-06,,777599
,,,,,,,7.8125e-06,777600
1728,2.307486056452035e-06,3.94738606246392e-08,3.9891055791940744e-08,2.189675818442538e-08,4.271689135748602e-08,2.1635057692037662e-06,,778049
,,,,,,,7.8125e-06,778050
1729,2.3064203560352325e-06,3.9306655708060134e-08,3.9989735967083107e-08,2.2139781563623728e-08,4.2777944742056206e-08,2.162206328648608e-06,,778499
,,,,,,,7.8125e-06,778500
1730,2.309831870661583e-06,4.0004280776884116e-08,4.081045545945017e-08,2.3081261346646897e-08,4.383525720186299e-08,2.1621012820105534e-06,,778949
,,,,,,,7.8125e-06,778950
1731,2.30543150792073e-06,3.9932285034183224e-08,4.0853798566331534e-08,2.275340627022615e-08,4.412459375657818e-08,2.1577675397566054e-06,,779399
,,,,,,,7.8125e-06,779400
1732,2.295422518727719e-06,3.9134366858206704e-08,3.9434251419834254e-08,2.2099296614896957e-08,4.3070400579381385e-08,2.1516839296964463e-06,,779849
,,,,,,,7.8125e-06,779850
1733,2.3002635316515807e-06,3.8639942800955396e-08,3.89139600542876e-08,2.1572622799226338e-08,4.258096453213511e-08,2.1585544800473144e-06,,780299
,,,,,,,7.8125e-06,780300
1734,2.3003963178780396e-06,3.902735912220123e-08,3.9260775963612105e-08,2.2057635717942503e-08,4.252676788496501e-08,2.1575240225502057e-06,,780749
,,,,,,,7.8125e-06,780750
1735,2.297780838489416e-06,3.940523995993317e-08,3.9225767523021204e-08,2.18951043962079e-08,4.3009361405665913e-08,2.1542452941503143e-06,,781199
,,,,,,,7.8125e-06,781200
1736,2.299508651049109e-06,3.870043840947801e-08,3.854680130643828e-08,2.147226574322758e-08,4.2709082492820016e-08,2.1580810880550416e-06,,781649
,,,,,,,7.8125e-06,781650
1737,2.2972717488300987e-06,3.990907160300594e-08,3.98272135271327e-08,2.247932506804773e-08,4.3176257236154925e-08,2.1518815174204065e-06,,782099
,,,,,,,7.8125e-06,782100
1738,2.2970659756538225e-06,3.981256924134868e-08,3.964624184504828e-08,2.2481566830379052e-08,4.312014212359827e-08,2.1520052086998476e-06,,782549
,,,,,,,7.8125e-06,782550
1739,2.29435863730032e-06,3.964461114946971e-08,3.947511473256782e-08,2.2225590257107797e-08,4.288610355729361e-08,2.1501282390090637e-06,,782999
,,,,,,,7.8125e-06,783000
1740,2.294241085110116e-06,3.9583643030027815e-08,3.902262690758107e-08,2.1560992990998784e-08,4.2206519168530576e-08,2.1518683297472307e-06,,783449
,,,,,,,7.8125e-06,783450
1741,2.2929975784791168e-06,3.857399377693582e-08,3.8516951406109e-08,2.1272395400728783e-08,4.2226929508615285e-08,2.1524083422264084e-06,,783899
,,,,,,,7.8125e-06,783900
1742,2.2927674763195682e-06,3.929611835928881e-08,3.897816824860456e-08,2.2216443795741725e-08,4.267892350640068e-08,2.1495993678399827e-06,,784349
,,,,,,,7.8125e-06,784350
1743,2.291653117936221e-06,3.9276766727880386e-08,3.962142969271554e-08,2.2658799281316533e-08,4.329992719931397e-08,2.146796077795443e-06,,784799
,,,,,,,7.8125e-06,784800
1744,2.288400764882681e-06,3.903563694507284e-08,3.941389081774105e-08,2.223168493742378e-08,4.2997950089329606e-08,2.1447226572490763e-06,,785249
,,,,,,,7.8125e-06,785250
1745,2.290176325914217e-06,3.94880892429228e-08,3.95182873091926e-08,2.2578523939387196e-08,4.327613467580704e-08,2.1453158751683077e-06,,785699
,,,,,,,7.8125e-06,785700
1746,2.280761236761464e-06,3.9105422899865516e-08,3.8467451446422274e-08,2.1959181140118744e-08,4.2459074478529146e-08,2.138770241799648e-06,,786149
,,,,,,,7.8125e-06,786150
1747,2.2851052108308068e-06,3.958834327022487e-08,3.923467062350028e-08,2.2394633703015643e-08,4.3070961908142635e-08,2.1408159227576107e-06,,786599
,,,,,,,7.8125e-06,786600
1748,2.2787451143813087e-06,3.880798260524898e-08,3.850618313094856e-08,2.1658584259398594e-08,4.2041310877038995e-08,2.137730007234495e-06,,787049
,,,,,,,7.8125e-06,787050
1749,2.284492893522838e-06,3.8729009332882924e-08,3.877148557762666e-08,2.221018213788284e-08,4.27290274274128e-08,2.142052835552022e-06,,787499
,,,,,,,7.8125e-06,787500
1750,2.279234195157187e-06,3.849097751640329e-08,3.7674002584253685e-08,2.1342197342733016e-08,4.1721580856801666e-08,2.1400057903520064e-06,,787949
,,,,,,,7.8125e-06,787950
1751,2.2836609332443913e-06,3.937710957302443e-08,3.8806753366316116e-08,2.2167776947412676e-08,4.249401897027383e-08,2.14081546801026e-06,,788399
,,,,,,,7.8125e-06,788400
1752,2.283363301103236e-06,3.904265355458847e-08,3.862242436980523e-08,2.1957795581784012e-08,4.233132600006684e-08,2.1414102775452193e-06,,788849
,,,,,,,7.8125e-06,788850
1753,2.277947032780503e-06,3.9168014609458623e-08,3.860177599790404e-08,2.180183500399835e-08,4.213107729356125e-08,2.136244347639149e-06,,789299
,,,,,,,7.8125e-06,789300
1754,2.2772665033699013e-06,3.972282769382218e-08,3.87098921805773e-08,2.2486391415554863e-08,4.243621987143342e-08,2.1339119484764524e-06,,789749
,,,,,,,7.8125e-06,789750
1755,2.2745994101569522e-06,3.883932109260968e-08,3.785308422266098e-08,2.147638689109499e-08,4.171963752241936e-08,2.13471093957196e-06,,790199
,,,,,,,7.8125e-06,790200
1756,2.278696456414764e-06,3.988111885178114e-08,3.942488291386326e-08,2.287436728920511e-08,4.306380674279353e-08,2.1334537905204343e-06,,790649
,,,,,,,7.8125e-06,790650
1757,2.277655084981234e-06,3.997542208367122e-08,3.967363682022551e-08,2.2780696440349857e-08,4.3346915390429785e-08,2.1318790004443144e-06,,791099
,,,,,,,7.8125e-06,791100
1758,2.266507863168954e-06,3.842066575998615e-08,3.8132082380570864e-08,2.142417088180082e-08,4.158532007636495e-08,2.12694430956617e-06,,791549
,,,,,,,7.8125e-06,791550
1759,2.2796684788772836e-06,4.051918622849371e-08,3.9740260859844057e-08,2.3492527034818522e-08,4.3735305155223614e-08,2.132179815816926e-06,,791999
,,,,,,,7.8125e-06,792000
1760,2.2699368855683133e-06,3.918762914167928e-08,3.863323527752982e-08,2.2166531721268257e-08,4.207835146985417e-08,2.127870857293601e-06,,792449
,,,,,,,7.8125e-06,792450
1761,2.2681697373627685e-06,3.90975998243448e-08,3.8623621634314986e-08,2.2405561850291633e-08,4.2143852851950214e-08,2.125898845406482e-06,,792899
,,,,,,,7.8125e-06,792900
1762,2.266069259349024e-06,3.825388006362118e-08,3.7157072085847176e-08,2.109273644634868e-08,4.127865338432457e-08,2.128286723745987e-06,,793349
,,,,,,,7.8125e-06,793350
1763,2.2660763079329627e-06,3.8761527321184985e-08,3.792260372392775e-08,2.1753766787924178e-08,4.182561497145798e-08,2.125812670783489e-06,,793799
,,,,,,,7.8125e-06,793800
1764,2.2668114070256706e-06,3.894115607749882e-08,3.7679129150092194e-08,2.1858781451555842e-08,4.2308702319360236e-08,2.1260239009279758e-06,,794249
,,,,,,,7.8125e-06,794250
1765,2.2665892629447626e-06,3.9462477730012324e-08,3.8780420652528846e-08,2.2496964291462973e-08,4.264790831598475e-08,2.1232028757367516e-06,,794699
,,,,,,,7.8125e-06,794700
1766,2.2681824702885933e-06,4.000883890853402e-08,3.9549430397300966e-08,2.3096616175166673e-08,4.337018921773961e-08,2.1221578663244145e-06,,795149
,,,,,,,7.8125e-06,795150
1767,2.2617286958848126e-06,3.882071908378748e-08,3.829004668887137e-08,2.226192208354405e-08,4.2268247568699735e-08,2.120087174262153e-06,,795599
,,,,,,,7.8125e-06,795600
1768,2.261240524603636e-06,3.8332178320388266e-08,3.791517855233906e-08,2.1841946917788846e-08,4.153274346663238e-08,2.121617399097886e-06,,796049
,,,,,,,7.8125e-06,796050
1769,2.2625488327321364e-06,3.887260646706636e-08,3.778574253487932e-08,2.240370378103762e-08,4.248051510558071e-08,2.1210073555266717e-06,,796499
,,,,,,,7.8125e-06,796500
1770,2.261328290842357e-06,3.897583411571759e-08,3.793682523678399e-08,2.2503169105902998e-08,4.216647297994314e-08,2.119745431627962e-06,,796949
,,,,,,,7.8125e-06,796950
1771,2.258164158774889e-06,3.903418388517821e-08,3.80263642796308e-08,2.260857101532565e-08,4.265643482881387e-08,2.1158384697628208e-06,,797399
,,,,,,,7.8125e-06,797400
