t,x_obs,y_obs,z_obs,x_pred,y_pred,z_pred,sigma_pred,rho_pred,beta_pred,sigma_true,rho_true,beta_true
8.829432e-01,1.019681e+01,1.504620e+01,2.259926e+01,1.042484e+01,1.475035e+01,2.206950e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.862876e-01,1.039056e+01,1.616810e+01,2.364590e+01,1.087572e+01,1.512824e+01,2.312898e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.896322e-01,1.075368e+01,1.556436e+01,2.514316e+01,1.130930e+01,1.540794e+01,2.429961e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.929766e-01,1.185532e+01,1.544158e+01,2.585473e+01,1.171984e+01,1.556284e+01,2.555869e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.963211e-01,1.264626e+01,1.648391e+01,2.677246e+01,1.210172e+01,1.557939e+01,2.687303e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
8.996656e-01,1.215875e+01,1.651122e+01,2.794522e+01,1.244932e+01,1.547226e+01,2.820229e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.030101e-01,1.325503e+01,1.627875e+01,2.834193e+01,1.275675e+01,1.528268e+01,2.950434e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.063545e-01,1.325012e+01,1.528127e+01,3.102636e+01,1.301740e+01,1.504092e+01,3.074077e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.096990e-01,1.337625e+01,1.429532e+01,3.171624e+01,1.322327e+01,1.471365e+01,3.188064e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.130435e-01,1.316541e+01,1.359386e+01,3.230424e+01,1.336419e+01,1.417790e+01,3.290198e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.163880e-01,1.257611e+01,1.257789e+01,3.432477e+01,1.342764e+01,1.327282e+01,3.379094e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.197324e-01,1.361082e+01,1.227293e+01,3.498538e+01,1.339939e+01,1.201555e+01,3.453972e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.230769e-01,1.287364e+01,1.005071e+01,3.560430e+01,1.326632e+01,1.075954e+01,3.514400e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.264214e-01,1.358788e+01,9.795987e+00,3.599751e+01,1.302130e+01,9.795631e+00,3.560051e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.297659e-01,1.326189e+01,8.934463e+00,3.510558e+01,1.266886e+01,9.023829e+00,3.590591e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.331104e-01,1.219249e+01,8.063718e+00,3.600489e+01,1.222749e+01,8.200596e+00,3.605649e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.364548e-01,1.188896e+01,6.679453e+00,3.573128e+01,1.172539e+01,7.180776e+00,3.604933e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.397993e-01,1.082913e+01,6.141809e+00,3.610438e+01,1.119045e+01,6.012534e+00,3.588437e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.431438e-01,1.027145e+01,5.054335e+00,3.540147e+01,1.064139e+01,4.899059e+00,3.556713e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.464883e-01,1.076634e+01,4.451259e+00,3.528363e+01,1.008541e+01,4.005579e+00,3.511083e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.498327e-01,9.364172e+00,2.505256e+00,3.455511e+01,9.522219e+00,3.349564e+00,3.453717e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.531773e-01,8.405428e+00,3.339714e+00,3.331252e+01,8.950327e+00,2.866380e+00,3.387469e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.565217e-01,8.597379e+00,1.990246e+00,3.325199e+01,8.371854e+00,2.490459e+00,3.315500e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.598662e-01,7.608350e+00,2.067116e+00,3.282436e+01,7.793730e+00,2.182524e+00,3.240790e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.632108e-01,7.583105e+00,1.505006e+00,3.179133e+01,7.226331e+00,1.926314e+00,3.165713e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.665552e-01,6.187592e+00,1.370161e+00,3.040250e+01,6.680818e+00,1.717487e+00,3.091808e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.698997e-01,6.459499e+00,7.289945e-01,2.972343e+01,6.166523e+00,1.553985e+00,3.019762e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.732441e-01,5.180172e+00,5.878199e-01,2.938577e+01,5.689623e+00,1.431173e+00,2.949599e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.765887e-01,5.605017e+00,7.171726e-01,2.954603e+01,5.252802e+00,1.341403e+00,2.880931e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.799331e-01,3.948270e+00,1.099171e+00,2.785852e+01,4.855818e+00,1.276025e+00,2.813232e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.832776e-01,5.048893e+00,5.500894e-01,2.728608e+01,4.496262e+00,1.227457e+00,2.746039e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.866221e-01,3.467803e+00,7.350061e-01,2.673421e+01,4.170531e+00,1.190179e+00,2.679100e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.899666e-01,4.642514e+00,1.382831e+00,2.593739e+01,3.874493e+00,1.160710e+00,2.612436e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.933110e-01,3.038071e+00,6.975296e-01,2.579906e+01,3.603927e+00,1.137085e+00,2.546324e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
9.966555e-01,2.854395e+00,6.220872e-01,2.407476e+01,3.354820e+00,1.118261e+00,2.481250e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
1.000000e+00,3.852557e+00,5.815234e-01,2.519200e+01,3.123572e+00,1.103714e+00,2.417836e+01,9.851724e+00,2.080567e+01,2.654599e+00,1.000000e+01,2.800000e+01,2.666667e+00
