epoch,loss,loss/beta,loss/data,loss/ic,loss/res,loss/rho,loss/sigma,lr,step
,,,,,,,,1.5625e-05,240150
1601,0.0038868787232786417,0.0003603886580094695,0.0016266816528514028,5.43321175427991e-06,0.0022547640837728977,49.9495735168457,0.04636986553668976,,240299
,,,,,,,,1.5625e-05,240300
1602,0.003879329189658165,0.0003385109594091773,0.0016279446426779032,3.5072132504865294e-06,0.0022478774189949036,49.96379852294922,0.046305544674396515,,240449
,,,,,,,,1.5625e-05,240450
1603,0.0039040662813931704,0.00034679874079301953,0.0016458374448120594,3.8244525057962164e-06,0.0022544036619365215,49.977325439453125,0.04602864012122154,,240599
,,,,,,,,1.5625e-05,240600
1604,0.0038952368777245283,0.0003463199536781758,0.001640445669181645,3.773949401875143e-06,0.0022510166745632887,49.99143981933594,0.045528657734394073,,240749
,,,,,,,,1.5625e-05,240750
1605,0.003896088572219014,0.00036059823469258845,0.0016298980917781591,5.287682597554522e-06,0.002260901965200901,50.00542449951172,0.04502718895673752,,240899
,,,,,,,,1.5625e-05,240900
1606,0.0038785168435424566,0.00034714644425548613,0.001618749345652759,5.803651674796129e-06,0.0022539631463587284,50.02031707763672,0.04476311057806015,,241049
,,,,,,,,1.5625e-05,241050
1607,0.0038813757710158825,0.00034213619073852897,0.0016216879012063146,5.2851719374302775e-06,0.0022544017992913723,50.03468322753906,0.04471275955438614,,241199
,,,,,,,,1.5625e-05,241200
1608,0.0038773941341787577,0.00032033014576882124,0.0016262505669146776,3.580165412131464e-06,0.002247562864795327,50.048912048339844,0.044651854783296585,,241349
,,,,,,,,1.5625e-05,241350
1609,0.0038999600801616907,0.00033045076997950673,0.001642151502892375,3.7992108445905615e-06,0.00225401041097939,50.06236267089844,0.044393476098775864,,241499
,,,,,,,,1.5625e-05,241500
1610,0.003890853375196457,0.0003291747998446226,0.001636889879591763,3.6779995298275026e-06,0.0022502855863422155,50.076480865478516,0.04390963539481163,,241649
,,,,,,,,1.5625e-05,241650
1611,0.003893776098266244,0.000344616622896865,0.0016280614072456956,5.200257419346599e-06,0.002260515233501792,50.09043884277344,0.04342029616236687,,241799
,,,,,,,,1.5625e-05,241800
1612,0.0038765158969908953,0.00033070507925003767,0.0016173404874280095,5.653155312757008e-06,0.002253522165119648,50.10531234741211,0.04315783455967903,,241949
,,,,,,,,1.5625e-05,241950
1613,0.0038792642299085855,0.0003275805211160332,0.0016196727519854903,5.288517513690749e-06,0.0022543033119291067,50.11960983276367,0.0430988073348999,,242099
,,,,,,,,1.5625e-05,242100
1614,0.003877237206324935,0.0003051443782169372,0.0016259250696748495,3.7306224385247333e-06,0.0022475826554000378,50.13372039794922,0.04304571822285652,,242249
,,,,,,,,1.5625e-05,242250
1615,0.0038985726423561573,0.00031628762371838093,0.0016410107491537929,3.815053332800744e-06,0.0022537463810294867,50.147254943847656,0.04280773550271988,,242399
,,,,,,,,1.5625e-05,242400
1616,0.0038896161131560802,0.0003138819884043187,0.001636383356526494,3.6234132494428195e-06,0.0022496089804917574,50.16131591796875,0.042339976876974106,,242549
,,,,,,,,1.5625e-05,242550
1617,0.0038958624936640263,0.0003304124402347952,0.0016303162556141615,5.1752299441432115e-06,0.0022603722754865885,50.17521667480469,0.04186118021607399,,242699
,,,,,,,,1.5625e-05,242700
1618,0.0038774078711867332,0.0003164129448123276,0.001618522685021162,5.51614721189253e-06,0.0022533698938786983,50.19015884399414,0.041594214737415314,,242849
,,,,,,,,1.5625e-05,242850
1619,0.0038813615683466196,0.00031532772118225694,0.0016212619375437498,5.4367651500797365e-06,0.0022546632681041956,50.20447540283203,0.04152202606201172,,242999
,,,,,,,,1.5625e-05,243000
1620,0.0038808982353657484,0.00029162628925405443,0.0016290572239086032,3.986293449997902e-06,0.002247853437438607,50.21856689453125,0.04148054122924805,,243149
,,,,,,,,1.5625e-05,243150
1621,0.003900157520547509,0.00030300384969450533,0.001642616931349039,3.902222033502767e-06,0.0022536390461027622,50.23208236694336,0.041273925453424454,,243299
,,,,,,,,1.5625e-05,243300
1622,0.0038909174036234617,0.0002992869704030454,0.0016382212052121758,3.587454330045148e-06,0.0022491090930998325,50.24617004394531,0.04082958400249481,,243449
,,,,,,,,1.5625e-05,243450
1623,0.0039017379749566317,0.0003171699063386768,0.0016360294539481401,5.233406682236819e-06,0.002260473556816578,50.259952545166016,0.04036147892475128,,243599
,,,,,,,,1.5625e-05,243600
1624,0.0038792749401181936,0.00030386316939257085,0.0016207927837967873,5.435315870272461e-06,0.002253045327961445,50.27476501464844,0.04008496552705765,,243749
,,,,,,,,1.5625e-05,243750
1625,0.0038846638053655624,0.00030511993099935353,0.0016238363459706306,5.618916020466713e-06,0.002255208557471633,50.2890510559082,0.040000129491090775,,243899
,,,,,,,,1.5625e-05,243900
1626,0.0038851506542414427,0.000280322739854455,0.0016325580654665828,4.280423581803916e-06,0.002248312346637249,50.30314254760742,0.039979927241802216,,244049
,,,,,,,,1.5625e-05,244050
1627,0.0039011011831462383,0.00029230277868919075,0.0016435675788670778,3.9824194573157e-06,0.002253551036119461,50.31670379638672,0.03980761021375656,,244199
,,,,,,,,1.5625e-05,244200
1628,0.0038911171723157167,0.0002871415053959936,0.0016388260992243886,3.507080236886395e-06,0.0022487835958600044,50.330787658691406,0.03939056769013405,,244349
,,,,,,,,1.5625e-05,244350
1629,0.003907574340701103,0.00030600966420024633,0.0016418633749708533,5.223511379881529e-06,0.00226048706099391,50.344383239746094,0.03893743082880974,,244499
,,,,,,,,1.5625e-05,244500
1630,0.0038816765882074833,0.0002934993535745889,0.0016236456576734781,5.35227763975854e-06,0.002252677921205759,50.359039306640625,0.038661643862724304,,244649
,,,,,,,,1.5625e-05,244650
1631,0.00388915603980422,0.0002973928349092603,0.0016273793298751116,5.823608262289781e-06,0.0022559529170393944,50.37323760986328,0.038558896631002426,,244799
,,,,,,,,1.5625e-05,244800
1632,0.003889231476932764,0.0002720617048908025,0.0016355194384232163,4.669349436881021e-06,0.002249042969197035,50.38725662231445,0.03856353461742401,,244949
,,,,,,,,1.5625e-05,244950
1633,0.0039010082837194204,0.0002849169832188636,0.0016436377773061395,4.030212039651815e-06,0.002253339858725667,50.4008903503418,0.03843502327799797,,245099
,,,,,,,,1.5625e-05,245100
1634,0.0038910703733563423,0.0002781775838229805,0.0016392116667702794,3.444243475314579e-06,0.0022484150249511003,50.41496658325195,0.03804530203342438,,245249
,,,,,,,,1.5625e-05,245250
1635,0.00391358183696866,0.0002979107084684074,0.001648024539463222,5.179757863515988e-06,0.00226037809625268,50.428375244140625,0.03760739415884018,,245399
,,,,,,,,1.5625e-05,245400
1636,0.0038839871995151043,0.0002864775597117841,0.0016267966711893678,5.2006557780259755e-06,0.002251989673823118,50.44295883178711,0.03732893988490105,,245549
,,,,,,,,1.5625e-05,245550
1637,0.003895740257576108,0.00029333183192647994,0.0016329416539520025,6.039727850293275e-06,0.002256758278235793,50.457035064697266,0.037209369242191315,,245699
,,,,,,,,1.5625e-05,245700
1638,0.003892856417223811,0.00026763553614728153,0.0016376847634091973,5.023575340601383e-06,0.0022501484490931034,50.47075271606445,0.03723609074950218,,245849
,,,,,,,,1.5625e-05,245850
1639,0.003900639247149229,0.000281242624623701,0.00164381496142596,4.052011263411259e-06,0.0022527717519551516,50.48442840576172,0.037161607295274734,,245999
,,,,,,,,1.5625e-05,246000
1640,0.0038889506831765175,0.00027325813425704837,0.0016375503037124872,3.383751163710258e-06,0.0022480159532278776,50.498497009277344,0.036807503551244736,,246149
,,,,,,,,1.5625e-05,246150
1641,0.003918221686035395,0.0002940087579190731,0.001653094426728785,5.090388640383026e-06,0.0022600351367145777,50.511722564697266,0.03639272600412369,,246299
,,,,,,,,1.5625e-05,246300
1642,0.0038862659130245447,0.0002833752369042486,0.0016301509458571672,5.053889708506176e-06,0.0022510606795549393,50.526268005371094,0.036114636808633804,,246449
,,,,,,,,1.5625e-05,246450
1643,0.003903815755620599,0.000293561170110479,0.00164018664509058,6.175182079459773e-06,0.0022574549075216055,50.5402946472168,0.035974763333797455,,246599
,,,,,,,,1.5625e-05,246600
1644,0.0038955770432949066,0.0002678822202142328,0.001639531459659338,5.3500261856243014e-06,0.0022506951354444027,50.55388259887695,0.036015916615724564,,246749
,,,,,,,,1.5625e-05,246750
1645,0.0039010941982269287,0.0002804546966217458,0.001645317766815424,4.0987606553244404e-06,0.002251676982268691,50.567562103271484,0.03597622364759445,,246899
,,,,,,,,1.5625e-05,246900
1646,0.003887136233970523,0.0002711841952987015,0.0016365256160497665,3.3267021990468493e-06,0.002247283700853586,50.58171844482422,0.03566458076238632,,247049
,,,,,,,,1.5625e-05,247050
1647,0.003921684343367815,0.00029298270237632096,0.0016573473112657666,5.0589715101523325e-06,0.002259277505800128,50.59492874145508,0.0352771021425724,,247199
,,,,,,,,1.5625e-05,247200
1648,0.0038893399760127068,0.0002829856821335852,0.0016340261790901423,4.975049705535639e-06,0.0022503386717289686,50.60935974121094,0.03499366715550423,,247349
,,,,,,,,1.5625e-05,247350
1649,0.003908746410161257,0.00029661550070159137,0.0016448027454316616,6.174607733555604e-06,0.002257769927382469,50.62331771850586,0.03483380377292633,,247499
,,,,,,,,1.5625e-05,247500
1650,0.003899990115314722,0.0002708560205064714,0.00164376653265208,5.772948952653678e-06,0.0022504490334540606,50.63689422607422,0.03488035872578621,,247649
,,,,,,,,1.5625e-05,247650
1651,0.003900245763361454,0.00028189909062348306,0.0016453205607831478,4.191195785097079e-06,0.00225073448382318,50.65060806274414,0.0348593033850193,,247799
,,,,,,,,1.5625e-05,247800
1652,0.0038850794080644846,0.000272075500106439,0.001635255292057991,3.245781954319682e-06,0.002246578224003315,50.66484451293945,0.03459171950817108,,247949
,,,,,,,,1.5625e-05,247950
1653,0.003922373987734318,0.0002943937433883548,0.0016588495345786214,5.007830623071641e-06,0.002258516615256667,50.67805862426758,0.03423317149281502,,248099
,,,,,,,,1.5625e-05,248100
1654,0.003893278306350112,0.0002849009761121124,0.0016384123591706157,4.932751380692935e-06,0.002249932149425149,50.692352294921875,0.03394433483481407,,248249
,,,,,,,,1.5625e-05,248250
1655,0.003911955747753382,0.0003008218773175031,0.0016479919431731105,6.127844244474545e-06,0.002257835352793336,50.7061653137207,0.03376288712024689,,248399
,,,,,,,,1.5625e-05,248400
1656,0.0039010217878967524,0.00027545783086679876,0.001645297510549426,6.138228854979388e-06,0.0022495861630886793,50.71981430053711,0.03380458056926727,,248549
,,,,,,,,1.5625e-05,248550
1657,0.0038973574992269278,0.00028535613091662526,0.0016431722324341536,4.314950274419971e-06,0.002249869517982006,50.73359298706055,0.03380318358540535,,248699
,,,,,,,,1.5625e-05,248700
1658,0.0038819615729153156,0.00027450796915218234,0.0016328163910657167,3.210526301700156e-06,0.0022459360770881176,50.74786376953125,0.033573348075151443,,248849
,,,,,,,,1.5625e-05,248850
1659,0.003919586539268494,0.00029715581331402063,0.001657481538131833,4.83899475511862e-06,0.002257263520732522,50.76103210449219,0.03324519470334053,,248999
,,,,,,,,1.5625e-05,249000
1660,0.003894805908203125,0.0002880348183680326,0.0016406088834628463,4.799575435754377e-06,0.0022493968717753887,50.77520751953125,0.032949432730674744,,249149
,,,,,,,,1.5625e-05,249150
1661,0.003914826549589634,0.0003056686546187848,0.0016509441193193197,6.1396181081363466e-06,0.002257743151858449,50.788970947265625,0.03274418041110039,,249299
,,,,,,,,1.5625e-05,249300
1662,0.0038992788176983595,0.0002806687552947551,0.0016440353356301785,6.478811428678455e-06,0.0022487640380859375,50.80262756347656,0.03277970850467682,,249449
,,,,,,,,1.5625e-05,249450
1663,0.003893920686095953,0.00028778589330613613,0.0016408672090619802,4.467996859602863e-06,0.0022485863883048296,50.816505432128906,0.0327945351600647,,249599
,,,,,,,,1.5625e-05,249600
1664,0.003879758296534419,0.0002750986604951322,0.001631709630601108,3.2417583497590385e-06,0.0022448059171438217,50.83079528808594,0.03261847048997879,,249749
,,,,,,,,7.8125e-06,249750
1665,0.003928564488887787,0.00027835596119984984,0.001679884037002921,3.589954758353997e-06,0.002245089504867792,50.84077453613281,0.03245997428894043,,249899
,,,,,,,,7.8125e-06,249900
1666,0.0037866763304919004,0.00027970841620117426,0.0015504737384617329,1.5495601246584556e-06,0.002234653802588582,50.84803771972656,0.03228936716914177,,250049
,,,,,,,,7.8125e-06,250050
1667,0.003770456649363041,0.00028506809030659497,0.0015372560592368245,1.263210265278758e-06,0.0022319373674690723,50.85554504394531,0.03217162936925888,,250199
,,,,,,,,7.8125e-06,250200
1668,0.0037599068600684404,0.0002805771946441382,0.0015277976635843515,1.3754400924881338e-06,0.002230733633041382,50.862998962402344,0.03209979832172394,,250349
,,,,,,,,7.8125e-06,250350
1669,0.0037650985177606344,0.0002796121407300234,0.0015361551195383072,8.361048458027653e-07,0.0022281063720583916,50.87006759643555,0.03199149668216705,,250499
,,,,,,,,7.8125e-06,250500
1670,0.0037537915632128716,0.00027581752510741353,0.0015250708675011992,9.314603630627971e-07,0.002227790653705597,50.87726593017578,0.0318911075592041,,250649
,,,,,,,,7.8125e-06,250650
1671,0.0037524469662457705,0.00027366841095499694,0.0015237432671710849,9.737944992593839e-07,0.0022277305833995342,50.88461685180664,0.03178025037050247,,250799
,,,,,,,,7.8125e-06,250800
1672,0.003748561255633831,0.0002703969075810164,0.001520094694569707,9.673449312685989e-07,0.0022274989169090986,50.892051696777344,0.031699154525995255,,250949
,,,,,,,,7.8125e-06,250950
1673,0.0037523519713431597,0.0002690574328880757,0.0015248548006638885,8.711064083399833e-07,0.0022266258019953966,50.899166107177734,0.031615208834409714,,251099
,,,,,,,,7.8125e-06,251100
1674,0.0037530609406530857,0.00026757249725051224,0.0015264173271134496,8.777074071986135e-07,0.0022257654927670956,50.90625762939453,0.03152565658092499,,251249
,,,,,,,,7.8125e-06,251250
1675,0.0037514164578169584,0.00026583249564282596,0.0015246703987941146,8.869796488397697e-07,0.002225859323516488,50.91334533691406,0.03141627833247185,,251399
,,,,,,,,7.8125e-06,251400
1676,0.003748867195099592,0.0002635311393532902,0.0015219651395455003,9.140516112893238e-07,0.0022259880788624287,50.920528411865234,0.03131343051791191,,251549
,,,,,,,,7.8125e-06,251550
1677,0.0037490902468562126,0.00026153193903155625,0.001522308331914246,9.050800144905224e-07,0.0022258765529841185,50.92765426635742,0.031220102682709694,,251699
,,,,,,,,7.8125e-06,251700
1678,0.0037510136608034372,0.00026021001394838095,0.0015248082345351577,8.8204870962727e-07,0.0022253242786973715,50.9346923828125,0.03113575652241707,,251849
,,,,,,,,7.8125e-06,251850
1679,0.003751586889848113,0.000259065767750144,0.0015257488703355193,8.743611488171155e-07,0.0022249636240303516,50.941654205322266,0.031035540625452995,,251999
,,,,,,,,7.8125e-06,252000
1680,0.0037499095778912306,0.00025752573856152594,0.001524073421023786,8.901333217181673e-07,0.0022249454632401466,50.948646545410156,0.030930940061807632,,252149
,,,,,,,,7.8125e-06,252150
1681,0.0037487985100597143,0.0002557224070187658,0.0015228450065478683,9.046920013133786e-07,0.0022250490728765726,50.95571517944336,0.03083111345767975,,252299
,,,,,,,,7.8125e-06,252300
1682,0.003749015973880887,0.0002541176218073815,0.0015232240548357368,8.967455755737319e-07,0.0022248963359743357,50.96275329589844,0.030741015449166298,,252449
,,,,,,,,7.8125e-06,252450
1683,0.0037501908373087645,0.0002529638586565852,0.0015247530536726117,8.823649295663927e-07,0.0022245559375733137,50.9697380065918,0.030650435015559196,,252599
,,,,,,,,7.8125e-06,252600
1684,0.003750199917703867,0.00025188279687426984,0.0015250190626829863,8.806905498204287e-07,0.0022243002895265818,50.976707458496094,0.03055240958929062,,252749
,,,,,,,,7.8125e-06,252750
1685,0.003749063704162836,0.0002505715820007026,0.0015238546766340733,8.92144726094557e-07,0.0022243161220103502,50.98370361328125,0.030452845618128777,,252899
,,,,,,,,7.8125e-06,252900
1686,0.0037483368068933487,0.0002490560582373291,0.0015231008874252439,8.983535053630476e-07,0.002224338473752141,50.99070739746094,0.030356058850884438,,253049
,,,,,,,,7.8125e-06,253050
1687,0.0037486283108592033,0.0002477126836311072,0.0015235325554385781,8.919802780837927e-07,0.0022242036648094654,50.99769592285156,0.030266407877206802,,253199
,,,,,,,,7.8125e-06,253200
1688,0.003749268827959895,0.0002466322621330619,0.0015244450187310576,8.83023119513382e-07,0.0022239405661821365,51.004661560058594,0.030176138505339622,,253349
,,,,,,,,7.8125e-06,253350
1689,0.0037490706890821457,0.00024559564189985394,0.0015244088135659695,8.83528286976798e-07,0.00222377828322351,51.01162338256836,0.030080365017056465,,253499
,,,,,,,,7.8125e-06,253500
1690,0.0037482117768377066,0.00024438698892481625,0.00152354605961591,8.910778319659585e-07,0.0022237729281187057,51.018611907958984,0.029984408989548683,,253649
,,,,,,,,7.8125e-06,253650
1691,0.0037477698642760515,0.000243082016822882,0.0015231192810460925,8.937466873248923e-07,0.0022237563971430063,51.02561950683594,0.029892360791563988,,253799
,,,,,,,,7.8125e-06,253800
1692,0.0037479877937585115,0.0002419283555354923,0.0015234772581607103,8.888640081750054e-07,0.0022236218210309744,51.032596588134766,0.029803788289427757,,253949
,,,,,,,,7.8125e-06,253950
1693,0.0037483221385627985,0.0002409746521152556,0.0015240192878991365,8.829383091324416e-07,0.002223419724032283,51.03957748413086,0.02971566654741764,,254099
,,,,,,,,7.8125e-06,254100
1694,0.0037480304017663,0.00023998231336008757,0.0015238459454849362,8.84056305494596e-07,0.0022233009804040194,51.046546936035156,0.029624512419104576,,254249
,,,,,,,,7.8125e-06,254250
1695,0.0037473971024155617,0.00023886612325441092,0.0015232306905090809,8.885734814612078e-07,0.0022232786286622286,51.05351638793945,0.029533784836530685,,254399
,,,,,,,,7.8125e-06,254400
1696,0.003747102804481983,0.0002377517375862226,0.0015229801647365093,8.897771976990043e-07,0.0022232341580092907,51.06047821044922,0.029446154832839966,,254549
,,,,,,,,7.8125e-06,254550
1697,0.0037472452968358994,0.00023678592697251588,0.0015232545556500554,8.858055480231997e-07,0.002223104704171419,51.06747817993164,0.029360512271523476,,254699
,,,,,,,,7.8125e-06,254700
1698,0.003747376846149564,0.00023591543140355498,0.0015235511818900704,8.822248673823196e-07,0.0022229435853660107,51.074466705322266,0.02927440218627453,,254849
,,,,,,,,7.8125e-06,254850
1699,0.0037470723036676645,0.00023502527619712055,0.0015233408194035292,8.832129196889582e-07,0.002222849056124687,51.08144760131836,0.029186170548200607,,254999
,,,,,,,,7.8125e-06,255000
1700,0.0037465915083885193,0.0002340245118830353,0.0015228945994749665,8.861363198775507e-07,0.0022228099405765533,51.08841323852539,0.02909906767308712,,255149
,,,,,,,,7.8125e-06,255150
1701,0.0037463812623173,0.00023303968191612512,0.0015227451222017407,8.864019491738873e-07,0.0022227484732866287,51.09539031982422,0.029014527797698975,,255299
,,,,,,,,7.8125e-06,255300
1702,0.003746445756405592,0.00023216269619297236,0.001522936043329537,8.834289246806293e-07,0.0022226262371987104,51.10237121582031,0.028931641951203346,,255449
,,,,,,,,7.8125e-06,255450
1703,0.003746453206986189,0.000231358761084266,0.001523077953606844,8.809728910819103e-07,0.0022224935237318277,51.10935974121094,0.028848838061094284,,255599
,,,,,,,,7.8125e-06,255600
1704,0.003746157046407461,0.00023051748576108366,0.0015228636329993606,8.818313403935463e-07,0.002222411334514618,51.1163444519043,0.028763560578227043,,255749
,,,,,,,,7.8125e-06,255750
1705,0.0037457840517163277,0.0002296273596584797,0.001522539183497429,8.838076723804988e-07,0.0022223596461117268,51.123329162597656,0.028679581359028816,,255899
,,,,,,,,7.8125e-06,255900
1706,0.0037456180434674025,0.00022874251590110362,0.001522446982562542,8.836107099341461e-07,0.0022222872357815504,51.13029861450195,0.028598912060260773,,256049
,,,,,,,,7.8125e-06,256050
1707,0.00374562363140285,0.00022793882817495614,0.0015225684037432075,8.811935003905091e-07,0.00222217314876616,51.13727569580078,0.028519606217741966,,256199
,,,,,,,,7.8125e-06,256200
1708,0.0037455460987985134,0.0002271898410981521,0.0015226055402308702,8.799269721748715e-07,0.002222060924395919,51.144264221191406,0.028439315035939217,,256349
,,,,,,,,7.8125e-06,256350
1709,0.003745274618268013,0.00022639601957052946,0.001522410660982132,8.80364552813262e-07,0.0022219831589609385,51.1512565612793,0.02835848368704319,,256499
,,,,,,,,7.8125e-06,256500
1710,0.0037449777591973543,0.00022558779164683074,0.0015221725916489959,8.814311058813473e-07,0.002221924252808094,51.15824890136719,0.028278416022658348,,256649
,,,,,,,,7.8125e-06,256650
1711,0.003744834801182151,0.00022479092876892537,0.0015221108915284276,8.809360565464885e-07,0.002221843460574746,51.165225982666016,0.02820025198161602,,256799
,,,,,,,,7.8125e-06,256800
1712,0.0037447877693921328,0.0002240493631688878,0.0015221694484353065,8.793405754659034e-07,0.0022217384539544582,51.172218322753906,0.028123313561081886,,256949
,,,,,,,,7.8125e-06,256950
1713,0.003744665766134858,0.00022335986432153732,0.001522147678770125,8.783924272393051e-07,0.002221639733761549,51.17919158935547,0.02804649993777275,,257099
,,,,,,,,7.8125e-06,257100
1714,0.0037444180343300104,0.00022264078143052757,0.0015219732886180282,8.787797582954227e-07,0.002221565693616867,51.18617630004883,0.027968911454081535,,257249
,,,,,,,,7.8125e-06,257250
1715,0.0037441737949848175,0.00022189148876350373,0.0015217969194054604,8.792513881417108e-07,0.0022214986383914948,51.19318771362305,0.027892086654901505,,257399
,,,,,,,,7.8125e-06,257400
1716,0.0037440371233969927,0.0002211667742813006,0.0015217445325106382,8.788279615146166e-07,0.0022214152850210667,51.200164794921875,0.027816709131002426,,257549
,,,,,,,,7.8125e-06,257550
1717,0.0037439551670104265,0.00022050045663490891,0.0015217578038573265,8.775253377280023e-07,0.0022213186603039503,51.20714569091797,0.027741847559809685,,257699
,,,,,,,,7.8125e-06,257700
1718,0.003743806155398488,0.0002198589500039816,0.0015217001782730222,8.768831776251318e-07,0.0022212283220142126,51.21412658691406,0.02766738273203373,,257849
,,,,,,,,7.8125e-06,257850
1719,0.0037435798440128565,0.00021920008293818682,0.0015215476742014289,8.772418595981435e-07,0.0022211545147001743,51.22111129760742,0.02759210206568241,,257999
,,,,,,,,7.8125e-06,258000
1720,0.0037433707620948553,0.00021853088401257992,0.0015214101877063513,8.77402953847195e-07,0.002221084199845791,51.228126525878906,0.027517180889844894,,258149
,,,,,,,,7.8125e-06,258150
1721,0.003743233159184456,0.00021787478181067854,0.0015213566366583109,8.76768353919033e-07,0.0022210015449672937,51.235107421875,0.027443567290902138,,258299
,,,,,,,,7.8125e-06,258300
1722,0.0037431244272738695,0.0002172509703086689,0.0015213387086987495,8.759321872275905e-07,0.0022209095768630505,51.24209976196289,0.027370601892471313,,258449
,,,,,,,,7.8125e-06,258450
1723,0.0037429628428071737,0.00021664654195774347,0.0015212616417557001,8.755475278121594e-07,0.0022208255250006914,51.24908447265625,0.027298159897327423,,258599
,,,,,,,,7.8125e-06,258600
1724,0.003742756089195609,0.00021603818458970636,0.0015211276477202773,8.756803708820371e-07,0.002220752416178584,51.25606155395508,0.027225926518440247,,258749
,,,,,,,,3.90625e-06,258750
1725,0.003728804411366582,0.00021487456979230046,0.0015118042938411236,3.320344603707781e-07,0.00221666949801147,51.261199951171875,0.027180710807442665,,258899
,,,,,,,,3.90625e-06,258900
1726,0.0037245682906359434,0.00021513229876291007,0.0015081723686307669,3.664659971036599e-07,0.0022160287480801344,51.264495849609375,0.027143506333231926,,259049
,,,,,,,,3.90625e-06,259050
1727,0.003725178772583604,0.0002155919501092285,0.0015094216214492917,3.6381598533807846e-07,0.002215393353253603,51.26777267456055,0.027118535712361336,,259199
,,,,,,,,3.90625e-06,259200
1728,0.003724317532032728,0.0002158876886824146,0.0015088869258761406,3.6263878655518056e-07,0.0022150673903524876,51.27103805541992,0.027092747390270233,,259349
,,,,,,,,3.90625e-06,259350
1729,0.003724124748259783,0.00021598873718176037,0.0015089773805812001,3.637169356807135e-07,0.0022147847339510918,51.274417877197266,0.027065981179475784,,259499
,,,,,,,,3.90625e-06,259500
1730,0.0037239675875753164,0.00021610486146528274,0.0015090309316292405,3.630291871559166e-07,0.0022145728580653667,51.27769470214844,0.027039550244808197,,259649
,,,,,,,,3.90625e-06,259650
1731,0.003723864210769534,0.00021619514154735953,0.0015091192908585072,3.625515887506481e-07,0.002214381704106927,51.280975341796875,0.027013098821043968,,259799
,,,,,,,,3.90625e-06,259800
1732,0.003723733127117157,0.00021625275257974863,0.0015091539826244116,3.6240300005374593e-07,0.00221421686001122,51.284339904785156,0.02698644809424877,,259949
,,,,,,,,3.90625e-06,259950
1733,0.00372360204346478,0.00021628497052006423,0.001509170513600111,3.622941449066275e-07,0.002214068081229925,51.287628173828125,0.026959717273712158,,260099
,,,,,,,,3.90625e-06,260100
1734,0.0037234786432236433,0.00021629460388794541,0.0015091791283339262,3.621124449182389e-07,0.002213937696069479,51.2909049987793,0.02693282626569271,,260249
,,,,,,,,3.90625e-06,260250
1735,0.003723361063748598,0.00021630164701491594,0.0015091797104105353,3.620153847805341e-07,0.002213818719610572,51.29418182373047,0.026905875653028488,,260399
,,,,,,,,3.90625e-06,260400
1736,0.003723242087289691,0.0002163086464861408,0.0015091728419065475,3.618864070631389e-07,0.0022137088235467672,51.29755783081055,0.026878947392106056,,260549
,,,,,,,,3.90625e-06,260550
1737,0.003723127767443657,0.00021631568961311132,0.0015091581735759974,3.6178261098029907e-07,0.002213606843724847,51.30083084106445,0.026852071285247803,,260699
,,,,,,,,3.90625e-06,260700
1738,0.003723014844581485,0.0002163226599805057,0.001509140944108367,3.6169939221508685e-07,0.0022135120816528797,51.30411148071289,0.026824994012713432,,260849
,,,,,,,,3.90625e-06,260850
1739,0.003722904482856393,0.00021631800336763263,0.0015091190580278635,3.616081869495247e-07,0.002213423838838935,51.30747985839844,0.026797905564308167,,260999
,,,,,,,,3.90625e-06,261000
1740,0.003722797380760312,0.00021630426635965705,0.0015090961242094636,3.615076025198505e-07,0.0022133393213152885,51.31076431274414,0.026771055534482002,,261149
,,,,,,,,3.90625e-06,261150
1741,0.003722690511494875,0.00021627015667036176,0.0015090696979314089,3.613687056258641e-07,0.0022132592275738716,51.31404113769531,0.026744220405817032,,261299
,,,,,,,,3.90625e-06,261300
1742,0.0037225857377052307,0.00021622783970087767,0.001509041991084814,3.6132558989265817e-07,0.002213182160630822,51.31740188598633,0.02671748399734497,,261449
,,,,,,,,3.90625e-06,261450
1743,0.00372248119674623,0.00021616605226881802,0.0015090112574398518,3.612407510900084e-07,0.002213109517470002,51.320701599121094,0.026690995320677757,,261599
,,,,,,,,3.90625e-06,261600
1744,0.0037223799154162407,0.00021608892711810768,0.0015089788939803839,3.611308727613505e-07,0.0022130394354462624,51.323974609375,0.026664508506655693,,261749
,,,,,,,,3.90625e-06,261750
1745,0.003722280031070113,0.00021601184562314302,0.0015089486259967089,3.6103398315390223e-07,0.0022129707504063845,51.3272590637207,0.02663799189031124,,261899
,,,,,,,,3.90625e-06,261900
1746,0.0037221817765384912,0.00021593482233583927,0.0015089150983840227,3.609347913879901e-07,0.0022129046265035868,51.330623626708984,0.026611588895320892,,262049
,,,,,,,,3.90625e-06,262050
1747,0.0037220835220068693,0.00021585772628895938,0.0015088832005858421,3.6081758025829913e-07,0.0022128401324152946,51.33390426635742,0.026585156098008156,,262199
,,,,,,,,3.90625e-06,262200
1748,0.0037219880614429712,0.00021578067389782518,0.0015088506042957306,3.6075243770028464e-07,0.0022127777338027954,51.33718490600586,0.026558686047792435,,262349
,,,,,,,,3.90625e-06,262350
1749,0.003721892833709717,0.00021570359240286052,0.0015088156796991825,3.6068354347662535e-07,0.00221271556802094,51.340545654296875,0.02653229981660843,,262499
,,,,,,,,3.90625e-06,262500
