x,t,u_pred,u_true,error
7.959183e-01,7.346939e-01,-1.930488e-01,-1.636520e-01,2.939683e-02
7.959183e-01,7.551020e-01,-1.878098e-01,-1.592835e-01,2.852634e-02
7.959183e-01,7.755102e-01,-1.827097e-01,-1.561029e-01,2.660680e-02
7.959183e-01,7.959183e-01,-1.777521e-01,-1.426224e-01,3.512967e-02
7.959183e-01,8.163266e-01,-1.729417e-01,-1.311230e-01,4.181875e-02
7.959183e-01,8.367347e-01,-1.682870e-01,-1.159799e-01,5.230713e-02
7.959183e-01,8.571429e-01,-1.637984e-01,-1.071468e-01,5.665161e-02
7.959183e-01,8.775510e-01,-1.594891e-01,-1.011334e-01,5.835571e-02
7.959183e-01,8.979592e-01,-1.553757e-01,-1.074330e-01,4.794271e-02
7.959183e-01,9.183673e-01,-1.514764e-01,-9.667832e-02,5.479805e-02
7.959183e-01,9.387755e-01,-1.478119e-01,-8.502347e-02,6.278840e-02
7.959183e-01,9.591837e-01,-1.444030e-01,-9.599566e-02,4.840736e-02
7.959183e-01,9.795918e-01,-1.412707e-01,-9.275424e-02,4.851650e-02
7.959183e-01,1.000000e+00,-1.384343e-01,-6.266839e-02,7.576595e-02
8.367347e-01,0.000000e+00,-4.837989e-01,-4.899674e-01,6.168514e-03
8.367347e-01,2.040816e-02,-4.584810e-01,-4.773851e-01,1.890409e-02
8.367347e-01,4.081633e-02,-4.358454e-01,-4.457811e-01,9.935647e-03
8.367347e-01,6.122449e-02,-4.157963e-01,-4.210163e-01,5.220026e-03
8.367347e-01,8.163265e-02,-3.980559e-01,-3.919003e-01,6.155610e-03
8.367347e-01,1.020408e-01,-3.822570e-01,-3.687718e-01,1.348522e-02
8.367347e-01,1.224490e-01,-3.680315e-01,-3.708822e-01,2.850741e-03
8.367347e-01,1.428571e-01,-3.550642e-01,-3.675800e-01,1.251578e-02
8.367347e-01,1.632653e-01,-3.431125e-01,-3.254655e-01,1.764694e-02
8.367347e-01,1.836735e-01,-3.319995e-01,-3.348314e-01,2.831817e-03
8.367347e-01,2.040816e-01,-3.215982e-01,-3.108259e-01,1.077232e-02
8.367347e-01,2.244898e-01,-3.118147e-01,-2.827054e-01,2.910936e-02
8.367347e-01,2.448980e-01,-3.025742e-01,-3.032760e-01,7.017851e-04
8.367347e-01,2.653061e-01,-2.938132e-01,-2.778895e-01,1.592374e-02
8.367347e-01,2.857143e-01,-2.854760e-01,-2.839772e-01,1.498789e-03
8.367347e-01,3.061225e-01,-2.775123e-01,-2.560739e-01,2.143836e-02
8.367347e-01,3.265306e-01,-2.698774e-01,-2.363575e-01,3.351992e-02
8.367347e-01,3.469388e-01,-2.625324e-01,-2.458489e-01,1.668350e-02
8.367347e-01,3.673469e-01,-2.554442e-01,-2.478125e-01,7.631660e-03
8.367347e-01,3.877551e-01,-2.485853e-01,-2.354004e-01,1.318488e-02
8.367347e-01,4.081632e-01,-2.419335e-01,-2.346070e-01,7.326558e-03
8.367347e-01,4.285714e-01,-2.354715e-01,-2.249801e-01,1.049133e-02
8.367347e-01,4.489796e-01,-2.291856e-01,-2.189218e-01,1.026382e-02
8.367347e-01,4.693877e-01,-2.230655e-01,-2.199505e-01,3.115013e-03
8.367347e-01,4.897959e-01,-2.171025e-01,-2.027109e-01,1.439156e-02
8.367347e-01,5.102041e-01,-2.112900e-01,-1.966026e-01,1.468740e-02
8.367347e-01,5.306122e-01,-2.056218e-01,-1.934153e-01,1.220655e-02
8.367347e-01,5.510204e-01,-2.000928e-01,-1.641615e-01,3.593138e-02
8.367347e-01,5.714286e-01,-1.946976e-01,-1.756905e-01,1.900707e-02
8.367347e-01,5.918368e-01,-1.894312e-01,-1.725095e-01,1.692168e-02
8.367347e-01,6.122449e-01,-1.842891e-01,-1.623417e-01,2.194744e-02
8.367347e-01,6.326531e-01,-1.792672e-01,-1.626755e-01,1.659173e-02
8.367347e-01,6.530612e-01,-1.743620e-01,-1.608372e-01,1.352477e-02
