x,t,u_pred,u_true,error
-8.775510e-01,2.040816e-01,2.335443e-01,2.425026e-01,8.958310e-03
-8.775510e-01,2.244898e-01,2.237875e-01,2.256514e-01,1.863897e-03
-8.775510e-01,2.448980e-01,2.161089e-01,2.208274e-01,4.718453e-03
-8.775510e-01,2.653061e-01,2.106883e-01,2.068595e-01,3.828809e-03
-8.775510e-01,2.857143e-01,2.053357e-01,1.973236e-01,8.012041e-03
-8.775510e-01,3.061225e-01,1.994286e-01,2.105807e-01,1.115204e-02
-8.775510e-01,3.265306e-01,1.933201e-01,1.830740e-01,1.024602e-02
-8.775510e-01,3.469388e-01,1.872483e-01,1.660127e-01,2.123564e-02
-8.775510e-01,3.673469e-01,1.813175e-01,1.780809e-01,3.236622e-03
-8.775510e-01,3.877551e-01,1.755817e-01,1.765906e-01,1.008898e-03
-8.775510e-01,4.081632e-01,1.700834e-01,1.703616e-01,2.781749e-04
-8.775510e-01,4.285714e-01,1.648646e-01,1.683248e-01,3.460214e-03
-8.775510e-01,4.489796e-01,1.599613e-01,1.438093e-01,1.615199e-02
-8.775510e-01,4.693877e-01,1.553961e-01,1.447018e-01,1.069435e-02
-8.775510e-01,4.897959e-01,1.511714e-01,1.324298e-01,1.874158e-02
-8.775510e-01,5.102041e-01,1.472645e-01,1.589730e-01,1.170842e-02
-8.775510e-01,5.306122e-01,1.436288e-01,1.621210e-01,1.849222e-02
-8.775510e-01,5.510204e-01,1.401998e-01,1.458354e-01,5.635530e-03
-8.775510e-01,5.714286e-01,1.369081e-01,1.499676e-01,1.305951e-02
-8.775510e-01,5.918368e-01,1.336948e-01,1.340039e-01,3.090799e-04
-8.775510e-01,6.122449e-01,1.305216e-01,1.335632e-01,3.041670e-03
-8.775510e-01,6.326531e-01,1.273745e-01,1.014713e-01,2.590315e-02
-8.775510e-01,6.530612e-01,1.242617e-01,1.092645e-01,1.499724e-02
-8.775510e-01,6.734694e-01,1.212048e-01,1.032307e-01,1.797411e-02
-8.775510e-01,6.938776e-01,1.182308e-01,9.988307e-02,1.834778e-02
-8.775510e-01,7.142857e-01,1.153667e-01,1.124774e-01,2.889261e-03
-8.775510e-01,7.346939e-01,1.126337e-01,1.175860e-01,4.952267e-03
-8.775510e-01,7.551020e-01,1.100478e-01,8.053118e-02,2.951665e-02
-8.775510e-01,7.755102e-01,1.076187e-01,1.058824e-01,1.736231e-03
-8.775510e-01,7.959183e-01,1.053513e-01,9.087130e-02,1.447996e-02
-8.775510e-01,8.163266e-01,1.032467e-01,8.295913e-02,2.028753e-02
-8.775510e-01,8.367347e-01,1.013039e-01,7.486912e-02,2.643477e-02
-8.775510e-01,8.571429e-01,9.951957e-02,7.109760e-02,2.842197e-02
-8.775510e-01,8.775510e-01,9.788971e-02,7.215630e-02,2.573340e-02
-8.775510e-01,8.979592e-01,9.640963e-02,5.721938e-02,3.919025e-02
-8.775510e-01,9.183673e-01,9.507322e-02,6.846439e-02,2.660883e-02
