epoch,loss,loss/D_u,loss/D_v,loss/F,loss/bc_bottom_u,loss/bc_bottom_v,loss/bc_left_u,loss/bc_left_v,loss/bc_right_u,loss/bc_right_v,loss/bc_top_u,loss/bc_top_v,loss/data,loss/ic_u,loss/ic_v,loss/k,loss/pde_u,loss/pde_v,loss/smma,lr,step
,,,,,,,,,,,,,,,,,,,,0.0009771430440938802,18270
290,0.04015043005347252,6.717767715454102,7.3157243728637695,21.16033172607422,5.909833955541899e-09,7.838344572519418e-06,1.808900229605115e-08,1.0885378287639469e-05,2.335750615145571e-08,1.2678590337600326e-06,4.7533969649293795e-08,3.123558417428285e-05,0.0031164835672825575,0.013992030173540115,0.021940596401691437,21.013479232788086,4.668004112318158e-05,0.0010033155558630824,0.6994704604148865,,18332
,,,,,,,,,,,,,,,,,,,,0.000976986361958413,18333
291,0.04366616532206535,6.753017902374268,7.416496753692627,21.15283966064453,1.700245277902468e-08,4.754197289003059e-05,1.560393236843538e-08,1.351234004687285e-05,1.4566054140630058e-08,9.539384109302773e-07,1.2152737483006604e-08,7.095985438354546e-06,0.003989785443991423,0.008927633054554462,0.03017091378569603,21.002037048339844,1.0167093932977878e-05,0.0004985064151696861,0.6666802167892456,,18395
,,,,,,,,,,,,,,,,,,,,0.0009768291572972271,18396
292,0.02640838921070099,6.75851583480835,7.45125150680542,21.19125747680664,1.6167989613791178e-08,3.478462673456306e-08,9.548150714522308e-09,1.8196880091636558e-07,1.3733251869041396e-08,9.646025489473686e-08,5.543176140321293e-09,9.923705874825828e-07,0.0023490102030336857,0.010023371316492558,0.013587022200226784,21.029495239257812,1.172868110188574e-06,0.00044646550668403506,0.6346666216850281,,18458
,,,,,,,,,,,,,,,,,,,,0.0009766714302827174,18459
293,0.01788261905312538,6.758703708648682,7.481137275695801,21.20956039428711,1.3291565181816622e-08,2.558192136348225e-06,6.246744899129908e-09,1.947026476045721e-06,1.1792079313011072e-08,1.463739209839332e-07,4.431418787476105e-09,1.69575559993973e-06,0.001252792775630951,0.006015222519636154,0.009531826712191105,21.035425186157227,7.184218588918156e-07,0.0010756759438663721,0.6038274168968201,,18521
,,,,,,,,,,,,,,,,,,,,0.0009765131810878505,18522
294,0.021520225331187248,6.759307384490967,7.574276447296143,21.290102005004883,5.9484364101081155e-09,1.2527749504442909e-06,7.270582358387401e-09,4.2766748720168835e-07,7.580680083663083e-09,5.893083354635564e-08,3.2154252593841193e-09,4.627399619039352e-07,0.001593876862898469,0.008733270689845085,0.010584812611341476,21.112287521362305,1.0987849918819848e-06,0.0006049457588233054,0.5747120976448059,,18584
,,,,,,,,,,,,,,,,,,,,0.0009763544098861659,18585
295,0.026502998545765877,6.759510040283203,7.6148271560668945,21.358257293701172,8.13994027737408e-09,5.5161282944027334e-05,6.722538969938796e-09,1.2741800219373545e-06,6.719592438031441e-09,3.7043614042886475e-07,1.8409251900664003e-09,3.423622729314957e-06,0.0017045940039679408,0.010906222276389599,0.011327970772981644,21.169586181640625,1.0945686881314032e-06,0.0025028702802956104,0.5473016500473022,,18647
,,,,,,,,,,,,,,,,,,,,0.000976195116851776,18648
296,0.02912295050919056,6.760194301605225,7.699812889099121,21.445642471313477,1.70096807750042e-08,8.697822408976208e-07,6.029247767713741e-09,1.9853931121360802e-07,9.227038688663924e-09,2.602593696110489e-08,6.8252452578576595e-09,1.4838188633348182e-07,0.001751346979290247,0.015307427383959293,0.01170411892235279,21.245750427246094,3.992096935689915e-06,0.0003547859669197351,0.5213927030563354,,18710
,,,,,,,,,,,,,,,,,,,,0.000976035302159365,18711
297,0.0400613397359848,6.76202392578125,7.744012832641602,21.42851448059082,2.5863089447852872e-08,4.109419933229219e-06,1.9214864366290385e-08,2.4293078659809453e-09,1.898033374914121e-08,1.8160009052081705e-09,2.843998103685408e-08,2.104400778080162e-07,0.002958848839625716,0.020943257957696915,0.00960504449903965,21.216400146484375,1.983316224141163e-06,0.006547792814671993,0.497326135635376,,18773
,,,,,,,,,,,,,,,,,,,,0.0009758749659841893,18774
298,0.05096063390374184,6.769707202911377,7.806130409240723,21.42029571533203,4.0247805088711175e-08,3.161081707503399e-08,2.1293246277309663e-08,1.3039062884967478e-10,3.461880382360505e-08,5.87752893230209e-12,7.775524579756166e-08,2.074796445761251e-10,0.004517737310379744,0.01156360562890768,0.034810926765203476,21.196605682373047,5.767588663729839e-05,1.0489115084055811e-05,0.4750078618526459,,18836
,,,,,,,,,,,,,,,,,,,,0.0009757141085020773,18837
299,0.039027709513902664,6.799485683441162,7.813279151916504,21.42093849182129,2.6968148603145892e-08,4.382389937052089e-11,1.5172370027016768e-08,1.648659264663621e-10,1.9985854748938436e-08,4.3391518676771934e-12,1.0680282436226207e-08,2.3538496152220034e-10,0.0021031119395047426,0.009659262374043465,0.027263909578323364,21.186485290527344,1.1186932624696055e-06,2.361794599892164e-07,0.4532088339328766,,18899
,,,,,,,,,,,,,,,,,,,,0.0009755527298894288,18900
300,0.03803088143467903,6.805623531341553,7.813285827636719,21.42918586730957,1.2937773519183793e-08,1.8252861722078961e-10,2.1628551394314854e-08,2.9351646113617846e-10,1.5427518818000863e-08,6.22699634911239e-12,1.3561933798200698e-08,3.9647757299476893e-10,0.0025645450223237276,0.010416858829557896,0.02502177655696869,21.18791961669922,2.7197596864425577e-05,4.420797665716236e-07,0.43244993686676025,,18962
,,,,,,,,,,,,,,,,,,,,0.0009753908303232152,18963
301,0.04042220115661621,6.815250396728516,7.813285827636719,21.454845428466797,1.6809837077857992e-08,1.77718728622267e-09,3.8001342517191006e-08,1.1992246085057445e-09,1.4003665782524877e-08,1.640306120098689e-11,3.5534224451794216e-08,1.4160626005121912e-09,0.0018766639987006783,0.013525741174817085,0.02499348111450672,21.197345733642578,2.597898492240347e-05,2.2902349883224815e-07,0.412848562002182,,19025
,,,,,,,,,,,,,,,,,,,,0.0009752284099809793,19026
302,0.04174911230802536,6.830715656280518,7.813292503356934,21.477134704589844,3.785456570426504e-08,1.0308182396556731e-07,5.0786475469521974e-08,1.363251840302837e-07,1.503143920444927e-08,1.6104269029426632e-09,2.0374059772620967e-08,1.4254416669245984e-07,0.0027082394808530807,0.013526876457035542,0.025509988889098167,21.209197998046875,1.9931085262214765e-06,1.5107063973118784e-06,0.39429357647895813,,19088
,,,,,,,,,,,,,,,,,,,,0.0009750654690408349,19089
303,0.044617634266614914,6.851241588592529,7.813812255859375,21.505184173583984,7.755549802368478e-08,1.1349704436725006e-05,3.656889191461232e-08,1.0700544407882262e-05,2.4335360393479277e-08,2.3070349186582462e-07,2.9620402131058654e-08,1.2832713764510117e-05,0.002318708226084709,0.015788258984684944,0.02564660832285881,21.21895408630371,0.0007085434626787901,0.00012023094313917682,0.3768097758293152,,19151
,,,,,,,,,,,,,,,,,,,,0.0009749020076814668,19152
304,0.035987723618745804,6.919848442077637,7.826405048370361,21.5673828125,5.9352263548362316e-08,5.129105034029635e-07,4.621570681706544e-08,1.5888849702605512e-06,2.2403149557703728e-08,1.0380291826095345e-07,3.104750589955074e-08,2.7560756734601455e-06,0.003367227502167225,0.00755142280831933,0.024946538731455803,21.273591995239258,9.694640539237298e-06,0.00010771755478344858,0.35976868867874146,,19214
,,,,,,,,,,,,,,,,,,,,0.0009747380260821304,19215
305,0.031085945665836334,6.921865940093994,7.832485675811768,21.64790916442871,8.87291591311623e-08,5.114979373388451e-08,3.8380104427915285e-08,4.337542236498848e-07,3.517576985245796e-08,8.783003835333147e-08,4.1428720010117104e-08,1.1864107136716484e-06,0.0032661822624504566,0.010359345935285091,0.017382832244038582,21.34732437133789,7.20304842616315e-06,6.84227779856883e-05,0.3433345556259155,,19277
,,,,,,,,,,,,,,,,,,,,0.0009745735244226515,19278
306,0.03902547061443329,6.922057151794434,7.919097423553467,21.879961013793945,2.850270952592382e-08,8.55348480399698e-05,3.910620449687485e-08,3.4531789424363524e-05,2.4020337718866358e-08,2.979606324515771e-05,1.6419928527966476e-08,0.00011164400348206982,0.0018985302885994315,0.008119701407849789,0.026951048523187637,21.568622589111328,7.599929858770338e-07,0.001793809700757265,0.32811909914016724,,19340
,,,,,,,,,,,,,,,,,,,,0.0009744085028834264,19341
307,0.0311425793915987,6.9222412109375,7.990673542022705,21.990646362304688,1.7630767956688942e-08,5.546282864088425e-07,4.551602472702143e-08,7.433488047325909e-09,2.2883860140154866e-08,2.8010960662072648e-08,1.814083105955433e-08,1.1920209885829536e-07,0.0016336246626451612,0.012652468867599964,0.015179784037172794,21.67670249938965,1.0137956678590854e-06,0.0016748731723055243,0.3132702708244324,,19403
,,,,,,,,,,,,,,,,,,,,0.0009742429616454217,19404
308,0.02493606135249138,6.922850131988525,8.083563804626465,22.03992462158203,1.4772686185438033e-08,9.0203735680916e-07,3.0416032359426026e-08,1.3285990974054585e-08,3.439938112137497e-08,6.543201180875258e-08,1.6654663426152183e-08,2.599162201022409e-07,0.0018205849919468164,0.010858200490474701,0.011079156771302223,21.717348098754883,1.5052252138048061e-06,0.0011752790305763483,0.2988535463809967,,19466
,,,,,,,,,,,,,,,,,,,,0.0009740769008901733,19467
309,0.041986044496297836,6.923309803009033,8.151663780212402,22.03590202331543,2.0914242782055226e-08,9.913199150446417e-10,3.0676499562787285e-08,1.930409165851188e-09,2.2222760520662632e-08,4.598236014174972e-09,1.2147379102600553e-08,2.772487484037356e-08,0.0029087928123772144,0.009912815876305103,0.029158122837543488,21.696863174438477,4.388774868857581e-06,1.8065792346533271e-06,0.28601017594337463,,19529
,,,,,,,,,,,,,,,,,,,,0.0009739103207997875,19530
310,0.03990858048200607,6.924225330352783,8.16015625,22.045042037963867,1.390647774712761e-08,1.4075550325287622e-06,2.8049061739920944e-08,7.922101730173381e-08,2.6902416294660725e-08,3.993653052702939e-08,1.2682851213696722e-08,1.127023665503657e-06,0.002710559871047735,0.01181067992001772,0.025380976498126984,21.692317962646484,1.0614093071126263e-06,2.572167431935668e-06,0.2737050950527191,,19592
,,,,,,,,,,,,,,,,,,,,0.0009737432215569395,19593
311,0.025078583508729935,6.924726486206055,8.165780067443848,22.071659088134766,3.634658796158874e-08,1.3802178955302224e-06,7.913855171182149e-08,8.799479900289953e-08,7.148226899289511e-08,1.4656656333045248e-07,5.01051715673384e-08,1.0115663826582022e-06,0.0016025332733988762,0.008902088738977909,0.014213836751878262,21.709318161010742,1.6475926258863183e-06,0.00035561254480853677,0.2612737715244293,,19655
,,,,,,,,,,,,,,,,,,,,0.0009735756033448742,19656
312,0.023379214107990265,6.925285816192627,8.199268341064453,22.090782165527344,2.8222004289091274e-08,1.3280192945330782e-07,5.599572006076414e-08,6.338623137480681e-08,4.245985962825216e-08,1.9938180173539877e-07,3.4704441986832535e-08,1.0263100875818054e-06,0.001954900799319148,0.01239377073943615,0.008669350296258926,21.720413208007812,8.656298291498388e-07,0.00035873838351108134,0.24937905371189117,,19718
,,,,,,,,,,,,,,,,,,,,0.0009734074663474056,19719
313,0.028044000267982483,6.925827980041504,8.271690368652344,22.076562881469727,7.764789700104302e-09,3.885189130414801e-07,2.084077266317763e-08,1.6531275548459234e-07,1.0969049668574371e-08,4.526263523985108e-07,8.560777864374813e-09,2.11921110349067e-06,0.0017165791941806674,0.007259024307131767,0.01598525606095791,21.68796730041504,1.982744834094774e-06,0.003077984321862459,0.23831228911876678,,19781
,,,,,,,,,,,,,,,,,,,,0.0009732388107489164,19782
314,0.03998749330639839,6.926985263824463,8.360212326049805,22.119802474975586,3.327164677102701e-08,1.0769470463856123e-05,1.040763066839645e-07,3.5105867937090807e-06,1.0474020228912195e-07,5.145988325239159e-06,6.382130379734008e-08,2.5714914954733104e-05,0.0018616975285112858,0.017684683203697205,0.01866106502711773,21.726600646972656,9.908687934512272e-05,0.0016355115221813321,0.22839605808258057,,19844
,,,,,,,,,,,,,,,,,,,,0.0009730696367343583,19845
315,0.03773107752203941,6.977039813995361,8.41364574432373,22.147069931030273,6.538907655340154e-07,1.2732228924505762e-06,2.0211579965234705e-07,1.648739043957903e-06,9.107537835006951e-08,5.252004939393373e-06,8.659782935183102e-08,1.770610651874449e-05,0.002476948080584407,0.014099941588938236,0.02096567302942276,21.734251022338867,8.792983862804249e-05,7.367560465354472e-05,0.21886280179023743,,19907
,,,,,,,,,,,,,,,,,,,,0.0009728999444892512,19908
316,0.02429836057126522,7.058781623840332,8.420736312866211,22.205671310424805,1.2424963835577785e-10,1.0459106078997138e-06,1.2824023620794378e-08,4.030522404718795e-07,1.0190379651220383e-09,3.1508245683653513e-06,2.3543789140489935e-10,5.42348061571829e-06,0.0019506250973790884,0.009496292099356651,0.012734122574329376,21.784067153930664,9.53742528508883e-07,0.00010633131751092151,0.20913457870483398,,19970
,,,,,,,,,,,,,,,,,,,,0.0009727297341996837,19971
317,0.026526901870965958,7.061765193939209,8.436189651489258,22.256134033203125,1.1931208798721116e-10,1.1467641343188006e-05,9.46538847301781e-09,1.4629003999289125e-05,9.342160378622566e-10,2.9034813451289665e-06,7.384307748603547e-11,1.865168087533675e-05,0.001989745767787099,0.008937557227909565,0.01418703980743885,21.82204246520996,5.488140232046135e-06,0.0013594030169770122,0.2000042051076889,,20033
,,,,,,,,,,,,,,,,,,,,0.0009725590060523119,20034
318,0.03215586766600609,7.077255725860596,8.507881164550781,22.38003921508789,1.1954896794730274e-10,3.065651981160045e-05,2.89502755101978e-09,1.7710197425913066e-05,5.448617113046339e-10,1.450340096198488e-05,3.894395222969749e-11,0.00011132032523164526,0.0019903858192265034,0.018025120720267296,0.011301891878247261,21.93089485168457,0.0001086997872334905,0.000555569538846612,0.19161178171634674,,20096
,,,,,,,,,,,,,,,,,,,,0.0009723877602343605,20097
319,0.021544702351093292,7.139800071716309,8.554327964782715,22.44348907470703,3.599229941864124e-11,2.31620947488409e-06,1.479444899921134e-09,3.583374109439319e-06,4.5037978901874e-10,1.5726493529655272e-06,1.6372101591111132e-11,1.9992225134046748e-05,0.0013592339819297194,0.012133858166635036,0.0075236475095152855,21.975738525390625,4.391541210679861e-07,0.0005000525852665305,0.18310843408107758,,20159
,,,,,,,,,,,,,,,,,,,,0.0009722159969336213,20160
320,12.052660942077637,7.158179759979248,8.585963249206543,22.455896377563477,8.548674788888544e-12,6.529487563966541e-07,2.8130067719622787e-10,4.4373786067808396e-07,1.1255292253764537e-09,1.1893425835296512e-06,1.6194211249764834e-10,3.384699766684207e-06,0.0015997064765542746,0.013447876088321209,0.006940822117030621,21.980512619018555,12.029372215270996,0.0012977246660739183,0.7765860557556152,,20222
,,,,,,,,,,,,,,,,,,,,0.0009720437163384538,20223
321,0.021688437089323997,7.222201824188232,8.626163482666016,22.474580764770508,2.4133191972586232e-11,1.5203314660539036e-06,1.0695984098418876e-09,1.2484614444474573e-06,2.2089695350668848e-10,2.5457634365011472e-06,1.664811066781624e-10,5.441258508653846e-06,0.0019299091072753072,0.01194673776626587,0.005910610314458609,21.98338508605957,7.638190027137171e-07,0.0018896610708907247,0.73884117603302,,20285
,,,,,,,,,,,,,,,,,,,,0.000971870918637785,20286
322,0.030196502804756165,7.2240190505981445,8.692731857299805,22.486352920532227,6.384311829199518e-11,1.549882654217072e-05,1.286010520296088e-09,5.94631001149537e-06,6.959639531345374e-10,7.195144917204743e-06,3.1619018514561503e-10,2.3001155568636023e-05,0.002982561942189932,0.017808327451348305,0.008906950242817402,21.965810775756836,6.437087904487271e-06,0.0004405867075547576,0.70340895652771,,20348
,,,,,,,,,,,,,,,,,,,,0.0009716976040211085,20349
323,0.028923409059643745,7.249131679534912,8.732378959655762,22.58522605895996,2.8451383610184067e-11,6.396121989382664e-06,1.0795403460051034e-09,1.2461249525586027e-06,6.044317824027701e-10,4.8425219574710354e-05,2.4029020440075044e-10,2.4269422283396125e-05,0.0017489346209913492,0.0087007787078619,0.01763942465186119,22.035585403442383,7.388039375655353e-05,0.0006800470291636884,0.669684648513794,,20411
,,,,,,,,,,,,,,,,,,,,0.0009715237726784853,20412
324,0.02736748941242695,7.25532341003418,8.759496688842773,22.676715850830078,1.823088902064285e-11,1.3151044697679026e-08,8.967838693862973e-10,2.8059314871597962e-08,5.250184176297523e-10,1.0713164328990388e-06,6.968983168320619e-10,2.731461063376628e-05,0.0018601964693516493,0.015884235501289368,0.009226815775036812,22.109867095947266,3.130355423763831e-07,0.0003675020707305521,0.6375688314437866,,20474
,,,,,,,,,,,,,,,,,,,,0.0009713494248005427,20475
325,0.017455270513892174,7.255396366119385,8.821371078491211,22.757049560546875,9.778060305887237e-12,6.2482241602879185e-09,1.1187289289393831e-10,3.893866562520998e-09,7.109272615046791e-10,1.0702779107418792e-08,6.845567862567847e-11,4.814510248252191e-07,0.0013308440102264285,0.007881348952651024,0.007364438381046057,22.17730140686035,1.6437724070783588e-07,0.0008779759518802166,0.606563150882721,,20537
,,,,,,,,,,,,,,,,,,,,0.0009711745605784742,20538
326,0.01680545136332512,7.255459785461426,8.891528129577637,22.757596969604492,8.809703834489202e-12,8.99457663905423e-09,8.36568314621644e-11,4.714403978312021e-09,7.757597342283873e-10,1.1245128384018699e-08,4.1105965853383e-11,1.7559911213993473e-07,0.0015427038306370378,0.008681993931531906,0.006321103312075138,22.166961669921875,5.91262789839675e-07,0.0002588596544228494,0.5770752429962158,,20600
,,,,,,,,,,,,,,,,,,,,0.0009709991802040403,20601
327,0.0191281009465456,7.25732946395874,8.915492057800293,22.741798400878906,4.463831040912858e-11,1.9180006916030834e-08,2.0982750259523897e-10,4.866158143101984e-09,1.566371587991e-09,7.409318936169029e-09,6.194105645063175e-11,1.306557919633633e-07,0.0013876617886126041,0.009222549386322498,0.007272799964994192,22.141422271728516,5.094654170534341e-06,0.0012398326070979238,0.549177885055542,,20663
,,,,,,,,,,,,,,,,,,,,0.0009708232838695671,20664
328,0.025009766221046448,7.264779090881348,8.979727745056152,22.76114845275879,3.4259123316005e-11,1.518172254577621e-08,1.9504993453711705e-10,2.504766838384853e-09,5.066771446848861e-10,4.0848102678126e-09,5.015272919184355e-11,7.752946373784653e-08,0.0028673456981778145,0.014690116047859192,0.006762450560927391,22.13995933532715,6.126250013949175e-07,0.0006891362136229873,0.5229694843292236,,20726
,,,,,,,,,,,,,,,,,,,,0.0009706468717679462,20727
329,0.03136150911450386,7.28244161605835,9.072881698608398,22.90744400024414,5.698547883570271e-11,9.250202825938914e-10,1.5409744313910068e-10,4.715421386691787e-10,3.6987216067707607e-10,8.956123065395616e-10,8.819335539644868e-11,1.3553552058453988e-08,0.0026282963808625937,0.0175973828881979,0.00812516175210476,22.25733184814453,0.0005010679014958441,0.002509589772671461,0.4983890950679779,,20789
,,,,,,,,,,,,,,,,,,,,0.0009704699440926353,20790
330,0.018444454297423363,7.348742961883545,9.134346008300781,22.95889663696289,1.0529883909260462e-10,7.815417646384049e-09,4.51454928995787e-10,4.693586408421879e-09,2.1610253864157158e-10,8.825597141992603e-09,2.9417884794824545e-10,1.3215638716701505e-07,0.0017978883115574718,0.00992968212813139,0.0064641134813427925,22.28880500793457,6.168137929307704e-07,0.000251998717430979,0.4743918478488922,,20852
,,,,,,,,,,,,,,,,,,,,0.0009702925010376571,20853
331,0.02218443527817726,7.350182056427002,9.154441833496094,22.986766815185547,1.9690879482503476e-10,9.632541875248535e-09,6.437618216281749e-10,4.923727203731687e-09,4.821448240655002e-10,1.0856673782200232e-08,2.9143007451715164e-10,1.4180369589666952e-07,0.0018524077022448182,0.012281084433197975,0.007506159599870443,22.30133628845215,8.978315690910676e-07,0.0005437143263407052,0.4517814815044403,,20915
,,,,,,,,,,,,,,,,,,,,0.0009701145427975997,20916
332,0.018419744446873665,7.350218772888184,9.21436882019043,23.059030532836914,2.0832766067790942e-10,1.3332133619314845e-08,6.387980144850758e-10,3.6513085888145724e-09,5.625895860283947e-10,1.2445754649093033e-08,2.2336628380248413e-10,1.5206211401164182e-07,0.001344649470411241,0.009365341626107693,0.006752165965735912,22.369384765625,3.8600489915552316e-07,0.0009570159018039703,0.43011340498924255,,20978
,,,,,,,,,,,,,,,,,,,,0.0009699360695676163,20979
333,0.017998183146119118,7.350220203399658,9.274310111999512,23.098390579223633,3.77186282207731e-10,2.3366025558857473e-08,2.0419093083035023e-09,8.01350275025925e-09,1.3173331314675352e-09,2.367972129491136e-08,6.656840634278183e-10,1.769297597320474e-07,0.0013196644140407443,0.009566323831677437,0.0067129600793123245,22.39919090270996,3.67413207413847e-07,0.00039863004349172115,0.4095076322555542,,21041
,,,,,,,,,,,,,,,,,,,,0.0009697570815434246,21042
334,0.01970474235713482,7.350461959838867,9.32138729095459,23.081844329833984,1.395310950114137e-10,2.5780559909094336e-08,1.2606004018422823e-09,9.276202916908005e-09,1.1835870061815967e-09,1.7625039205881876e-08,7.992007056145667e-10,2.077987915072299e-07,0.0015225083334371448,0.013592373579740524,0.004333536606281996,22.374101638793945,1.171611529571237e-06,0.00025489067775197327,0.39001747965812683,,21104
,,,,,,,,,,,,,,,,,,,,0.0009695775789213067,21105
335,0.02931188978254795,7.351795673370361,9.372883796691895,23.119665145874023,2.0253346222354196e-10,9.062605776932742e-09,2.3089141709675687e-09,2.870707893620761e-09,1.5943334430446043e-09,8.978562782147037e-09,1.9304398080066676e-09,9.508965348459242e-08,0.0018249346176162362,0.009328063577413559,0.0142471082508564,22.400930404663086,3.115625531791011e-06,0.003908548504114151,0.371982216835022,,21167
,,,,,,,,,,,,,,,,,,,,0.0009693975618981097,21168
336,0.04375773295760155,7.352997303009033,9.462895393371582,23.109006881713867,2.848733748894716e-10,1.0502612113327814e-09,1.6444603456733375e-09,1.2777581215317468e-09,1.7261350127029118e-09,2.723164138629386e-09,1.0993388421809414e-09,1.708872687800067e-08,0.00334725808352232,0.010901871137320995,0.029504016041755676,22.376033782958984,3.1835061236051843e-06,1.3760200090473518e-06,0.3555709719657898,,21230
,,,,,,,,,,,,,,,,,,,,0.000969217030671244,21231
337,0.03886103630065918,7.353421688079834,9.46468448638916,23.101825714111328,1.670545590748418e-09,2.446758742280508e-07,8.81914807848716e-09,7.899862453086826e-07,7.089939302318271e-09,2.7538769131751906e-07,3.156577443874653e-09,3.809637405538524e-07,0.00244627776555717,0.007864448241889477,0.02854636311531067,22.358285903930664,1.4693094954054686e-06,7.636811005795607e-07,0.3397354781627655,,21293
,,,,,,,,,,,,,,,,,,,,0.0009690359854386844,21294
338,0.035743094980716705,7.355712413787842,9.464845657348633,23.110336303710938,1.8492370967848615e-09,1.695011519586842e-06,1.6029424898533762e-08,1.0112776180903893e-06,1.453391273997795e-08,1.2042941932577378e-07,3.3014864175839875e-09,4.202358638849546e-07,0.0022748964838683605,0.009649925865232944,0.023796845227479935,22.349136352539062,3.715751290656044e-06,1.4429995644604787e-05,0.32453587651252747,,21356
,,,,,,,,,,,,,,,,,,,,0.0009688544263989688,21357
339,0.03262066841125488,7.418268203735352,9.469472885131836,23.1602725982666,3.999555531208898e-08,1.1263610986134154e-06,2.383059261035214e-08,1.7359423054585932e-06,1.8443612859186942e-08,2.2371044394731143e-07,2.927692754894906e-09,3.8387352105928585e-06,0.0029216527473181486,0.010764394886791706,0.018546845763921738,22.376220703125,0.00020452284661587328,0.0001762475149007514,0.3099400997161865,,21419
,,,,,,,,,,,,,,,,,,,,0.0009686723537511994,21420
340,0.0411820113658905,7.433219909667969,9.497346878051758,23.267087936401367,4.27750634912627e-09,1.8194604081145371e-06,2.712403279758746e-08,9.011447218654212e-06,2.0694514546448772e-08,2.5862584607239114e-06,6.913550620879505e-09,2.3113640054361895e-05,0.0027866235468536615,0.011202984489500523,0.02714483253657818,22.465238571166992,2.786553750411258e-06,8.193341272999533e-06,0.2965022027492523,,21482
,,,,,,,,,,,,,,,,,,,,0.000968489767695041,21483
341,0.03853444382548332,7.43361759185791,9.502401351928711,23.304826736450195,1.2115620506847335e-08,1.803728264349047e-05,3.7312631206987135e-08,2.5365001420141198e-05,2.7023290272154554e-08,1.5469122445210814e-05,1.1998233517829249e-08,9.03061154531315e-05,0.0026369814295321703,0.01187849510461092,0.023832138627767563,22.494911193847656,7.532301538049069e-07,3.6797242501052096e-05,0.28360381722450256,,21545
,,,,,,,,,,,,,,,,,,,,0.0009683066684307217,21546
342,0.03626007214188576,7.4337992668151855,9.508030891418457,23.368921279907227,9.81909220598709e-09,2.5135776013485156e-05,3.369139278674993e-08,2.017258884734474e-05,2.787160369166486e-08,2.3920885723782703e-05,1.3751199290368277e-08,4.493978849495761e-05,0.003645733930170536,0.014199744910001755,0.018098605796694756,22.531532287597656,5.490980583999772e-06,0.00019624270498752594,0.2712366282939911,,21608
,,,,,,,,,,,,,,,,,,,,0.0009681230561590322,21609
343,0.014163325540721416,7.433969974517822,9.51805305480957,23.410404205322266,8.18111001166244e-09,4.717067838555522e-07,3.018971028723172e-08,2.6275858999724733e-07,2.0958324853381782e-08,1.2606402322035137e-07,8.691026565088578e-09,5.775140721198113e-07,0.0013501938665285707,0.004626158159226179,0.007798661477863789,22.56319808959961,3.0909675388102187e-06,0.00038371956907212734,0.25838297605514526,,21671
,,,,,,,,,,,,,,,,,,,,0.0009679389310813258,21672
344,0.01857697032392025,7.436453819274902,9.571898460388184,23.46930694580078,4.72881218627208e-08,5.9167145991523284e-06,1.5713349910129182e-07,5.161480657989159e-06,1.8705902959936793e-07,3.334187567816116e-06,5.962848348417538e-08,1.2720959603029769e-05,0.001106371870264411,0.009871603921055794,0.007157140411436558,22.616470336914062,1.3023327483097091e-06,0.00041297226562164724,0.24639266729354858,,21734
,,,,,,,,,,,,,,,,,,,,0.0009677542933995181,21735
345,0.017963003367185593,7.438419342041016,9.610919952392578,23.507444381713867,2.748096150639867e-08,7.263114554234562e-08,1.0423365637279858e-07,1.9569652920381486e-07,1.2069172328210698e-07,1.1480012496178915e-08,5.814494841160922e-08,4.55040307656418e-08,0.0015384830767288804,0.010410571470856667,0.005585415754467249,22.64588737487793,1.3642012390846503e-06,0.00042653619311749935,0.23497118055820465,,21797
,,,,,,,,,,,,,,,,,,,,0.0009675691433160875,21798
346,0.023372819647192955,7.4392170906066895,9.659552574157715,23.516674041748047,7.460167594786071e-09,2.7335267986927647e-06,4.935044017884138e-08,1.5020795217424165e-05,3.279904348119089e-08,1.1692928865159047e-06,1.3452613245590328e-08,4.9324712563247886e-06,0.001872659893706441,0.008956922218203545,0.011935925111174583,22.633073806762695,1.062920432559622e-06,0.0005823004175908864,0.22439126670360565,,21860
,,,,,,,,,,,,,,,,,,,,0.0009673834810340734,21861
347,0.02367124892771244,7.439859867095947,9.720437049865723,23.529150009155273,4.8795648410759895e-08,4.696253768088354e-07,3.3198242022081104e-07,9.231523563357769e-07,2.201306017468596e-07,9.517486176946477e-08,1.8628195164183126e-07,3.1330435490417585e-07,0.001714408048428595,0.013417420908808708,0.0078203696757555,22.63351058959961,2.7372236672817962e-06,0.0007137286011129618,0.2143552601337433,,21923
,,,,,,,,,,,,,,,,,,,,0.0009671973067570772,21924
348,0.025953272357583046,7.490851402282715,9.759613990783691,23.550167083740234,3.024320847089257e-07,3.4651932878659863e-08,2.1329010451154318e-06,6.330564517043058e-09,1.4285878933151253e-06,1.3639369633722254e-09,1.070547796189203e-06,3.2192892795990247e-09,0.0023951451294124126,0.01402647327631712,0.009261597879230976,22.638572692871094,7.481457578251138e-05,0.00019026048539672047,0.20493516325950623,,21986
,,,,,,,,,,,,,,,,,,,,0.0009670106206892618,21987
349,0.014377467334270477,7.534258842468262,9.794858932495117,23.587425231933594,5.421131632488141e-08,1.987302589157025e-08,8.337455881246569e-08,2.3102442181510696e-09,9.963871860918516e-08,2.7531541491043754e-09,4.586002244622023e-09,5.4383351155706805e-09,0.001014545327052474,0.007348558399826288,0.005853353068232536,22.66045379638672,1.3012381714361254e-06,0.0001594365603523329,0.19540727138519287,,22049
,,,,,,,,,,,,,,,,,,,,0.0009668234230353517,22050
