x,t,u_pred,u_true,error
6.122449e-02,7.142857e-01,-1.201838e-01,-1.191855e-01,9.982586e-04
6.122449e-02,7.346939e-01,-1.295199e-01,-1.285161e-01,1.003757e-03
6.122449e-02,7.551020e-01,-1.383375e-01,-1.373187e-01,1.018822e-03
6.122449e-02,7.755102e-01,-1.465980e-01,-1.455570e-01,1.041040e-03
6.122449e-02,7.959183e-01,-1.542637e-01,-1.531971e-01,1.066551e-03
6.122449e-02,8.163266e-01,-1.612983e-01,-1.602078e-01,1.090482e-03
6.122449e-02,8.367347e-01,-1.676705e-01,-1.665601e-01,1.110420e-03
6.122449e-02,8.571429e-01,-1.733544e-01,-1.722280e-01,1.126438e-03
6.122449e-02,8.775510e-01,-1.783297e-01,-1.771881e-01,1.141578e-03
6.122449e-02,8.979592e-01,-1.825807e-01,-1.814202e-01,1.160488e-03
6.122449e-02,9.183673e-01,-1.860939e-01,-1.849068e-01,1.187146e-03
6.122449e-02,9.387755e-01,-1.888553e-01,-1.876335e-01,1.221746e-03
6.122449e-02,9.591837e-01,-1.908464e-01,-1.895892e-01,1.257166e-03
6.122449e-02,9.795918e-01,-1.920425e-01,-1.907659e-01,1.276597e-03
6.122449e-02,1.000000e+00,-1.924124e-01,-1.911586e-01,1.253784e-03
8.163265e-02,0.000000e+00,2.526711e-01,2.536546e-01,9.835362e-04
8.163265e-02,2.040816e-02,2.521531e-01,2.531334e-01,9.803474e-04
8.163265e-02,4.081633e-02,2.506048e-01,2.515721e-01,9.672642e-04
8.163265e-02,6.122449e-02,2.480302e-01,2.489770e-01,9.467602e-04
8.163265e-02,8.163265e-02,2.444364e-01,2.453588e-01,9.223670e-04
8.163265e-02,1.020408e-01,2.398358e-01,2.407324e-01,8.965731e-04
8.163265e-02,1.224490e-01,2.342441e-01,2.351167e-01,8.725822e-04
8.163265e-02,1.428571e-01,2.276801e-01,2.285349e-01,8.547604e-04
8.163265e-02,1.632653e-01,2.201677e-01,2.210140e-01,8.462518e-04
8.163265e-02,1.836735e-01,2.117343e-01,2.125849e-01,8.506477e-04
8.163265e-02,2.040816e-01,2.024121e-01,2.032823e-01,8.701831e-04
8.163265e-02,2.244898e-01,1.922389e-01,1.931443e-01,9.053200e-04
8.163265e-02,2.448980e-01,1.812585e-01,1.822126e-01,9.540915e-04
8.163265e-02,2.653061e-01,1.695207e-01,1.705322e-01,1.011550e-03
8.163265e-02,2.857143e-01,1.570801e-01,1.581511e-01,1.070976e-03
8.163265e-02,3.061225e-01,1.439958e-01,1.451200e-01,1.124173e-03
8.163265e-02,3.265306e-01,1.303289e-01,1.314926e-01,1.163736e-03
8.163265e-02,3.469388e-01,1.161411e-01,1.173250e-01,1.183875e-03
8.163265e-02,3.673469e-01,1.014919e-01,1.026751e-01,1.183286e-03
8.163265e-02,3.877551e-01,8.643909e-02,8.760343e-02,1.164347e-03
8.163265e-02,4.081632e-01,7.103984e-02,7.217173e-02,1.131892e-03
8.163265e-02,4.285714e-01,5.534973e-02,5.644344e-02,1.093712e-03
8.163265e-02,4.489796e-01,3.942670e-02,4.048324e-02,1.056537e-03
8.163265e-02,4.693877e-01,2.333106e-02,2.435669e-02,1.025621e-03
8.163265e-02,4.897959e-01,7.126081e-03,8.130013e-03,1.003932e-03
8.163265e-02,5.102041e-01,-9.120476e-03,-8.130036e-03,9.904392e-04
8.163265e-02,5.306122e-01,-2.534015e-02,-2.435668e-02,9.834729e-04
8.163265e-02,5.510204e-01,-4.146270e-02,-4.048329e-02,9.794123e-04
8.163265e-02,5.714286e-01,-5.741872e-02,-5.644349e-02,9.752214e-04
8.163265e-02,5.918368e-01,-7.314079e-02,-7.217175e-02,9.690374e-04
8.163265e-02,6.122449e-01,-8.856301e-02,-8.760344e-02,9.595677e-04
8.163265e-02,6.326531e-01,-1.036235e-01,-1.026752e-01,9.483695e-04
8.163265e-02,6.530612e-01,-1.182625e-01,-1.173250e-01,9.375587e-04
8.163265e-02,6.734694e-01,-1.324217e-01,-1.314927e-01,9.289980e-04
8.163265e-02,6.938776e-01,-1.460459e-01,-1.451201e-01,9.258389e-04
8.163265e-02,7.142857e-01,-1.590809e-01,-1.581511e-01,9.298027e-04
